Symbol,Date,Open,High,Low,Close,Volume,RSSV SMA,RSSV spanTwelveEMA,RSSV spanTwntySixEMA,RSSV_x,RSSV_y
RSSV,2020-08-06,0.1782,0.1782,0.1401,0.16,625296,0.16,0.16,0.16,0.0,0.0
RSSV,2020-08-05,0.2199,0.2199,0.17,0.1825,458683,0.1825,0.16346153846153846,0.16166666666666665,0.001794871794871811,0.0003589743589743622
RSSV,2020-08-04,0.1999,0.245,0.15,0.1855,2407821,0.1855,0.16685207100591715,0.1634320987654321,0.0034199722404850696,0.0009711739352765037
RSSV,2020-08-03,0.27,0.3742,0.23,0.345,1985327,0.345,0.19425944469731452,0.17688157293095566,0.017377871766358882,0.00425251350149298
RSSV,2020-08-03,0.27,0.3742,0.23,0.345,1985327,0.345,0.21745029935926616,0.18933478975088489,0.0281155096083813,0.009025112722870645
RSSV,2020-08-03,0.27,0.3742,0.23,0.345,1985327,0.345,0.23707333022707136,0.2008655460656341,0.03620778416143725,0.014461647010583967
RSSV,2020-07-31,0.066,0.1,0.06,0.08575,1023902,0.08574999999999999,0.213792817884445,0.19233846857929085,0.021454349305154163,0.015860187469498008
RSSV,2020-07-30,0.04,0.040999999999999995,0.037000000000000005,0.037000000000000005,252516,0.036999999999999984,0.18659392282529966,0.1808319153511952,0.005762007474104408,0.013840551470419288
RSSV,2020-07-29,0.051,0.051,0.0435,0.047225,58190,0.04722499999999999,0.16515255008294585,0.17093510680666224,-0.005782556723716387,0.009915929831592153
RSSV,2020-07-28,0.05925,0.05925,0.055,0.0577,335918,0.05769999999999999,0.14862138853172344,0.16254732111727985,-0.013925932585556413,0.00514755734816244
RSSV,2020-07-27,0.1,0.1,0.07,0.08,258103,0.07999999999999999,0.1380642518345352,0.15643270473822207,-0.018368452903686883,0.00044435529779257577
RSSV,2020-07-27,0.1,0.1,0.07,0.08,258103,0.07999999999999997,0.12913129001383747,0.15077102290576114,-0.021639732891923696,-0.003972462340150679
RSSV,2020-07-27,0.1,0.1,0.07,0.08,258103,0.07999999999999997,0.12157263001170865,0.14552872491274182,-0.02395609490103319,-0.007969188852327181
RSSV,2020-07-24,0.1,0.11,0.08199999999999999,0.11,633353,0.10999999999999996,0.1197922253945227,0.142896967511798,-0.023104742117275312,-0.010996299505316807
RSSV,2020-07-23,0.075,0.1,0.07,0.09,323352,0.08999999999999997,0.11520880610305766,0.13897867362203514,-0.023769867518977517,-0.013551013108048949
RSSV,2020-07-22,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,10000,0.025999999999999968,0.10148437439489494,0.1306098829833659,-0.02912550858847096,-0.01666591220413335
