Symbol,Date,Open,High,Low,Close,Volume,DOCRF SMA,DOCRF spanTwelveEMA,DOCRF spanTwntySixEMA,DOCRF_x,DOCRF_y
DOCRF,2020-08-06,0.643,0.7052,0.6371,0.6970000000000001,189374,0.6970000000000001,0.6970000000000001,0.6970000000000001,0.0,0.0
DOCRF,2020-08-05,0.5867,0.59,0.58,0.59,45924,0.5899999999999999,0.6805384615384615,0.6890740740740742,-0.008535612535612636,-0.0017071225071225273
DOCRF,2020-08-04,0.569,0.569,0.54255,0.55,77743,0.5499999999999999,0.6604556213017752,0.678772290809328,-0.01831666950755284,-0.00502903190720859
DOCRF,2020-08-03,0.5709,0.5720000000000001,0.54,0.5615,183625,0.5614999999999999,0.6452316795630405,0.6700854544530815,-0.02485377489004104,-0.00899398050377508
DOCRF,2020-08-03,0.5709,0.5720000000000001,0.54,0.5615,183625,0.5614999999999998,0.6323498827071882,0.662042087456557,-0.029692204749368845,-0.013133625352893833
DOCRF,2020-08-03,0.5709,0.5720000000000001,0.54,0.5615,183625,0.5614999999999998,0.6214499007522362,0.6545945254227379,-0.03314462467050183,-0.017135825216415435
DOCRF,2020-07-31,0.473,0.4805100000000001,0.4658,0.47,93734,0.4699999999999999,0.5981499160211229,0.6409208568729056,-0.04277094085178268,-0.022262848343488885
DOCRF,2020-07-30,0.46,0.4672,0.455,0.4584,22316,0.4583999999999999,0.5766499289409501,0.6274007934008384,-0.0507508644598883,-0.027960451566768768
DOCRF,2020-07-29,0.431,0.43995,0.4253,0.4371,209300,0.4371,0.555180709103881,0.6133044383341096,-0.058123729230228675,-0.033993107099460754
DOCRF,2020-07-28,0.4370000000000001,0.4370000000000001,0.40547,0.4355,11050,0.4355000000000001,0.5367682923186685,0.6001337391982496,-0.06336544687958112,-0.03986757505548483
DOCRF,2020-07-27,0.43881000000000003,0.43881000000000003,0.43671000000000004,0.43671000000000004,5700,0.43671000000000015,0.5213747088850272,0.5880282770354163,-0.06665356815038903,-0.045224773674465674
DOCRF,2020-07-27,0.43881000000000003,0.43881000000000003,0.43671000000000004,0.43671000000000004,5700,0.43671000000000015,0.5083493690565615,0.5768195157735335,-0.06847014671697205,-0.049873848282966954
DOCRF,2020-07-27,0.43881000000000003,0.43881000000000003,0.43671000000000004,0.43671000000000004,5700,0.43671000000000015,0.4973279276632443,0.5664410331236421,-0.06911310546039784,-0.053721699718453135
DOCRF,2020-07-24,0.39899999999999997,0.4266,0.39899999999999997,0.4129,2902,0.41290000000000016,0.4843390157150528,0.5550676232626316,-0.07072860754757876,-0.05712308128427826
DOCRF,2020-07-23,0.384,0.42,0.384,0.42,4950,0.4200000000000002,0.4744407056050447,0.5450626141320662,-0.07062190852702155,-0.05982284673282692
DOCRF,2020-07-22,0.42925,0.4424,0.42,0.4265,157950,0.42650000000000027,0.4670652124350378,0.5362801982704317,-0.06921498583539387,-0.06170127455334032
DOCRF,2020-07-21,0.4425,0.456,0.4361,0.4368,11450,0.4368000000000003,0.4624090259065705,0.5289112946948442,-0.0665022687882737,-0.06266147340032699
DOCRF,2020-07-20,0.49,0.49,0.47589,0.47600000000000003,4850,0.4760000000000002,0.4644999449978674,0.5249919395322632,-0.0604919945343958,-0.062227577627140755
DOCRF,2020-07-20,0.49,0.49,0.47589,0.47600000000000003,4850,0.4760000000000002,0.4662691842289647,0.5213629069743178,-0.05509372274535307,-0.06080080665078322
DOCRF,2020-07-20,0.49,0.49,0.47589,0.47600000000000003,4850,0.4760000000000002,0.467766232809124,0.5180026916428868,-0.05023645883376282,-0.05868793708737914
DOCRF,2020-07-17,0.49,0.49,0.46799999999999997,0.46799999999999997,36260,0.4680000000000002,0.4678021969923357,0.5142987885582285,-0.046496591565892816,-0.05624966798308188
DOCRF,2020-07-16,0.47985,0.47985,0.47985,0.47985,5250,0.4798500000000001,0.469655705147361,0.5117470264428042,-0.04209132129544324,-0.05341799864555416
DOCRF,2020-07-15,0.4714,0.4838,0.4714,0.475,3136,0.4750000000000001,0.4704779043554593,0.5090250244840779,-0.038547120128618606,-0.05044382294216705
DOCRF,2020-07-14,0.4674,0.4674,0.4509,0.4509,2850,0.4509000000000002,0.4674659190700041,0.504719467114887,-0.03725354804488296,-0.04780576796271024
DOCRF,2020-07-13,0.502921,0.502921,0.48378000000000004,0.485,85299,0.4850000000000002,0.4701634699823112,0.5032587658471176,-0.03309529586480642,-0.04486367354312948
DOCRF,2020-07-13,0.502921,0.502921,0.48378000000000004,0.485,85299,0.4850000000000002,0.4724460130619556,0.501906264673257,-0.029460251611301506,-0.041782989156763886
DOCRF,2020-07-13,0.502921,0.502921,0.48378000000000004,0.485,85299,0.4850000000000002,0.4743773956678086,0.5006539487715344,-0.026276553103725786,-0.03868170194615626
DOCRF,2020-07-10,0.445,0.4685,0.445,0.461,3020,0.4610000000000002,0.47231933479583793,0.4977166192329022,-0.025397284437064186,-0.036024818444337844
DOCRF,2020-07-09,0.4848,0.4848,0.4761,0.4761,6700,0.4761000000000002,0.4729009755964783,0.4961153881786131,-0.0232144125821348,-0.03346273727189723
DOCRF,2020-07-08,0.429,0.4519,0.429,0.45,29350,0.4500000000000002,0.4693777485816355,0.4926994334987159,-0.023321684917080362,-0.031434526800933865
DOCRF,2020-07-07,0.44799999999999995,0.475346,0.44799999999999995,0.4652,7519,0.4652000000000002,0.4687350180306147,0.4906624384247369,-0.02192742039412221,-0.029533105519571536
DOCRF,2020-07-06,0.48,0.5048,0.48,0.49882,3214,0.4988200000000002,0.4733634767951355,0.4912667022451268,-0.017903225449991234,-0.02720712950565548
DOCRF,2020-07-06,0.48,0.5048,0.48,0.49882,3214,0.4988200000000002,0.4772798649804993,0.4918262057825247,-0.014546340802025437,-0.024674971764929474
DOCRF,2020-07-06,0.48,0.5048,0.48,0.49882,3214,0.4988200000000002,0.4805937319065763,0.4923442646134488,-0.011750532706872485,-0.02209008395331808
DOCRF,2020-07-06,0.48,0.5048,0.48,0.49882,3214,0.4988200000000002,0.4833977731517185,0.4928239487161563,-0.009426175564437866,-0.01955730227554204
DOCRF,2020-07-02,0.4731,0.5035,0.4731,0.5035,8267,0.5035000000000001,0.4864904234360695,0.4936147673297743,-0.007124343893704865,-0.017070710599174605
DOCRF,2020-07-01,0.495,0.495,0.4899,0.4899,3771,0.4899000000000001,0.4870149736766741,0.4933395993794207,-0.006324625702746557,-0.014921493619888997
DOCRF,2020-06-30,0.508,0.51,0.4886,0.4886,25260,0.4886000000000002,0.4872588238802627,0.4929885179439081,-0.005729694063645374,-0.013083133708640272
DOCRF,2020-06-29,0.495,0.517,0.49,0.5163,21927,0.5163000000000002,0.491726697129453,0.4947152943925075,-0.002988597263054449,-0.011064226419523107
DOCRF,2020-06-29,0.495,0.517,0.49,0.5163,21927,0.5163000000000002,0.4955072052633834,0.49631416147454405,-0.0008069562111606142,-0.009012772377850609
DOCRF,2020-06-29,0.495,0.517,0.49,0.5163,21927,0.5163000000000002,0.4987060967613245,0.4977945939579112,0.0009115028034132887,-0.00702791734159783
DOCRF,2020-06-26,0.4881,0.506482,0.4881,0.506482,3548,0.5064820000000003,0.4999023895672745,0.4984381055165844,0.0014642840506901011,-0.005329477063140244
DOCRF,2020-06-25,0.49523500000000004,0.50048,0.491,0.4987970000000001,29106,0.4987970000000002,0.4997323296338477,0.4984646902931337,0.001267639340713944,-0.004010053782369407
DOCRF,2020-06-24,0.51,0.52,0.51,0.5153,6600,0.5153000000000002,0.5021273558440249,0.4997117502714201,0.0024156055726047843,-0.0027249219113745686
