Symbol,Date,Open,High,Low,Close,Volume,EANRF SMA,EANRF spanTwelveEMA,EANRF spanTwntySixEMA,EANRF_x,EANRF_y
EANRF,2020-08-06,0.231,0.231,0.21,0.218,55100,0.218,0.218,0.218,0.0,0.0
EANRF,2020-08-05,0.2281,0.2281,0.22,0.22,130400,0.22,0.2183076923076923,0.21814814814814812,0.00015954415954416712,3.1908831908833427e-05
EANRF,2020-08-04,0.2096,0.2167,0.205,0.20929,216748,0.20929,0.2169203550295858,0.2174919890260631,-0.0005716339964773054,-8.879973376839434e-05
EANRF,2020-08-03,0.1951,0.22,0.1951,0.22,47550,0.22,0.21739414656349565,0.21767776761672508,-0.00028362105322943254,-0.000127763997660602
EANRF,2020-08-03,0.1951,0.22,0.1951,0.22,47550,0.22,0.2177950470921886,0.21784978483030096,-5.473773811237592e-05,-0.0001131587457509568
EANRF,2020-08-03,0.1951,0.22,0.1951,0.22,47550,0.22,0.21813427061646729,0.21800906002805648,0.0001252105884108068,-6.548487891860409e-05
EANRF,2020-07-31,0.206853,0.2069,0.2,0.2052,71083,0.2052,0.21614438282931847,0.21706024076671893,-0.0009158579374004828,-0.00023555949061497983
EANRF,2020-07-30,0.217,0.24,0.2,0.2085,503547,0.2085,0.21496832393250026,0.21642614885807315,-0.0014578249255728648,-0.00048001257760655686
EANRF,2020-07-29,0.1383,0.13833,0.135,0.13505,23250,0.13505000000000006,0.20267319717365406,0.2103982859796973,-0.00772508880604328,-0.0019290278232939016
EANRF,2020-07-28,0.1409,0.14300000000000002,0.1388,0.1388,21000,0.13880000000000006,0.1928465514546304,0.2050947092404605,-0.012248157785830131,-0.003992853815801148
EANRF,2020-07-27,0.1425,0.1425,0.13,0.13699999999999998,62250,0.13700000000000004,0.18425477430776416,0.2000506567041301,-0.01579588239636595,-0.006353459531914109
EANRF,2020-07-27,0.1425,0.1425,0.13,0.13699999999999998,62250,0.13700000000000004,0.17698480902964658,0.19538023768900936,-0.018395428659362775,-0.008761853357403843
EANRF,2020-07-27,0.1425,0.1425,0.13,0.13699999999999998,62250,0.13700000000000004,0.1708332999481625,0.19105577563797166,-0.020222475689809144,-0.011053977823884904
EANRF,2020-07-24,0.12645,0.12645,0.12645,0.12645,1000,0.1264500000000001,0.1640050999561375,0.1862701626277515,-0.022265062671614017,-0.013296194793430728
EANRF,2020-07-23,0.135,0.135,0.129439,0.129439,33000,0.12943900000000008,0.15868723842442406,0.1820604468775477,-0.023373208453123656,-0.015311597525369314
EANRF,2020-07-22,0.131,0.1337,0.131,0.1337,10737,0.13370000000000012,0.15484304789758954,0.1784781915532849,-0.023635143655695332,-0.01697630675143452
EANRF,2020-07-21,0.132,0.1325,0.1288,0.1306,92495,0.13060000000000008,0.1511133482210373,0.17493165884563416,-0.023818310624596856,-0.018344707526066987
EANRF,2020-07-20,0.13525,0.13525,0.135,0.135,42000,0.13500000000000004,0.14863437157164694,0.17197375819040198,-0.02333938661875506,-0.019343643344604602
EANRF,2020-07-20,0.13525,0.13525,0.135,0.135,42000,0.13500000000000004,0.1465367759452397,0.16923496128740928,-0.02269818534216958,-0.0200145517441176
EANRF,2020-07-20,0.13525,0.13525,0.135,0.135,42000,0.13500000000000004,0.14476188733827974,0.16669903822908266,-0.02193715089080292,-0.020399071573454663
EANRF,2020-07-17,0.126552,0.13,0.126552,0.13,2000,0.13000000000000006,0.14249082774777516,0.1639805909528543,-0.021489763205079143,-0.02061720989977956
EANRF,2020-07-16,0.1202,0.132,0.1202,0.12300000000000001,29500,0.12300000000000005,0.13949223886350207,0.16094499162301326,-0.021452752759511168,-0.020784318471725884
EANRF,2020-07-15,0.12695,0.12695,0.12695,0.12695,370,0.12695000000000006,0.13756266365373251,0.1584268440953826,-0.020864180441650088,-0.020800290865710724
EANRF,2020-07-14,0.13005,0.13005,0.13,0.13,15500,0.13000000000000006,0.13639917693777368,0.15632115194016907,-0.0199219750023954,-0.02062462769304766
EANRF,2020-07-13,0.1349,0.1386,0.134664,0.1386,73300,0.13860000000000006,0.13673776510119312,0.15500847401867507,-0.018270708917481948,-0.02015384393793452
EANRF,2020-07-13,0.1349,0.1386,0.134664,0.1386,73300,0.13860000000000006,0.13702426277793264,0.1537930314987732,-0.016768768720840568,-0.01947682889451573
EANRF,2020-07-13,0.1349,0.1386,0.134664,0.1386,73300,0.13860000000000006,0.13726668388901994,0.15266762175812335,-0.015400937869103404,-0.018661650689433266
EANRF,2020-07-10,0.13179200000000002,0.13179200000000002,0.13089,0.13089,1000,0.13089000000000006,0.1362856555984015,0.15105446459085498,-0.014768808992453475,-0.01788308235003731
EANRF,2020-07-09,0.1447,0.15,0.14,0.14418,82212,0.14418000000000006,0.13750017012172436,0.15054524499153238,-0.013045074869808021,-0.016915480853991454
EANRF,2020-07-08,0.14,0.14,0.14,0.14,4000,0.14000000000000004,0.13788475933376676,0.14976411573290035,-0.011879356399133595,-0.015908255963019882
EANRF,2020-07-07,0.13,0.13,0.13,0.13,5000,0.13,0.1366717194362642,0.14830010716009293,-0.011628387723828735,-0.015052282315181655
EANRF,2020-07-06,0.12750999999999998,0.12750999999999998,0.124,0.1242,110700,0.12419999999999998,0.13475299336914662,0.14651491403712308,-0.01176192066797646,-0.014394209985740617
EANRF,2020-07-06,0.12750999999999998,0.12750999999999998,0.124,0.1242,110700,0.12419999999999998,0.13312945592773945,0.14486195744178065,-0.011732501514041205,-0.013861868291400736
EANRF,2020-07-06,0.12750999999999998,0.12750999999999998,0.124,0.1242,110700,0.12419999999999998,0.131755693477318,0.14333144207572285,-0.01157574859840485,-0.013404644352801559
EANRF,2020-07-06,0.12750999999999998,0.12750999999999998,0.124,0.1242,110700,0.12419999999999998,0.13059327909619214,0.1419142982182619,-0.011321019122069759,-0.0129879193066552
EANRF,2020-07-02,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,130277,0.11699999999999995,0.12850200538908566,0.1400687946465388,-0.011566789257453136,-0.012703693296814787
EANRF,2020-07-01,0.115,0.115,0.1,0.115,17000,0.115,0.12642477379076478,0.1382118468949433,-0.011787073104178536,-0.012520369258287537
EANRF,2020-06-30,0.09125,0.1,0.09125,0.1,16000,0.1,0.12235942397680095,0.13538133971754013,-0.01302191574073916,-0.012620678554777862
EANRF,2020-06-29,0.0849,0.0849,0.0849,0.0849,108000,0.0849,0.11659643567267773,0.13164198121994458,-0.01504554554726685,-0.01310565195327566
EANRF,2020-06-29,0.0849,0.0849,0.0849,0.0849,108000,0.0849,0.11172006095380424,0.12817961224068944,-0.016459551286885213,-0.013776431819997572
EANRF,2020-06-29,0.0849,0.0849,0.0849,0.0849,108000,0.0849,0.10759389773014204,0.1249737150376754,-0.017379817307533366,-0.014497108917504732
