Symbol,Date,Open,High,Low,Close,Volume,OCX SMA,OCX spanTwelveEMA,OCX spanTwntySixEMA,OCX_x,OCX_y
OCX,2020-08-06,1.78,1.8,1.76,1.8,75330,1.8,1.8,1.8,0.0,0.0
OCX,2020-08-05,1.97,2.03,1.83,1.8503,820326,1.8503,1.8077384615384613,1.803725925925926,0.004012535612535562,0.0008025071225071124
OCX,2020-08-04,1.75,1.76,1.64,1.7127,405596,1.7126999999999997,1.7931171597633135,1.7969832647462278,-0.003866104982914287,-0.0001312152985771675
OCX,2020-08-03,1.35,1.4,1.32,1.35,57058,1.3499999999999996,1.724945289030496,1.7638733932835444,-0.03892810425304849,-0.007890593089471432
OCX,2020-08-03,1.35,1.4,1.32,1.35,57058,1.3499999999999996,1.6672613984104196,1.7332161048921708,-0.06595470648175117,-0.019503415767927378
OCX,2020-08-03,1.35,1.4,1.32,1.35,57058,1.3499999999999996,1.6184519525011245,1.70482972675201,-0.08637777425088577,-0.03287828746451906
OCX,2020-07-31,1.46,1.46,1.41,1.43,43115,1.4299999999999993,1.589459344424028,1.6844719692148242,-0.09501262479079607,-0.045305154929774466
OCX,2020-07-30,1.31,1.3335,1.25,1.3107,140253,1.3106999999999995,1.5465732914357158,1.6567851566803926,-0.11021186524467663,-0.0582864969927549
OCX,2020-07-29,1.45,1.47,1.38,1.3998,69574,1.3997999999999995,1.5239927850609905,1.6377492191485117,-0.11375643408752124,-0.06938048441170817
OCX,2020-07-28,1.36,1.4,1.33,1.3601,67415,1.3601,1.4987785104362228,1.617182610322696,-0.11840409988647327,-0.07918520750666119
OCX,2020-07-27,1.29,1.33,1.29,1.3,27767,1.2999999999999998,1.4681972011383424,1.5936876021506443,-0.12549040101230213,-0.08844624620778939
OCX,2020-07-27,1.29,1.33,1.29,1.3,27767,1.2999999999999996,1.4423207086555203,1.5719329649543006,-0.12961225629878004,-0.09667944822598752
OCX,2020-07-27,1.29,1.33,1.29,1.3,27767,1.2999999999999996,1.4204252150162096,1.5517897823650932,-0.1313645673488837,-0.10361647205056676
OCX,2020-07-24,1.31,1.31,1.27,1.281,45739,1.2809999999999997,1.3989751819367928,1.5317312799676788,-0.13275609803088595,-0.1094443972466306
OCX,2020-07-23,1.33,1.37,1.3274,1.37,43628,1.37,1.3945174616388247,1.519751185155258,-0.12523372351643336,-0.11260226250059116
OCX,2020-07-22,1.41,1.42,1.39,1.4,61500,1.3999999999999997,1.3953609290790054,1.5108807269956093,-0.11551979791660386,-0.11318576958379371
OCX,2020-07-21,1.47,1.48,1.43,1.44,53508,1.4399999999999995,1.402228478451466,1.5056303027737123,-0.10340182432224633,-0.11122898053148425
OCX,2020-07-20,1.44,1.45,1.3502,1.38,171121,1.3799999999999994,1.3988087125358561,1.496324354420104,-0.097515641884248,-0.10848631280203701
OCX,2020-07-20,1.44,1.45,1.3502,1.38,171121,1.3799999999999994,1.3959150644534166,1.4877077355741704,-0.09179267112075372,-0.10514758446578036
OCX,2020-07-20,1.44,1.45,1.3502,1.38,171121,1.3799999999999994,1.3934665929990449,1.4797293847908983,-0.0862627917918537,-0.10137062593099504
OCX,2020-07-17,1.45,1.48,1.4,1.41,135643,1.4099999999999993,1.396010194076115,1.4745642451767578,-0.07855405110064284,-0.0968073109649246
OCX,2020-07-16,1.3,1.32,1.28,1.306,76345,1.3059999999999994,1.3821624719105587,1.4620780047932942,-0.07991553288273545,-0.09342895534848678
OCX,2020-07-15,1.28,1.28,1.25,1.26,24463,1.2599999999999991,1.3633682454627805,1.4471092636974945,-0.08374101823471403,-0.09149136792573223
OCX,2020-07-14,1.26,1.27,1.22,1.23,123369,1.2299999999999989,1.342850053853122,1.4310270960161986,-0.08817704216307654,-0.09082850277320109
OCX,2020-07-13,1.29,1.31,1.25,1.2825,103513,1.2824999999999993,1.333565430183411,1.4200250889038877,-0.08645965872047667,-0.08995473396265621
OCX,2020-07-13,1.29,1.31,1.25,1.2825,103513,1.2824999999999995,1.3257092101551942,1.4098380452813777,-0.08412883512618352,-0.08878955419536168
OCX,2020-07-13,1.29,1.31,1.25,1.2825,103513,1.2824999999999995,1.319061639362087,1.400405597482757,-0.08134395812066962,-0.08730043498042328
OCX,2020-07-10,1.31,1.32,1.28,1.29,135718,1.2899999999999998,1.314590617921766,1.3922274050766268,-0.07763678715486066,-0.08536770541531076
OCX,2020-07-09,1.3,1.37,1.2819,1.34,189205,1.34,1.3184997536261098,1.388358708404284,-0.06985895477817405,-0.08226595528788341
OCX,2020-07-08,1.28,1.3,1.24,1.265,113661,1.2649999999999997,1.3102690222990159,1.3792210263002629,-0.06895200400124679,-0.07960316503055609
OCX,2020-07-07,1.33,1.35,1.3,1.33,186683,1.3299999999999998,1.313304557329937,1.3755750243520952,-0.06227046702215855,-0.07613662542887659
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,1.4299,1.3312423177407158,1.3795990966223104,-0.04835677888159462,-0.07058065611942019
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,1.4299,1.346420422703683,1.383325089465102,-0.036904666761419465,-0.06384545824782005
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,1.4299,1.3592634345954238,1.3867750828380576,-0.027511648242633857,-0.056578696246782814
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,1.4299,1.37013059850382,1.3899695211463496,-0.01983892264252951,-0.04923074152593215
OCX,2020-07-02,1.7,1.7,1.65,1.6680000000000001,122412,1.6680000000000001,1.4159566602724631,1.4105643714318052,0.0053922888406579,-0.038306135452614146
OCX,2020-07-01,1.76,1.8,1.702,1.73,482668,1.73,1.4642710202305458,1.434226269844264,0.030044750386281738,-0.024635958284834968
OCX,2020-06-30,1.6,1.83,1.55,1.78,1807321,1.7799999999999998,1.5128447094258464,1.459839138744689,0.05300557068115741,-0.009107652491636493
OCX,2020-06-29,3.37,3.42,3.09,3.33,105151,3.3299999999999987,1.7924070618218702,1.5983695729117489,0.19403748891012107,0.03152137578871503
OCX,2020-06-29,3.37,3.42,3.09,3.33,105151,3.3299999999999987,2.0289598215415823,1.7266384934368044,0.30232132810477785,0.0856813662519276
OCX,2020-06-29,3.37,3.42,3.09,3.33,105151,3.3299999999999987,2.2291198489967234,1.8454060124414853,0.3837138365552379,0.14528786031258967
OCX,2020-06-26,3.49,3.49,3.3,3.39,54181,3.389999999999999,2.40771679530492,1.9598203818902644,0.44789641341465547,0.20580957093300284
OCX,2020-06-25,3.29,3.29,3.18,3.22,59464,3.22,2.532683442181086,2.0531670202687637,0.4795164219123227,0.2605509411288668
OCX,2020-06-24,3.16,3.34,3.15,3.165,50628,3.165,2.629962912614765,2.1355250187673733,0.4944378938473917,0.3073283316725718
