Symbol,Date,Open,High,Low,Close,Volume,TLOFF SMA,TLOFF spanTwelveEMA,TLOFF spanTwntySixEMA,TLOFF_x,TLOFF_y
TLOFF,2020-08-06,0.21155,0.2219,0.2084,0.2084,34000,0.2084,0.2084,0.2084,0.0,0.0
TLOFF,2020-08-05,0.2313,0.243,0.2275,0.2327,237754,0.2327,0.21213846153846155,0.2102,0.001938461538461528,0.00038769230769230564
TLOFF,2020-08-04,0.225,0.225,0.20785,0.20785,61694,0.20785,0.21147869822485205,0.21002592592592592,0.001452772298926125,0.0006007083059390696
TLOFF,2020-08-03,0.205,0.22,0.205,0.22,53909,0.22,0.21278966772872093,0.2107647462277092,0.002024921501011745,0.0008855509449536047
TLOFF,2020-08-03,0.205,0.22,0.205,0.22,53909,0.22,0.21389894961661,0.21144883909973072,0.0024501105168792674,0.0011984628593387373
TLOFF,2020-08-03,0.205,0.22,0.205,0.22,53909,0.22,0.21483757275251614,0.21208225842567655,0.002755314326839564,0.0015098331528389027
TLOFF,2020-07-31,0.2049,0.2049,0.201,0.20199999999999999,17076,0.20199999999999999,0.21286256155982136,0.21133542446821904,0.0015271370916023208,0.0015132939405915866
TLOFF,2020-07-30,0.2175,0.2175,0.203701,0.2058,40000,0.2058,0.21177601362754114,0.21092539302612875,0.0008506206014123885,0.001380759272755747
TLOFF,2020-07-29,0.257,0.257,0.23,0.23,163446,0.23,0.21457970383868868,0.21233832687604515,0.0022413769626435376,0.0015528828107333054
TLOFF,2020-07-28,0.1758,0.17600000000000002,0.172,0.17600000000000002,32050,0.17600000000000002,0.20864436478658274,0.20964659895930107,-0.0010022341727183304,0.0010418594140429783
TLOFF,2020-07-27,0.1805,0.1805,0.174,0.17600000000000002,34800,0.17600000000000002,0.20362215481941615,0.20715425829564915,-0.003532103476232978,0.00012706683598778703
TLOFF,2020-07-27,0.1805,0.1805,0.174,0.17600000000000002,34800,0.17600000000000002,0.199372592539506,0.2048465354589344,-0.005473942919428432,-0.0009931351150954566
TLOFF,2020-07-27,0.1805,0.1805,0.174,0.17600000000000002,34800,0.17600000000000002,0.19577680907188968,0.2027097550545689,-0.006932945982679212,-0.002181097288612208
TLOFF,2020-07-24,0.15,0.15,0.14030399999999998,0.142,10500,0.142,0.1875034538300605,0.19821273616163787,-0.010709282331577363,-0.0038867342972052393
TLOFF,2020-07-23,0.1167,0.15,0.115,0.14,31330,0.14000000000000004,0.18019523016389732,0.19390068163114615,-0.01370545146724883,-0.005850477731213957
TLOFF,2020-07-23,0.1167,0.15,0.115,0.14,31330,0.14,0.17401134860022086,0.1899080385473576,-0.01589668994713675,-0.007859720174398517
TLOFF,2020-07-21,0.0992,0.0992,0.0992,0.0992,100,0.0992,0.16250191035403302,0.18318892458088665,-0.02068701422685365,-0.010425178984889545
TLOFF,2020-07-21,0.0992,0.0992,0.0992,0.0992,100,0.09920000000000002,0.152763154914951,0.17696752276008024,-0.02420436784512925,-0.013181016756937487
TLOFF,2020-07-21,0.0992,0.0992,0.0992,0.0992,100,0.09920000000000002,0.14452266954342008,0.17120696551859282,-0.026684295975172745,-0.01588167260058454
TLOFF,2020-07-21,0.0992,0.0992,0.0992,0.0992,100,0.09920000000000002,0.13754995115212468,0.1658731162209193,-0.02832316506879462,-0.018369971094226556
TLOFF,2020-07-17,0.1094,0.1094,0.1094,0.1094,1000,0.1094,0.1332191894364132,0.16168992242677713,-0.028470732990363932,-0.020390123473454033
TLOFF,2020-07-16,0.12074000000000001,0.12074000000000001,0.12074000000000001,0.12074000000000001,6000,0.12074000000000001,0.1312993141385035,0.15865659483960845,-0.027357280701104963,-0.021783554918984222
TLOFF,2020-07-16,0.12074000000000001,0.12074000000000001,0.12074000000000001,0.12074000000000001,6000,0.12074000000000001,0.12967480427104142,0.15584795818482264,-0.026173153913781225,-0.022661474717943626
TLOFF,2020-07-16,0.12074000000000001,0.12074000000000001,0.12074000000000001,0.12074000000000001,6000,0.12074000000000001,0.12830021899857352,0.15324736868965058,-0.02494714969107706,-0.023118609712570314
TLOFF,2020-07-13,0.11652,0.11652,0.11652,0.11652,1000,0.11652,0.1264878776141776,0.15052682286078758,-0.024038945246609992,-0.02330267681937825
TLOFF,2020-07-13,0.11652,0.11652,0.11652,0.11652,1000,0.11652000000000005,0.1249543579812272,0.14800779894517369,-0.023053440963946487,-0.0232528296482919
TLOFF,2020-07-13,0.11652,0.11652,0.11652,0.11652,1000,0.11652000000000005,0.1236567644456538,0.14567536939367934,-0.022018604948025544,-0.023005984708238628
TLOFF,2020-07-10,0.109,0.109,0.109,0.109,1000,0.10900000000000004,0.1214018776078609,0.1429586753645179,-0.02155679775665699,-0.022716147317922302
TLOFF,2020-07-09,0.10800000000000001,0.10800000000000001,0.10800000000000001,0.10800000000000001,24500,0.10800000000000004,0.1193400502835746,0.1403691438560351,-0.02102909357246049,-0.02237873656882994
TLOFF,2020-07-08,0.1172,0.1172,0.1172,0.1172,2000,0.1172,0.11901081177840928,0.1386529109778103,-0.01964209919940102,-0.02183140909494416
TLOFF,2020-07-08,0.1172,0.1172,0.1172,0.1172,2000,0.1172,0.1187322253509617,0.13706380646093547,-0.01833158110997377,-0.021131443497950084
TLOFF,2020-07-06,0.1133,0.1133,0.1133,0.1133,3000,0.11329999999999996,0.11789649837389067,0.13530352450086616,-0.01740702612697549,-0.020386560023755166
TLOFF,2020-07-06,0.1133,0.1133,0.1133,0.1133,3000,0.11329999999999996,0.11718934477790748,0.1336736337970983,-0.0164842890191908,-0.019606105822842293
TLOFF,2020-07-06,0.1133,0.1133,0.1133,0.1133,3000,0.11329999999999996,0.1165909840428448,0.13216447573805398,-0.015573491695209175,-0.01879958299731567
TLOFF,2020-07-06,0.1133,0.1133,0.1133,0.1133,3000,0.11329999999999996,0.11608467880548408,0.1307671071648648,-0.014682428359380743,-0.017976152069728683
TLOFF,2020-07-02,0.1027,0.1027,0.1018,0.1018,7133,0.10179999999999996,0.11388703591233268,0.128621395523023,-0.014734359610690318,-0.01732779357792101
TLOFF,2020-07-02,0.1027,0.1027,0.1018,0.1018,7133,0.10179999999999996,0.11202749192581994,0.12663462548428053,-0.01460713355846059,-0.016783661574028927
TLOFF,2020-07-02,0.1027,0.1027,0.1018,0.1018,7133,0.10179999999999996,0.11045403162953996,0.12479502359655605,-0.014340991967016091,-0.016295127652626362
TLOFF,2020-08-07,0.205,0.21,0.2,0.2,53827,0.2,0.12423033445576458,0.13036576258940374,-0.006135428133639168,-0.014263187748828924
TLOFF,2020-08-07,0.205,0.21,0.2,0.2,53827,0.2,0.13588720607795465,0.1355238542494479,0.0003633518285067193,-0.011337879833361795
