Symbol,Date,Open,High,Low,Close,Volume,MDRPF SMA,MDRPF spanTwelveEMA,MDRPF spanTwntySixEMA,MDRPF_x,MDRPF_y
MDRPF,2020-08-17,1.42,1.5,1.41,1.48,478409,1.48,1.48,1.48,0.0,0.0
MDRPF,2020-08-17,1.42,1.5,1.41,1.48,478409,1.48,1.48,1.48,0.0,0.0
MDRPF,2020-08-17,1.42,1.5,1.41,1.48,478409,1.48,1.48,1.48,0.0,0.0
MDRPF,2020-08-14,1.38,1.43,1.37,1.41,301611,1.4099999999999997,1.4692307692307691,1.4748148148148148,-0.005584045584045461,-0.0011168091168090922
MDRPF,2020-08-13,1.31,1.39,1.25,1.3896549999999999,167812,1.3896549999999996,1.4569883431952664,1.4685066803840878,-0.011518337188821448,-0.0031971147312115636
MDRPF,2020-08-12,1.083,1.17,1.083,1.161,362387,1.161,1.4114516750113792,1.4457284077630443,-0.034276732751665095,-0.00941303833530227
MDRPF,2020-08-11,1.11,1.26,1.11,1.13,483383,1.13,1.3681514173173208,1.422341118299115,-0.054189700981794216,-0.01836837086460066
MDRPF,2020-08-10,1.35,1.4,1.25,1.27,447576,1.27,1.3530511992685024,1.4110565910176989,-0.05800539174919672,-0.026295775041519875
MDRPF,2020-08-10,1.35,1.4,1.25,1.27,447576,1.27,1.3402740916887328,1.4006079546460175,-0.06033386295728471,-0.033103392624672844
MDRPF,2020-08-10,1.35,1.4,1.25,1.27,447576,1.27,1.3294626929673894,1.3909332913389052,-0.06147059837151559,-0.0387768337740414
MDRPF,2020-08-07,1.37,1.43,1.3,1.305,364641,1.3050000000000002,1.3256992017416371,1.384567862350838,-0.058868660609200825,-0.042795199141073284
MDRPF,2020-08-06,1.51,1.52,1.46,1.47,499378,1.4700000000000004,1.347899324550616,1.3908961688433683,-0.04299684429275219,-0.042835528171409065
MDRPF,2020-08-05,1.415,1.52,1.415,1.48,719858,1.4800000000000002,1.3682225053889827,1.3974964526327482,-0.02927394724376553,-0.040123211985880355
MDRPF,2020-08-04,1.3,1.47,1.24,1.43,845583,1.4300000000000002,1.3777267353291391,1.3999041228081004,-0.022177387478961245,-0.036534047084496535
MDRPF,2020-08-03,1.2,1.28,1.17,1.205,517131,1.2050000000000003,1.3511533914323486,1.3854667803778709,-0.03431338894552227,-0.036089915456701684
MDRPF,2020-08-03,1.2,1.28,1.17,1.205,517131,1.205,1.3286682542889103,1.3720988707202508,-0.043430616431340496,-0.03755805565162945
MDRPF,2020-08-03,1.2,1.28,1.17,1.205,517131,1.205,1.3096423690136934,1.3597211765928248,-0.05007880757913141,-0.040062206037129844
MDRPF,2020-07-31,1.1,1.15,1.06,1.15,223964,1.15,1.2850820045500482,1.3441862746229858,-0.05910427007293784,-0.04387061884429144
MDRPF,2020-07-30,1.17,1.19,1.14,1.18,383539,1.1800000000000002,1.2689155423115792,1.3320243283546167,-0.06310878604303771,-0.0477182522840407
MDRPF,2020-07-29,1.2,1.23,1.135,1.1799,292582,1.1799000000000002,1.255220843494413,1.320755859587608,-0.0655350160931949,-0.051281605045871544
MDRPF,2020-07-28,1.195,1.24,1.19,1.21699,263901,1.21699,1.2493391752645029,1.3130694996181551,-0.06373032435365222,-0.053771348907427685
MDRPF,2020-07-27,1.03,1.34,1.015,1.235,944722,1.2350000000000003,1.2471331483007333,1.3072865737205142,-0.06015342541978086,-0.05504776420989833
MDRPF,2020-07-27,1.03,1.34,1.015,1.235,944722,1.2350000000000003,1.2452665101006204,1.3019320127041798,-0.0566655026035594,-0.055371311888630544
MDRPF,2020-07-27,1.03,1.34,1.015,1.235,944722,1.2350000000000003,1.243687047008217,1.2969740858372036,-0.05328703882898656,-0.05495445727670175
MDRPF,2020-07-24,0.9213,1.0,0.9213,1.0,233017,1.0000000000000002,1.206196732083876,1.2749760054048178,-0.06877927332094202,-0.05771942048554981
