Symbol,Date,Open,High,Low,Close,Volume,RSSV SMA,RSSV spanTwelveEMA,RSSV spanTwntySixEMA,RSSV_x,RSSV_y
RSSV,2020-07-21,0.0275,0.038,0.023,0.038,32933,0.03799999999999997,0.09174091122253013,0.12204594756894713,-0.030305036346417003,-0.017264603485393777
RSSV,2020-07-20,0.05,0.05,0.0425,0.049,7000,0.04899999999999997,0.08516538641906395,0.116635136637914,-0.03146975021885007,-0.020105632832085038
RSSV,2020-07-20,0.05,0.05,0.0425,0.049,7000,0.04899999999999997,0.07960148081613103,0.11162512651658706,-0.03202364570045603,-0.02248923540575924
RSSV,2020-07-20,0.05,0.05,0.0425,0.049,7000,0.04899999999999997,0.0748935606905724,0.10698622825609913,-0.03209266756552673,-0.024409921837712737
RSSV,2020-07-17,0.06,0.06,0.06,0.06,1600,0.05999999999999998,0.07260224366125358,0.1035057669037955,-0.03090352324254192,-0.025708642118678574
RSSV,2020-07-16,0.035,0.035,0.035,0.035,7800,0.034999999999999976,0.06681728309798379,0.09843126565166248,-0.0316139825536787,-0.0268897102056786
RSSV,2020-07-15,0.0475,0.0475,0.045,0.045,12500,0.04499999999999997,0.06346077800598629,0.0944733941219097,-0.03101261611592342,-0.027714291387727564
RSSV,2020-07-15,0.0475,0.0475,0.045,0.045,12500,0.04499999999999997,0.060620658312757626,0.0908086982610275,-0.030188039948269876,-0.028209041099836026
RSSV,2020-07-13,0.04965,0.04965,0.04965,0.04965,500,0.04964999999999997,0.05893286472617953,0.08775990579724767,-0.028827041071068163,-0.028332641094082456
RSSV,2020-07-13,0.04965,0.04965,0.04965,0.04965,500,0.04964999999999997,0.05750473169138268,0.08493694981226638,-0.0274322181208837,-0.028152556499442705
RSSV,2020-07-13,0.04965,0.04965,0.04965,0.04965,500,0.04964999999999997,0.05629631143116996,0.08232310167802442,-0.02602679024685447,-0.02772740324892506
RSSV,2020-07-10,0.04,0.04,0.04,0.04,500,0.03999999999999998,0.05378918659560535,0.07918805710928188,-0.02539887051367652,-0.027261696701875355
RSSV,2020-07-09,0.04,0.04,0.04,0.04,5000,0.03999999999999999,0.05166777327320452,0.07628523806414987,-0.02461746479094535,-0.026732850319689357
RSSV,2020-07-08,0.04,0.04,0.0396,0.0396,31485,0.03959999999999999,0.0498111927696346,0.07356781302236097,-0.023756620252726388,-0.026137604306296764
RSSV,2020-07-07,0.043,0.043,0.043,0.043,4000,0.042999999999999976,0.04876331695892158,0.07130353057626017,-0.022540213617338583,-0.02541812616850513
RSSV,2020-07-06,0.06,0.06,0.0565,0.0565,4930,0.05649999999999996,0.04995357588831826,0.07020697275579645,-0.020253396867478183,-0.02438518030829974
RSSV,2020-07-06,0.06,0.06,0.0565,0.0565,4930,0.05649999999999999,0.05096071805934622,0.06919164144055226,-0.018230923381206042,-0.023154328922881003
