Symbol,Date,Open,High,Low,Close,Volume,EQXWF SMA,EQXWF spanTwelveEMA,EQXWF spanTwntySixEMA,EQXWF_x,EQXWF_y
EQXWF,2020-08-17,0.7002,0.7382,0.6975399999999999,0.7382,20400,0.7382,0.7382,0.7382,0.0,0.0
EQXWF,2020-08-17,0.7002,0.7382,0.6975399999999999,0.7382,20400,0.7382,0.7382,0.7382,0.0,0.0
EQXWF,2020-08-17,0.7002,0.7382,0.6975399999999999,0.7382,20400,0.7382,0.7382,0.7382,0.0,0.0
EQXWF,2020-08-14,0.71,0.71,0.65,0.66,3915,0.6600000000000001,0.7261692307692308,0.7324074074074074,-0.006238176638176607,-0.0012476353276353214
EQXWF,2020-08-13,0.7015,0.7017,0.7015,0.7017,3000,0.7017000000000001,0.7224047337278107,0.7301327846364883,-0.007728050908677675,-0.002543718443843792
EQXWF,2020-08-12,0.63,0.6586,0.62,0.6585300000000001,32356,0.6585300000000001,0.7125778516158398,0.7248288746634152,-0.012251023047575416,-0.004485179364590117
EQXWF,2020-08-11,0.6142,0.73,0.5756,0.58,109810,0.5799999999999998,0.6921812590595567,0.7141008098735326,-0.021919550813975897,-0.007972053654467274
EQXWF,2020-08-10,0.62,0.6241,0.6095,0.6095,12500,0.6094999999999998,0.6794610653580865,0.7063526017347524,-0.02689153637666597,-0.011755950198907014
EQXWF,2020-08-10,0.62,0.6241,0.6095,0.6095,12500,0.6094999999999998,0.6686978245337656,0.6991783349395856,-0.030480510405820005,-0.015500862240289614
EQXWF,2020-08-10,0.62,0.6241,0.6095,0.6095,12500,0.6094999999999998,0.6595904669131863,0.6925354953144311,-0.0329450284012448,-0.018989695472480653
EQXWF,2020-08-07,0.6101,0.6182,0.5986,0.6,26700,0.5999999999999998,0.6504227027726961,0.6856810141800288,-0.03525831140733271,-0.022243418659451064
EQXWF,2020-08-06,0.58,0.6,0.57,0.6,33678,0.5999999999999998,0.642665363884589,0.6793342723889155,-0.03666890850432658,-0.02512851662842617
EQXWF,2020-08-05,0.5429999999999999,0.55,0.54,0.55,118300,0.5499999999999999,0.6284091540561907,0.6697539559156626,-0.04134480185947187,-0.02837177367463531
EQXWF,2020-08-04,0.524,0.57,0.524,0.53,34492,0.53,0.6132692842013922,0.6594018110330209,-0.04613252683162872,-0.031923924306033996
EQXWF,2020-08-03,0.54,0.56,0.46,0.46,59563,0.46,0.5896893943242549,0.6446313065120564,-0.054941912187801416,-0.03652752188238748
EQXWF,2020-08-03,0.54,0.56,0.46,0.46,59563,0.4599999999999999,0.5697371798128311,0.6309549134370892,-0.061217733624258086,-0.0414655642307616
EQXWF,2020-08-03,0.54,0.56,0.46,0.46,59563,0.4599999999999999,0.5528545367647033,0.6182915865158233,-0.06543704975111997,-0.04625986133483327
EQXWF,2020-07-31,0.5252,0.5252,0.51,0.51,1500,0.51,0.5462615311085951,0.6102699875146512,-0.06400845640605612,-0.04980958034907784
EQXWF,2020-07-30,0.53,0.53,0.51,0.51,53700,0.51,0.5406828340149651,0.6028425810320845,-0.06215974701711946,-0.052279613682686174
EQXWF,2020-07-29,0.52878,0.52878,0.49093000000000003,0.5,95907,0.5,0.5344239364742012,0.595224612066745,-0.060800675592543874,-0.053983826064657715
EQXWF,2020-07-28,0.51762,0.53572,0.51,0.53572,12000,0.53572,0.5346233308627856,0.5908168630247639,-0.05619353216197831,-0.05442576728412184
EQXWF,2020-07-27,0.5279,0.55,0.51928,0.55,72065,0.55,0.5369889722685108,0.5877933916895962,-0.05080441942108538,-0.05370149771151455
EQXWF,2020-07-27,0.5279,0.55,0.51928,0.55,72065,0.55,0.5389906688425861,0.5849938811940706,-0.046003212351484524,-0.05216184063950855
EQXWF,2020-07-27,0.5279,0.55,0.51928,0.55,72065,0.55,0.5406844120975728,0.5824017418463616,-0.041717329748788834,-0.05007293846136461
EQXWF,2020-07-24,0.50215,0.51,0.5,0.51,8030,0.51,0.5359637333133308,0.5770386498577422,-0.04107491654441142,-0.048273334077973976
EQXWF,2020-07-23,0.535,0.535,0.535,0.535,3486,0.5349999999999999,0.5358154666497414,0.5739246757942058,-0.03810920914446436,-0.04624050909127206
EQXWF,2020-07-22,0.51,0.52,0.51,0.5157,18212,0.5156999999999999,0.5327207794728581,0.5696117368464869,-0.0368909573736288,-0.044370598747743406
EQXWF,2020-07-21,0.52,0.52,0.5199,0.52,4400,0.5199999999999998,0.5307637364770338,0.5659367933763768,-0.035173056899343025,-0.04253109037806333
EQXWF,2020-07-20,0.52,0.54032,0.5,0.54032,61545,0.5403199999999999,0.5322339308651824,0.5640392531262748,-0.03180532226109234,-0.04038593675466914
EQXWF,2020-07-20,0.52,0.54032,0.5,0.54032,61545,0.5403199999999998,0.5334779415013082,0.5622822714132174,-0.028804329911909177,-0.03806961538611715
EQXWF,2020-07-20,0.52,0.54032,0.5,0.54032,61545,0.5403199999999998,0.5345305658857223,0.5606554364937197,-0.0261248706079974,-0.0356806664304932
EQXWF,2020-07-17,0.48,0.5118,0.47,0.5101,7502,0.5100999999999999,0.5307720172879189,0.5569105893460368,-0.02613857205811787,-0.03377224755601814
