Symbol,Date,Open,High,Low,Close,Volume,LADFF SMA,LADFF spanTwelveEMA,LADFF spanTwntySixEMA,LADFF_x,LADFF_y
LADFF,2020-08-05,0.0726,0.0726,0.069016,0.069016,108000,0.06901600000000001,0.07348670289097063,0.07306611963665505,0.0004205832543155708,0.0002455754621862248
LADFF,2020-08-04,0.0713,0.0713,0.0557,0.0557,100000,0.05570000000000001,0.07075028706159052,0.07177974040431022,-0.0010294533427196997,-9.430298794960124e-06
LADFF,2020-08-03,0.06,0.06,0.06,0.06,5000,0.06000000000000001,0.06909639674442275,0.07090716704102798,-0.0018107702966052297,-0.00036969829835701407
LADFF,2020-08-03,0.06,0.06,0.06,0.06,5000,0.06000000000000001,0.06769695109143464,0.07009922874169258,-0.002402277650257939,-0.000776214168737199
LADFF,2020-08-03,0.06,0.06,0.06,0.06,5000,0.06000000000000001,0.06651280476967547,0.06935113772378942,-0.002838332954113953,-0.0011886379258125499
LADFF,2020-07-31,0.0629,0.0629,0.0598,0.0598,1700,0.05980000000000003,0.06548006557434077,0.06864364604054576,-0.0031635804662049904,-0.001583626433891038
LADFF,2020-07-30,0.0676,0.0676,0.06426799999999999,0.06426799999999999,10000,0.06426800000000002,0.06529359394751913,0.06831952411161643,-0.003025930164097329,-0.0018720871799322964
LADFF,2020-07-29,0.0653,0.07115,0.0653,0.07115,14000,0.07115000000000005,0.06619457949405462,0.06852918899223745,-0.002334609498182816,-0.0019645916435824004
LADFF,2020-07-28,0.0717,0.0717,0.0717,0.0717,11305,0.07170000000000003,0.06704156726420007,0.06876406388170135,-0.0017224966175012765,-0.0019161726383661757
LADFF,2020-07-27,0.0678,0.0678,0.06417,0.06417,9000,0.06417000000000005,0.06659978768509238,0.06842376285342718,-0.0018239751683348094,-0.0018977331443599025
LADFF,2020-07-27,0.0678,0.0678,0.06417,0.06417,9000,0.06417000000000006,0.06622597419507815,0.06810866930872886,-0.0018826951136507039,-0.0018947255382180629
LADFF,2020-07-27,0.0678,0.0678,0.06417,0.06417,9000,0.06417000000000006,0.06590967047275845,0.0678169160266008,-0.0019072455538423488,-0.0018972295413429202
LADFF,2020-07-24,0.0528,0.0528,0.0528,0.0528,5000,0.052800000000000055,0.06389279809233407,0.06670455187648222,-0.002811753784148149,-0.002080134389903966
LADFF,2020-07-23,0.062,0.062,0.061,0.061,30000,0.06100000000000005,0.06344775223197498,0.06628199247822428,-0.0028342402462493005,-0.002230955561173033
LADFF,2020-07-22,0.0635,0.0635,0.0635,0.0635,10000,0.06350000000000006,0.06345579035013267,0.06607591896131877,-0.002620128611186101,-0.002308790171175647
LADFF,2020-07-21,0.0675,0.0675,0.064,0.064,21725,0.06400000000000006,0.06353951491165072,0.06592214718640628,-0.0023826322747555607,-0.0023235585918916298
LADFF,2020-07-20,0.0593,0.06,0.0575,0.0575,101123,0.05750000000000005,0.06261035877139676,0.06529828443185766,-0.002687925660460902,-0.0023964320056054844
LADFF,2020-07-20,0.0593,0.06,0.0575,0.0575,101123,0.05750000000000005,0.06182414972964341,0.06472063373320154,-0.0028964840035581307,-0.0024964424051960137
LADFF,2020-07-20,0.0593,0.06,0.0575,0.0575,101123,0.05750000000000005,0.06115889592508289,0.06418577197518661,-0.0030268760501037245,-0.0026025291341775563
LADFF,2020-07-17,0.0552,0.0552,0.0533,0.0533,25000,0.053300000000000035,0.059949835013531676,0.06337941849554317,-0.003429583482011493,-0.002767940003744344
LADFF,2020-07-16,0.047869999999999996,0.047869999999999996,0.047869999999999996,0.047869999999999996,1000,0.04787000000000004,0.05809139885760373,0.062230572681058485,-0.00413917382345476,-0.003042186767686427
LADFF,2020-07-15,0.0552,0.0552,0.0552,0.0552,10000,0.05520000000000004,0.05764656826412622,0.0617097895194986,-0.004063221255372368,-0.0032463936652236155
LADFF,2020-07-14,0.062,0.062,0.058004999999999994,0.058004999999999994,20166,0.05800500000000002,0.0577017116081068,0.0614353606662024,-0.003733649058095597,-0.003343844743798012
LADFF,2020-07-13,0.0445,0.0518,0.0445,0.0518,26000,0.051800000000000034,0.056793755976090377,0.0607216302464837,-0.0039278742703933315,-0.003460650649117076
LADFF,2020-07-13,0.0445,0.0518,0.0445,0.0518,26000,0.051800000000000034,0.05602548582592262,0.060060768746744174,-0.004035282920821545,-0.00357557710345797
LADFF,2020-07-13,0.0445,0.0518,0.0445,0.0518,26000,0.051800000000000034,0.05537541108347298,0.059448859950689034,-0.004073448867216056,-0.0036751514562095877
LADFF,2020-07-10,0.05,0.05,0.04824,0.04824,17000,0.04824000000000002,0.054277655532169455,0.058618574028415776,-0.004340918496246321,-0.0038083048642169343
LADFF,2020-07-09,0.0525,0.0525,0.05,0.051,106000,0.05100000000000002,0.05377340083491261,0.05805423521149609,-0.004280834376583477,-0.003902810766690243
LADFF,2020-07-08,0.0499,0.0499,0.0499,0.0499,5000,0.04990000000000002,0.05317749301415682,0.0574502177884223,-0.0042727247742654845,-0.003976793568205292
LADFF,2020-07-07,0.0497,0.0497,0.0497,0.0497,10000,0.04970000000000002,0.052642494088901925,0.0568761275818725,-0.004233633492970575,-0.004028161553158349
LADFF,2020-07-06,0.04,0.04,0.04,0.04,11000,0.04000000000000003,0.05069749499830163,0.05562604405728935,-0.004928549058987722,-0.004208239054324224
LADFF,2020-07-06,0.04,0.04,0.04,0.04,11000,0.04000000000000003,0.049051726537024457,0.05446855931230496,-0.005416832775280503,-0.00444995779851548
