Symbol,Date,Open,High,Low,Close,Volume,ENZN SMA,ENZN spanTwelveEMA,ENZN spanTwntySixEMA,ENZN_x,ENZN_y
ENZN,2020-08-17,0.24,0.24,0.215,0.24,9843,0.24,0.24,0.24,0.0,0.0
ENZN,2020-08-17,0.24,0.24,0.215,0.24,9843,0.24,0.24,0.24,0.0,0.0
ENZN,2020-08-17,0.24,0.24,0.215,0.24,9843,0.24,0.24,0.24,0.0,0.0
ENZN,2020-08-14,0.21100000000000002,0.2132,0.21100000000000002,0.2132,600,0.2132,0.2358769230769231,0.2380148148148148,-0.0021378917378917233,-0.00042757834757834465
ENZN,2020-08-13,0.231,0.2427,0.23,0.2427,16106,0.2427,0.2369266272189349,0.23836186556927294,-0.0014352383503380695,-0.0006291103481302896
ENZN,2020-08-12,0.2325,0.245,0.2325,0.245,4900,0.245,0.238168684569868,0.2388535792308083,-0.0006848946609403218,-0.000640267210692296
ENZN,2020-08-11,0.267,0.267,0.2304,0.24,40357,0.24,0.2384504254052729,0.23893849928778546,-0.00048807388251256856,-0.0006098285450563506
ENZN,2020-08-10,0.2304,0.23275,0.2304,0.2304,17484,0.2304,0.2372118984198463,0.2383060178590606,-0.0010941194392143083,-0.0007066867238879422
ENZN,2020-08-10,0.2304,0.23275,0.2304,0.2304,17484,0.2304,0.23616391404756226,0.2377203869065376,-0.0015564728589753385,-0.0008766439509054215
ENZN,2020-08-10,0.2304,0.23275,0.2304,0.2304,17484,0.2304,0.235277158040245,0.23717813602457186,-0.001900977984326868,-0.001081510757589711
ENZN,2020-08-07,0.1956,0.218,0.1956,0.218,9021,0.21800000000000005,0.23261913372636114,0.2357575333560851,-0.0031383996297239263,-0.001492888532016554
ENZN,2020-08-06,0.19,0.19,0.19,0.19,2600,0.19000000000000009,0.2260623439223056,0.2323680864408195,-0.006305742518513957,-0.0024554593293160346
ENZN,2020-08-05,0.19,0.19899999999999998,0.19,0.19899999999999998,180600,0.199,0.22189890639579699,0.22989637633409216,-0.007997469938295143,-0.0035638614511118564
ENZN,2020-08-04,0.172,0.172,0.172,0.172,360,0.172,0.2142221515656744,0.2256077558649001,-0.011385604299225749,-0.005128210020734636
ENZN,2020-08-03,0.2,0.2,0.2,0.2,5060,0.2,0.21203412824787835,0.22371088506009276,-0.011676756812214391,-0.006437919379030587
ENZN,2020-08-03,0.2,0.2,0.2,0.2,5060,0.2,0.2101827239020509,0.2219545232037896,-0.01177179930173866,-0.007504695363572202
ENZN,2020-08-03,0.2,0.2,0.2,0.2,5060,0.2,0.20861615099404307,0.22032826222573107,-0.011712111231688001,-0.008346178537195362
ENZN,2020-07-31,0.1748,0.18062999999999999,0.1748,0.18062999999999999,86159,0.18063,0.2043105893026518,0.21738765020901024,-0.013077060906358434,-0.009292355011027976
ENZN,2020-07-30,0.175,0.175,0.175,0.175,100,0.17500000000000002,0.19980126787147465,0.21424782426760208,-0.014446556396127437,-0.010323195288047869
ENZN,2020-07-29,0.17,0.1749,0.17,0.17,505,0.17000000000000004,0.1952164574297093,0.2109702076551871,-0.015753750225477786,-0.011409306275533854
ENZN,2020-07-28,0.17,0.17,0.17,0.17,1500,0.17000000000000007,0.19133700244052326,0.20793537745850654,-0.016598375017983308,-0.012447120024023746
ENZN,2020-07-27,0.1799,0.1799,0.1799,0.1799,1072,0.1799000000000001,0.18957746360351968,0.20585868283195052,-0.016281219228430868,-0.01321393986490517
ENZN,2020-07-27,0.1799,0.1799,0.1799,0.1799,1072,0.17990000000000012,0.18808862304913204,0.20393581743699127,-0.015847194387859226,-0.013740590769495981
ENZN,2020-07-27,0.1799,0.1799,0.1799,0.1799,1072,0.17990000000000012,0.1868288348877271,0.20215538651573267,-0.01532655162800556,-0.014057782941197897
ENZN,2020-07-24,0.1711,0.1746,0.1711,0.172,26394,0.1720000000000001,0.18454747567423066,0.19992165418123395,-0.015374178507003315,-0.014321062054358982
ENZN,2020-07-23,0.171,0.171,0.171,0.171,310,0.1710000000000001,0.1824632486474259,0.19777930942706848,-0.015316060779642562,-0.014520061799415698
ENZN,2020-07-22,0.1725,0.1725,0.1725,0.1725,200,0.17250000000000007,0.18093044116320653,0.1959067679880264,-0.014976326824819837,-0.014611314804496527
ENZN,2020-07-21,0.179405,0.179405,0.1702,0.1702,1100,0.17020000000000007,0.17927960406117474,0.19400256295187626,-0.014722958890701491,-0.01463364362173752
ENZN,2020-07-20,0.163,0.163,0.163,0.163,111,0.16300000000000006,0.1767750495902248,0.1917060768072928,-0.014931027217068016,-0.01469312034080362
ENZN,2020-07-20,0.163,0.163,0.163,0.163,111,0.16300000000000006,0.17465581119172868,0.18957970074749333,-0.014923889555764652,-0.014739274183795828
