Symbol,Date,Open,High,Low,Close,Volume,TLOFF SMA,TLOFF spanTwelveEMA,TLOFF spanTwntySixEMA,TLOFF_x,TLOFF_y
TLOFF,2020-08-17,0.2016,0.20235999999999998,0.19,0.19,4500,0.19,0.19,0.19,0.0,0.0
TLOFF,2020-08-17,0.2016,0.20235999999999998,0.19,0.19,4500,0.19,0.19,0.19,0.0,0.0
TLOFF,2020-08-17,0.2016,0.20235999999999998,0.19,0.19,4500,0.19,0.19,0.19,0.0,0.0
TLOFF,2020-08-14,0.1827,0.196,0.1827,0.196,5850,0.196,0.19092307692307686,0.19044444444444444,0.00047863247863247366,9.572649572649474e-05
TLOFF,2020-08-13,0.1941,0.1941,0.189058,0.1895,16563,0.1895,0.19070414201183436,0.19037448559670786,0.00032965641512650024,0.00014251247960649584
TLOFF,2020-08-12,0.1785,0.192,0.1785,0.1905,28287,0.1905,0.1906727355484752,0.19038378295991465,0.0002889525885605704,0.00017180050139731077
TLOFF,2020-08-11,0.187,0.19899999999999998,0.187,0.1939,22686,0.1939,0.19116923777178674,0.19064424348140246,0.000524994290384273,0.00024243925919470322
TLOFF,2020-08-10,0.2,0.2071,0.19,0.203312,67349,0.203312,0.1930373550376657,0.1915825958161134,0.0014547592215523042,0.0004849032516662234
TLOFF,2020-08-10,0.2,0.2071,0.19,0.203312,67349,0.203312,0.1946180696472556,0.19245144057047536,0.0021666290767802248,0.0008212484166890237
TLOFF,2020-08-10,0.2,0.2071,0.19,0.203312,67349,0.203312,0.19595559739383164,0.19325592645414386,0.002699670939687787,0.0011969329212887765
TLOFF,2020-08-07,0.205,0.21,0.2,0.2,53827,0.2,0.196577813179396,0.1937554874575406,0.002822325721855423,0.0015220114814021059
TLOFF,2020-08-06,0.21155,0.2219,0.2084,0.2084,34000,0.2084,0.19839661115179666,0.19484026616438946,0.0035563449874072006,0.001928878182603125
TLOFF,2020-08-05,0.2313,0.243,0.2275,0.2327,237754,0.2327,0.20367405558998172,0.1976446908929532,0.006029364697028583,0.0027489754854882168
TLOFF,2020-08-04,0.225,0.225,0.20785,0.20785,61694,0.20784999999999995,0.2043165085761384,0.19840063971569735,0.005915868860441015,0.0033823541604787767
TLOFF,2020-08-03,0.205,0.22,0.205,0.22,53909,0.21999999999999995,0.20672935341057866,0.2000005923293494,0.006728761081229218,0.004051635544628865
TLOFF,2020-08-03,0.205,0.22,0.205,0.22,53909,0.21999999999999995,0.20877099134741267,0.2014820299345828,0.007288961412829864,0.004699100718269065
TLOFF,2020-08-03,0.205,0.22,0.205,0.22,53909,0.21999999999999995,0.2104985311401184,0.20285373142090998,0.007644799719208395,0.0052882405184569315
TLOFF,2020-07-31,0.2049,0.2049,0.201,0.20199999999999999,17076,0.202,0.20919106481086944,0.20279049205639813,0.006400572754471284,0.005510706965659803
TLOFF,2020-07-30,0.2175,0.2175,0.203701,0.2058,40000,0.2058,0.20866936253227414,0.20301341857073904,0.005655943961535097,0.005539754364834862
TLOFF,2020-07-29,0.257,0.257,0.23,0.23,163446,0.22999999999999995,0.2119509990657704,0.20501242460253616,0.006938574463234259,0.005819518384514742
TLOFF,2020-07-28,0.1758,0.17600000000000002,0.172,0.17600000000000002,32050,0.17599999999999996,0.20642007613257496,0.2028633561134594,0.003556720019115556,0.005366958711434905
TLOFF,2020-07-27,0.1805,0.1805,0.174,0.17600000000000002,34800,0.17599999999999996,0.20174006441987116,0.2008734778828328,0.0008665865370383607,0.004466884276555596
TLOFF,2020-07-27,0.1805,0.1805,0.174,0.17600000000000002,34800,0.17599999999999996,0.19778005450912173,0.19903099803966,-0.0012509435305382564,0.0033233187151368256
TLOFF,2020-07-27,0.1805,0.1805,0.174,0.17600000000000002,34800,0.17599999999999996,0.19442927689233375,0.1973249981848704,-0.002895721292536596,0.0020795107136021415
TLOFF,2020-07-24,0.15,0.15,0.14030399999999998,0.142,10500,0.14199999999999993,0.1863632342935132,0.19322685017117627,-0.006863615877663071,0.000290885395349099
TLOFF,2020-07-23,0.1167,0.15,0.115,0.14,31330,0.13999999999999993,0.1792304290175881,0.18928412052886687,-0.010053691511278828,-0.0017780299859764866
TLOFF,2020-07-23,0.1167,0.15,0.115,0.14,31330,0.1399999999999999,0.1731949783994976,0.18563344493413605,-0.012438466534638426,-0.003910117295708875
TLOFF,2020-07-21,0.0992,0.0992,0.0992,0.0992,100,0.0991999999999999,0.16181113556880564,0.17923096753160744,-0.017419831962801783,-0.006612060229127458
TLOFF,2020-07-21,0.0992,0.0992,0.0992,0.0992,100,0.09919999999999993,0.1521786531736048,0.17330274771445134,-0.021124094540846544,-0.009514467091471275
TLOFF,2020-07-21,0.0992,0.0992,0.0992,0.0992,100,0.09919999999999993,0.14402809114689635,0.16781365529115866,-0.023785564144262302,-0.01236868650202948
TLOFF,2020-07-21,0.0992,0.0992,0.0992,0.0992,100,0.09919999999999993,0.13713146173968152,0.1627311623066284,-0.02559970056694688,-0.015014889315012964
