Symbol,Date,Open,High,Low,Close,Volume,CHKKF SMA,CHKKF spanTwelveEMA,CHKKF spanTwntySixEMA,CHKKF_x,CHKKF_y
CHKKF,2020-07-24,0.32092600000000004,0.32092600000000004,0.319125,0.319125,4000,0.3191250000000002,0.35438828226124097,0.3819719171668811,-0.027583634905640145,-0.016828319971400888
CHKKF,2020-07-23,0.373,0.373,0.34,0.34504,5430,0.34504000000000024,0.3529500849902808,0.379236219598964,-0.02628613460868323,-0.018719882898857357
CHKKF,2020-07-22,0.361,0.361,0.3321,0.3321,56600,0.3321000000000003,0.3497423796071607,0.37574464777681854,-0.026002268169657842,-0.020176359953017454
CHKKF,2020-07-21,0.361,0.368,0.3501,0.35472800000000004,45300,0.3547280000000003,0.35050939812913595,0.37418785905260976,-0.02367846092347381,-0.020876780147108726
CHKKF,2020-07-20,0.35,0.366,0.3283,0.3572,48636,0.3572000000000003,0.3515387214938843,0.3729294991227868,-0.021390777628902458,-0.020979579643467472
CHKKF,2020-07-20,0.35,0.366,0.3283,0.3572,48636,0.35720000000000035,0.3524096874179021,0.37176435103961736,-0.019354663621715232,-0.020654596439117025
CHKKF,2020-07-20,0.35,0.366,0.3283,0.3572,48636,0.35720000000000035,0.3531466585843788,0.3706855102218679,-0.01753885163748914,-0.02003144747879145
CHKKF,2020-07-17,0.369,0.369,0.35,0.36,56200,0.36000000000000026,0.35420101880216665,0.36989399094617403,-0.01569297214400733,-0.019163752411834628
CHKKF,2020-07-16,0.3655,0.3793,0.3576,0.3576,93916,0.35760000000000025,0.3547239389864487,0.3689833249501611,-0.0142593859637124,-0.018182879122210182
CHKKF,2020-07-15,0.3865,0.418,0.3865,0.418,27254,0.4180000000000003,0.3644587176039181,0.3726141897686677,-0.0081554721647496,-0.016177397730718066
CHKKF,2020-07-14,0.3925,0.4363,0.3924,0.41,142275,0.4100000000000003,0.3714650687417769,0.3753835090450627,-0.003918440303285864,-0.013725606245231626
CHKKF,2020-07-13,0.41,0.4317,0.40196,0.4302,111010,0.4302000000000003,0.3805012120122728,0.3794439898565395,0.0010572221557332284,-0.010769040565038655
CHKKF,2020-08-18,0.42,0.4277,0.4,0.412975,24900,0.4129750000000002,0.3854971793950001,0.3819277683856848,0.003569411009315293,-0.007901350250167867
CHKKF,2020-07-13,0.41,0.4317,0.40196,0.4302,111010,0.43020000000000025,0.3923745364111539,0.3855034892460044,0.006871047165149469,-0.004946870767104401
CHKKF,2020-08-18,0.42,0.4277,0.4,0.412975,24900,0.4129750000000002,0.3955438385017456,0.3875384159685226,0.00800542253322295,-0.002356412107038931
CHKKF,2020-08-18,0.42,0.4277,0.4,0.412975,24900,0.4129750000000002,0.3982255556553232,0.3894226073782617,0.008802948277061462,-0.0001245400302188524
CHKKF,2020-08-18,0.42,0.4277,0.4,0.412975,24900,0.4129750000000002,0.4004947009391195,0.3911672290539461,0.009327471885173522,0.0017658623528596224
CHKKF,2020-07-07,0.2059,0.2059,0.20171,0.20248,26485,0.20248000000000024,0.3700309007946396,0.37719039727217213,-0.007159496477532613,-1.9209413218824675e-05
CHKKF,2020-08-18,0.42,0.4277,0.4,0.412975,24900,0.4129750000000002,0.37663768528777203,0.3798411085853447,-0.0032034232975727273,-0.0006560521900896053
CHKKF,2020-08-18,0.42,0.4277,0.4,0.412975,24900,0.4129750000000002,0.3822280413973456,0.3822954709123562,-6.742951501065296e-05,-0.0005383276550738148
