Symbol,Date,Open,High,Low,Close,Volume,ABUS SMA,ABUS spanTwelveEMA,ABUS spanTwntySixEMA,ABUS_x,ABUS_y
ABUS,2020-11-24,3.6981,3.8664,3.63,3.66,549266,3.66,3.385179492535242,3.2537781708238285,0.1314013217114134,0.09226258592417574
ABUS,2020-11-23,3.44,3.5,3.405,3.4411,337852,3.4411000000000005,3.335212127541649,3.2212804244897346,0.11393170305191493,0.08247790197736632
ABUS,2020-11-20,3.36,3.395,3.32,3.3314,142444,3.331400000000001,3.3159597870946764,3.2036948584489133,0.11226492864576354,0.07461445170872927
ABUS,2020-11-19,3.43,3.46,3.23,3.23,337981,3.2300000000000013,3.313152475657345,3.1934784471248263,0.11967402853251885,0.06520183247447081
ABUS,2020-11-18,3.58,3.675,3.58,3.59,225385,3.5900000000000003,3.328271107595044,3.1905567228948124,0.13771438470023156,0.0515837834599588
ABUS,2020-11-17,3.63,3.7,3.41,3.49,566306,3.49,3.2806840362486884,3.1586012607263974,0.12208277552229108,0.030051133149890615
ABUS,2020-11-16,3.98,4.14,3.81,3.82,1763236,3.82,3.2426265882939043,3.132089361584509,0.11053722670939514,0.007043222556790496
ABUS,2020-11-13,3.56,3.5698,3.43,3.46,375598,3.4600000000000004,3.137649604347341,3.077056510511269,0.0605930938360717,-0.018830278481360666
ABUS,2020-11-12,3.62,3.75,3.46,3.52,692777,3.5200000000000005,3.0790404415014034,3.046421031352171,0.032619410149232315,-0.038686121560718864
ABUS,2020-11-11,3.27,3.2899,3.23,3.275,123294,3.275,2.9988659763198404,3.0085347138603455,-0.00966873754050468,-0.056512504488206654
ABUS,2020-11-10,3.3,3.3099,3.135,3.16,322284,3.1600000000000006,2.9486597901961757,2.9872174909691727,-0.03855770077299736,-0.06822344622513203
ABUS,2020-11-09,2.98,3.045,2.9,2.991,391577,2.9910000000000005,2.9102342975045707,2.9733948902467064,-0.0631605927421357,-0.07563988258816581
ABUS,2020-11-06,2.84,2.8648,2.79,2.815,152174,2.8150000000000013,2.8955496243235834,2.9719864814664434,-0.07643685714285953,-0.07875970504967333
ABUS,2020-11-05,2.87,3.05,2.87,2.95,203672,2.9500000000000006,2.9101950105642347,2.9845453999837583,-0.07435038941952321,-0.07934041702637668
ABUS,2020-11-04,2.9,2.97,2.87,2.95,164611,2.95,2.902957739757732,2.9873090319824587,-0.08435129222472693,-0.08058792392808992
ABUS,2020-11-03,2.76,2.81,2.76,2.795,46357,2.795,2.8944046015318654,2.990293754541056,-0.09588915300919076,-0.07964708185393077
ABUS,2020-11-02,2.84,2.85,2.78,2.8,86410,2.8,2.9124781654467498,3.0059172549043405,-0.09343908945759072,-0.07558656406511577
ABUS,2020-10-30,2.92,2.94,2.84,2.875,49405,2.875,2.9329287409825224,3.0223906352966883,-0.0894618943141654,-0.07112343271699703
ABUS,2020-10-29,2.92,2.95,2.86,2.87,83384,2.87,2.9434612393429815,3.034181886120423,-0.09072064677744196,-0.06653881731770482
ABUS,2020-10-28,2.85,2.935,2.78,2.83,157609,2.83,2.9568178283144317,3.0473164370100565,-0.09049860869562476,-0.06049335995277065
ABUS,2020-10-27,2.82,2.89,2.78,2.87,71293,2.87,2.9798756152806933,3.0647017519708615,-0.08482613669016903,-0.05299204776705712
ABUS,2020-10-26,2.85,2.9210000000000003,2.84,2.905,41148,2.905,2.9998529998771826,3.0802778921285308,-0.08042489225134819,-0.04503352553627936
ABUS,2020-10-23,2.88,2.9,2.81,2.83,123890,2.8300000000000005,3.0170989998548525,3.094300123498813,-0.07720112364396092,-0.036185683857512155
ABUS,2020-10-22,2.79,2.8924,2.7899,2.87,130482,2.870000000000001,3.051116999828462,3.1154441333787184,-0.06432713355025665,-0.02593182391090007
ABUS,2020-10-21,2.89,2.92,2.84,2.85,117322,2.8500000000000005,3.0840473634336365,3.1350796640490164,-0.05103230061537945,-0.016332996501061035
ABUS,2020-10-20,3.02,3.05,2.96,2.96,81381,2.9600000000000004,3.12660142951248,3.1578860371729376,-0.03128460766045782,-0.00765817047248132
ABUS,2020-10-19,3.08,3.1,3.02,3.035,150340,3.035000000000001,3.156892598514749,3.1737169201467728,-0.016824321632023853,-0.0017515611754873061
ABUS,2020-10-16,3.08,3.13,3.08,3.115,59693,3.115000000000001,3.1790548891537944,3.1848142737585143,-0.0057593846047199184,0.0020166289386468307
ABUS,2020-10-15,3.1,3.134,3.04,3.105,119125,3.1050000000000004,3.1907012326363033,3.190399415659196,0.00030181697710718325,0.003960632324488518
ABUS,2020-10-14,3.22,3.32,3.2,3.21,134358,3.2100000000000004,3.206283274933812,3.197231368911932,0.009051906021880551,0.004875336161333852
ABUS,2020-10-13,3.16,3.31,3.16,3.3015,203882,3.3015,3.20560750673996,3.1962098784248862,0.009397628315073623,0.003831193696197288
ABUS,2020-10-12,3.16,3.21,3.1,3.135,117809,3.135,3.1881725079654077,3.187786668698877,0.00038583926653013023,0.0024395850414782034
ABUS,2020-10-09,3.16,3.23,3.12,3.15,104990,3.1500000000000004,3.1978402366863903,3.1920096021947875,0.005830634491602815,0.0029530214852151104
ABUS,2020-10-08,3.39,3.44,3.27,3.325,279502,3.3250000000000006,3.2065384615384613,3.1953703703703704,0.011168091168090921,0.0022336182336181844
ABUS,2020-10-07,3.1,3.22,3.09,3.185,117275,3.1850000000000005,3.185,3.185,0.0,0.0
