Symbol,Date,Open,High,Low,Close,Volume,PIXY SMA,PIXY spanTwelveEMA,PIXY spanTwntySixEMA,PIXY_x,PIXY_y
PIXY,2020-11-24,2.62,2.62,2.46,2.6145,132082,2.6145,2.352589815172413,2.4097350577680667,-0.05714524259565401,-0.14306030607616135
PIXY,2020-11-23,2.52,2.58,2.5,2.55,57699,2.5500000000000003,2.3049697815673973,2.3933538623895125,-0.08838408082211524,-0.1645390719462883
PIXY,2020-11-20,2.43,2.43,2.38,2.42,40438,2.420000000000001,2.2604188327614696,2.380822171380674,-0.12040333861920427,-0.18357781972733156
PIXY,2020-11-19,2.25,2.29,2.2165,2.27,17817,2.2700000000000014,2.2314040750817368,2.3776879450911275,-0.1462838700093907,-0.19937144000436338
PIXY,2020-11-18,2.28,2.29,2.25,2.2634,30599,2.2634000000000007,2.224386634187507,2.3863029806984177,-0.1619163465109108,-0.21264333250310652
PIXY,2020-11-17,2.23,2.2463,2.18,2.2006,33789,2.200600000000001,2.217293294948872,2.3961352191542913,-0.17884192420541867,-0.22532507900115545
PIXY,2020-11-16,2.2,2.2636,2.2,2.22,30868,2.220000000000002,2.220328439485031,2.4117780366866346,-0.1914495972016033,-0.23694586770008952
PIXY,2020-11-13,2.15,2.17,2.15,2.16,41231,2.1600000000000024,2.220388155755036,2.427120279621565,-0.20673212386652876,-0.24831993532471094
PIXY,2020-11-12,2.21,2.21,2.1489,2.15,31128,2.150000000000002,2.2313678204377703,2.44848990199129,-0.21712208155351972,-0.25871688818925637
PIXY,2020-11-11,2.28,2.2823,2.18,2.21,59879,2.210000000000002,2.246161969608274,2.472369094150593,-0.2262071245423192,-0.2691155898481905
PIXY,2020-11-10,2.28,2.2892,2.2213,2.25,18910,2.2500000000000027,2.2527368731734145,2.4933586216826407,-0.2406217485092261,-0.27984270617465834
PIXY,2020-11-09,2.2,2.29,2.18,2.23,64604,2.230000000000002,2.253234486477672,2.5128273114172517,-0.25959282493958025,-0.2896479455910164
PIXY,2020-11-06,2.1699,2.1752,2.13,2.13,31455,2.130000000000002,2.2574589385645214,2.535453496330633,-0.27799455776611115,-0.29716172575387556
PIXY,2020-11-05,2.13,2.19,2.1243,2.19,28566,2.190000000000002,2.280633291030798,2.567889776037083,-0.2872564850062851,-0.3019535177508165
PIXY,2020-11-04,2.14,2.18,2.1267,2.13,19819,2.130000000000002,2.297112071218216,2.5981209581200497,-0.3010088869018337,-0.30562777593694934
PIXY,2020-11-03,2.17,2.26,2.17,2.22,55162,2.2200000000000024,2.3274960841669827,2.635570634769654,-0.3080745506026714,-0.3067824981957282
PIXY,2020-11-02,2.11,2.14,2.08,2.1301,113160,2.1301000000000028,2.3470408267427985,2.6688162855512267,-0.3217754588084287,-0.3064594850939924
PIXY,2020-10-30,2.21,2.23,2.133,2.23,52527,2.230000000000002,2.386484613423306,2.711913588395325,-0.3254289749720183,-0.3026304916653834
PIXY,2020-10-29,2.142,2.142,2.02,2.08,79928,2.0800000000000023,2.4149363613184534,2.750466675466951,-0.33553031414849777,-0.2969308708387246
PIXY,2020-10-28,2.22,2.22,2.11,2.17,98720,2.1700000000000017,2.4758338815581724,2.8041040095043077,-0.3282701279461349,-0.2872810100112813
PIXY,2020-10-27,2.29,2.29,2.22,2.24,19458,2.240000000000002,2.5314400418414764,2.854832330264652,-0.32339228842317524,-0.2770337305275678
PIXY,2020-10-26,2.31,2.34,2.23,2.34,138819,2.3400000000000016,2.584429140358109,2.904018916685824,-0.3195897763277151,-0.2654440910536658
PIXY,2020-10-23,2.38,2.38,2.323,2.34,34423,2.3400000000000016,2.6288708022414013,2.9491404300206896,-0.32026962777928825,-0.25190766973515344
PIXY,2020-10-22,2.35,2.38,2.325,2.36,31178,2.3600000000000008,2.6813927662852928,2.9978716644223447,-0.3164788981370519,-0.23481718022411974
PIXY,2020-10-21,2.3553,2.41,2.315,2.315,169025,2.315000000000001,2.7398278147008006,3.0489013975761323,-0.3090735828753317,-0.21440175074588666
PIXY,2020-10-20,2.42,2.42,2.31,2.34,211742,2.3400000000000007,2.817069235555492,3.1076135093822232,-0.29054427382673165,-0.19073379271352536
PIXY,2020-10-19,2.58,2.59,2.5201,2.525,105103,2.525000000000001,2.903809096565581,3.1690225901328013,-0.2652134935672201,-0.1657811724352239
PIXY,2020-10-16,2.58,2.5978,2.5,2.51,397645,2.5100000000000007,2.972683477759323,3.2205443973434247,-0.24786091958410195,-0.14092309215222482
PIXY,2020-10-15,2.79,3.0,2.66,2.66,2531821,2.660000000000002,3.0568077464428365,3.2773879491308997,-0.2205802026880628,-0.11418863529425563
PIXY,2020-10-14,2.65,2.6794,2.61,2.6616,85123,2.6616000000000017,3.1289546094324434,3.326778985061371,-0.19782437562892816,-0.08759074344580373
PIXY,2020-10-13,2.63,2.63,2.54,2.5879,120972,2.5879000000000008,3.2139281747837964,3.3799933038662804,-0.16606512908248394,-0.060032335400022716
PIXY,2020-10-12,2.84,2.85,2.73,2.74,179354,2.740000000000001,3.327751479289941,3.443360768175583,-0.1156092888856417,-0.033524136979407405
PIXY,2020-10-09,2.69,2.79,2.68,2.745,844941,2.745000000000001,3.434615384615385,3.499629629629629,-0.06501424501424458,-0.013002849002848827
PIXY,2020-10-08,3.58,3.6,3.55,3.56,94707,3.5600000000000014,3.56,3.56,0.0,0.0
PIXY,2020-10-07,3.63,3.64,3.55,3.56,18494,3.5600000000000014,3.56,3.56,0.0,0.0
