Symbol,Date,Open,High,Low,Close,Volume,ABMC SMA,ABMC spanTwelveEMA,ABMC spanTwntySixEMA,ABMC_x,ABMC_y
ABMC,2020-11-24,0.10845,0.1095,0.1001,0.1047,25245,0.1047,0.1486186751222065,0.17311285012315766,-0.02449417500095113,-0.010245416314219664
ABMC,2020-11-23,0.10705,0.11,0.10099999999999999,0.1015,44165,0.1015,0.15660388878078949,0.17858587813301027,-0.021981989352220788,-0.006683226642536789
ABMC,2020-11-20,0.1093,0.1125,0.10737999999999999,0.1125,18800,0.1125,0.16662277765002395,0.1847527483836511,-0.018129970733627158,-0.002858535965115789
ABMC,2020-11-19,0.11075,0.1125,0.109,0.1125,5368,0.11249999999999998,0.17646328267730105,0.1905329682543432,-0.014069685577042136,0.000959322727012052
ABMC,2020-11-18,0.11,0.115,0.10685,0.11,82300,0.10999999999999996,0.18809297043681036,0.19677560571469066,-0.008682635277880294,0.0047165748030256055
ABMC,2020-11-17,0.23,0.23,0.11,0.111,1242694,0.11099999999999996,0.20229169233441224,0.20371765417186588,-0.0014259618374536653,0.008066377323252081
ABMC,2020-11-16,0.23,0.23,0.20625,0.21,11000,0.21,0.2188901818497599,0.2111350665056152,0.0077551153441447205,0.01043946211342851
ABMC,2020-11-13,0.2379,0.2379,0.22495,0.2379,14800,0.2379,0.22050657854971625,0.2112258718260644,0.00928070672365183,0.011110548805749462
ABMC,2020-11-12,0.2299,0.24,0.2161,0.2161,13700,0.2161,0.21734413828602828,0.20909194157214955,0.008252196713878751,0.011568009326273863
ABMC,2020-11-11,0.203025,0.233,0.20275,0.233,18400,0.233,0.21757034524712432,0.20853129689792144,0.009039048349202857,0.012396962479372647
ABMC,2020-11-10,0.20005,0.20005,0.2,0.2,3000,0.2,0.2147649534738742,0.2065738006497552,0.008191152824119002,0.013236441011915089
ABMC,2020-11-09,0.2001,0.2001,0.18,0.18,40290,0.17999999999999988,0.21744949046912404,0.2070997047017356,0.010349785767388429,0.014497763058864108
ABMC,2020-11-06,0.21,0.2197,0.21,0.2197,10718,0.2196999999999999,0.22425848873623752,0.20926768107787447,0.014990807658363053,0.015534757381733027
ABMC,2020-11-05,0.22,0.24,0.22,0.24,800,0.2399999999999999,0.2250873048700989,0.2084330955641044,0.016654209305994483,0.015670744812575518
ABMC,2020-11-04,0.2055,0.22,0.1998,0.22,990,0.21999999999999986,0.22237590575557145,0.2059077432092328,0.01646816254633865,0.015424878689220769
ABMC,2020-11-03,0.22,0.22,0.21,0.21,38156,0.20999999999999985,0.22280788862022075,0.2047803626659714,0.01802752595424933,0.015164057724941298
ABMC,2020-11-02,0.25,0.25,0.24,0.242225,89900,0.24222499999999986,0.22513659564207905,0.20436279167924915,0.020773803962829903,0.014448190667614286
ABMC,2020-10-30,0.2566,0.268,0.2566,0.268,3700,0.2679999999999998,0.222029613031548,0.20133381501358907,0.0206957980179589,0.012866787343810382
ABMC,2020-10-29,0.265,0.275,0.26,0.275,9250,0.2749999999999998,0.2136713608554658,0.1960005202146762,0.01767084064078958,0.010909534675273246
ABMC,2020-10-28,0.225,0.23,0.225,0.2251,8000,0.22509999999999966,0.20252069919282326,0.1896805618318503,0.01284013736097292,0.00921920818389416
ABMC,2020-10-27,0.23,0.23,0.2198,0.23,17600,0.2299999999999997,0.19841537177333654,0.1868470067783984,0.011568364994938213,0.008313975889624462
ABMC,2020-10-26,0.2295,0.2295,0.21,0.21975,20200,0.21974999999999967,0.1926727120957614,0.18339476732067025,0.009277944775091168,0.007500378613296044
ABMC,2020-10-23,0.2155,0.23,0.2003,0.2013,25973,0.20129999999999976,0.18774956884044527,0.18048634870632385,0.007263220134121423,0.00705598707284727
ABMC,2020-10-22,0.20485,0.20485,0.1927,0.1927,3177,0.1926999999999998,0.1852858540841626,0.17882125660282974,0.006464597481332851,0.007004178807528732
ABMC,2020-10-21,0.1899,0.1899,0.182775,0.182775,2027,0.18277499999999972,0.18393782755401036,0.1777109571310561,0.006226870422954223,0.007139074139077702
ABMC,2020-10-20,0.1751,0.19,0.1751,0.19,2100,0.18999999999999967,0.18414925074564856,0.1773058337015406,0.006843417044107958,0.007367125068108564
ABMC,2020-10-19,0.1787,0.1787,0.1787,0.1787,500,0.17869999999999975,0.1830854781539483,0.17629030039766386,0.0067951777562844365,0.0074980520741087155
ABMC,2020-10-16,0.18,0.18,0.18,0.18,1050,0.17999999999999974,0.18388283781830253,0.17609752442947696,0.00778531338882557,0.007673770653564784
ABMC,2020-10-15,0.174225,0.174225,0.174225,0.174225,240,0.17422499999999974,0.1845888083307212,0.17578532638383512,0.00880348194688607,0.007645884969749586
ABMC,2020-10-14,0.185,0.187225,0.17800000000000002,0.17800000000000002,10749,0.1779999999999998,0.18647313711812505,0.17591015249454192,0.010562984623583129,0.007356485725465463
ABMC,2020-10-13,0.19395,0.1959,0.19395,0.1959,4500,0.1958999999999997,0.18801370750323868,0.17574296469410527,0.0122707428091334,0.006554861000936047
ABMC,2020-10-12,0.217,0.2231,0.18100000000000002,0.2164,99950,0.2163999999999998,0.1865798361401912,0.1741304018696337,0.012449434270557476,0.005125890548886708
ABMC,2020-10-09,0.223,0.2295,0.21600000000000005,0.2171,55656,0.21709999999999974,0.18115798816568046,0.17074883401920438,0.010409154146476085,0.0032950046184690085
ABMC,2020-10-08,0.2875,0.319,0.2251,0.25505,351450,0.2550499999999998,0.17462307692307694,0.16704074074074074,0.007582336182336197,0.0015164672364672395
ABMC,2020-10-07,0.16,0.16,0.16,0.16,6000,0.1599999999999998,0.16,0.16,0.0,0.0
