Symbol,Date,Open,High,Low,Close,Volume,LXRX SMA,LXRX spanTwelveEMA,LXRX spanTwntySixEMA,LXRX_x,LXRX_y
LXRX,2020-11-24,1.48,1.49,1.45,1.46,207275,1.46,1.4265769274350684,1.3782396416085667,0.04833728582650165,0.014185222850497635
LXRX,2020-11-23,1.49,1.5,1.44,1.4534,384289,1.4534000000000002,1.4205000051505354,1.3716988129372518,0.04880119221328338,0.00564720710649663
LXRX,2020-11-20,1.53,1.56,1.48,1.5019999999999998,384058,1.5019999999999998,1.4145181879051782,1.3651627179722319,0.04935546993294615,-0.005141289170200115
LXRX,2020-11-19,1.57,1.58,1.49,1.51,764881,1.5100000000000002,1.398612403887938,1.3542157354100108,0.04439666847792712,-0.018765478945986735
LXRX,2020-11-18,1.8,1.815,1.65,1.65,2690293,1.65,1.3783601136857448,1.3417529942428117,0.03660711944293316,-0.0345560158019652
LXRX,2020-11-17,2.25,2.38,1.88,1.95,36859392,1.95,1.3289710434467894,1.3170932337822363,0.011877809664552874,-0.052346799613189776
LXRX,2020-11-16,1.28,1.31,1.27,1.285,77966,1.2850000000000004,1.216056687709842,1.2664606924848154,-0.05040400477497342,-0.0684029519326255
LXRX,2020-11-13,1.23,1.23,1.19,1.2101,72206,1.2101000000000004,1.2035215400207224,1.2649775478836005,-0.061456007862878075,-0.0729026887220385
LXRX,2020-11-12,1.25,1.26,1.23,1.23,51671,1.2300000000000002,1.2023254563881265,1.2693677517142885,-0.06704229532616203,-0.0757643589368286
LXRX,2020-11-11,1.29,1.29,1.225,1.235,151521,1.2350000000000003,1.1972937211859676,1.2725171718514316,-0.0752234506654641,-0.07794487483949525
LXRX,2020-11-10,1.17,1.23,1.1666,1.2234,162467,1.2234,1.1904380341288707,1.275518545599546,-0.08508051147067541,-0.07862523088300304
LXRX,2020-11-09,1.03,1.14,1.03,1.14,241796,1.14,1.184444949425029,1.27968802924751,-0.0952430798224808,-0.077011410736085
LXRX,2020-11-06,1.11,1.1245,1.069,1.09,107673,1.09,1.1925258493204889,1.2908630715873106,-0.09833722226682172,-0.07245349346448604
LXRX,2020-11-05,1.11,1.13,1.08,1.1,50088,1.1000000000000003,1.211166912833305,1.3069321173142954,-0.09576520448099046,-0.0659825612639021
LXRX,2020-11-04,1.1,1.13,1.1,1.11,37729,1.1100000000000003,1.2313790788029966,1.323486686699439,-0.09210760789644246,-0.058536900459630004
LXRX,2020-11-03,1.06,1.11,1.06,1.1001,165520,1.1001000000000003,1.2534480022217231,1.340565621635394,-0.08711761941367091,-0.05014422360042689
LXRX,2020-11-02,1.09,1.09,1.05,1.075,109870,1.0750000000000004,1.2813294571711271,1.3598028713662256,-0.07847341419509822,-0.04090087464711588
LXRX,2020-10-30,1.15,1.16,1.125,1.13,84792,1.13,1.318843903929514,1.3825871010755235,-0.0637431971460094,-0.03150773976012024
LXRX,2020-10-29,1.25,1.25,1.16,1.2,200545,1.2000000000000002,1.353179159189426,1.4027940691615657,-0.049614909972139465,-0.023448875413647888
LXRX,2020-10-28,1.3,1.3,1.26,1.27,39140,1.2700000000000002,1.381029915405685,1.4190175946944907,-0.03798767928880542,-0.016907366774024934
LXRX,2020-10-27,1.33,1.33,1.31,1.325,22708,1.3250000000000002,1.4012171727521734,1.43093900227005,-0.02972182951787672,-0.011637288645329757
LXRX,2020-10-26,1.32,1.3499,1.32,1.33,28501,1.3300000000000003,1.415074840525296,1.439414122451654,-0.024339281926358147,-0.007116153427193015
LXRX,2020-10-23,1.37,1.375,1.35,1.365,37852,1.3650000000000002,1.4305429933480769,1.4481672522477864,-0.01762425889970931,-0.0028103713024017875
LXRX,2020-10-22,1.4,1.4,1.36,1.36,39825,1.3600000000000003,1.4424599012295458,1.4548206324276092,-0.012360731198063355,0.000893100596925149
LXRX,2020-10-21,1.39,1.41,1.39,1.4,33549,1.4000000000000006,1.4574526105440089,1.462406283021818,-0.004953672477809201,0.004206558545672276
LXRX,2020-10-20,1.42,1.4343,1.405,1.41,77355,1.4100000000000006,1.4678985397338282,1.4673987856635633,0.0004997540702649238,0.006496616301542644
LXRX,2020-10-19,1.49,1.5,1.45,1.455,50923,1.4550000000000007,1.4784255469581606,1.4719906885166485,0.006434858441512148,0.007995831859362075
LXRX,2020-10-16,1.5,1.51,1.49,1.51,16777,1.510000000000001,1.48268473731419,1.4733499435979804,0.0093347937162096,0.008386075213824555
LXRX,2020-10-15,1.46,1.46,1.43,1.455,49365,1.4550000000000007,1.47771832591677,1.4704179390858187,0.0073003868309513545,0.008148895588228294
LXRX,2020-10-14,1.46,1.48,1.44,1.44,69701,1.4400000000000004,1.4818489306289102,1.4716513742126842,0.010197556416225995,0.008361022777547529
LXRX,2020-10-13,1.49,1.5075,1.48,1.495,19107,1.4950000000000006,1.489457827106894,1.474183484149699,0.015274342957194875,0.007901889367877911
LXRX,2020-10-12,1.57,1.57,1.52,1.525,24828,1.5250000000000004,1.4884501593081474,1.4725181628816748,0.015931996426472583,0.00605877597054867
LXRX,2020-10-09,1.57,1.59,1.55,1.57,44436,1.5700000000000007,1.4818047337278106,1.4683196159122087,0.013485117815601909,0.0035904708565676915
LXRX,2020-10-08,1.51,1.53,1.5,1.525,54962,1.5250000000000006,1.465769230769231,1.4601851851851853,0.005584045584045683,0.0011168091168091367
LXRX,2020-10-07,1.45,1.47,1.45,1.455,51813,1.4550000000000003,1.455,1.455,0.0,0.0
