Symbol,Date,Open,High,Low,Close,Volume,VBIV SMA_x,VBIV spanTwelveEMA_x,VBIV spanTwntySixEMA_x,VBIV_x,VBIV_y,VBIV SMA_y,VBIV spanTwelveEMA_y,VBIV spanTwntySixEMA_y,VBIV_x,VBIV_y
VBIV,2021-06-15,4.0979,4.13,4.0979,4.125,34657,4.125,3.702515671865758,3.4268010425202062,0.2757146293455519,0.1976569009215494,4.125,3.707527492669297,3.474184258282829,0.2333432343864681,0.19765690092154947
VBIV,2021-06-14,3.91,3.95,3.91,3.93,118668,3.93,3.625700339477714,3.370945125921823,0.254755213555891,0.1781424688155488,3.93,3.631623400427351,3.4221189989454555,0.2095044014818956,0.17814246881554885
VBIV,2021-06-11,4.11,4.11,4.06,4.06,37218,4.06,3.570373128473662,3.3262207359955687,0.2441523924780932,0.1589892826304633,4.06,3.5773731095959604,3.3814885188610915,0.1958845907348689,0.1589892826304633
VBIV,2021-06-10,3.91,3.92,3.88,3.8962,40237,3.8962,3.4813500609234183,3.2675183948752142,0.213831666048204,0.1376985051685558,3.8962,3.4896227658861347,3.327207600369979,0.1624151655161556,0.1376985051685558
VBIV,2021-06-09,3.99,4.05,3.96,4.01,196407,4.01,3.4059227992731307,3.217223866465232,0.1886989328078989,0.1186652149486437,4.01,3.4156996324108864,3.281688208399577,0.1340114240113088,0.11866521494864374
VBIV,2021-06-08,3.62,3.65,3.57,3.65,196611,3.65,3.296090580959154,3.1538017757824504,0.1422888051767037,0.10115678548383,3.65,3.3076450201219565,3.223423265071544,0.0842217550504127,0.10115678548383003
VBIV,2021-06-07,3.26,3.32,3.26,3.2811,26103,3.2811,3.2317434138608183,3.1141059178450465,0.1176374960157717,0.0908737805606116,3.2811,3.2453986601441303,3.189297126277268,0.0561015338668626,0.09087378056061161
VBIV,2021-06-04,3.35,3.36,3.35,3.3599,27365,3.3599,3.22276948910824,3.10074639127265,0.1220230978355902,0.0841828516968215,3.3599,3.2389075074430638,3.181952896379449,0.0569546110636145,0.08418285169682156
VBIV,2021-06-03,3.45,3.4642,3.44,3.45,55629,3.45,3.197836668946102,3.080014102574462,0.1178225663716401,0.0747227901621293,3.45,3.216908872432711,3.1677171280898047,0.0491917443429064,0.07472279016212938
VBIV,2021-06-02,3.35,3.35,3.33,3.34,6552,3.34,3.1519887905726662,3.050415230780419,0.1015735597922473,0.0639478461097516,3.34,3.1745286674204767,3.145134498336989,0.0293941690834875,0.06394784610975168
VBIV,2021-06-01,3.25,3.2518,3.23,3.23,30380,3.23,3.117804934313151,3.0272484492428524,0.0905564850702984,0.0545414176891277,3.23,3.1444429705878365,3.129545258203948,0.0148977123838882,0.05454141768912775
VBIV,2021-06-01,3.25,3.2518,3.23,3.23,30380,3.23,3.097405831460996,3.0110283251822807,0.0863775062787155,0.045537650843835,3.23,3.128887147058352,3.121508878860264,0.0073782681980878,0.04553765084383508
VBIV,2021-05-28,3.34,3.34,3.3,3.3,31068,3.3,3.073297800817541,2.993510591196863,0.0797872096206777,0.035327686985115,3.3,3.110502991978052,3.1128295891690856,-0.0023265971910335,0.03532768698511507
VBIV,2021-05-27,3.21,3.21,3.19,3.2009,27253,3.2009,3.032079219148003,2.9689914384926124,0.0630877806553904,0.0242128063262243,3.2009,3.076048990519516,3.097855956302612,-0.0218069657830963,0.02421280632622439
VBIV,2021-05-26,3.05,3.05,3.02,3.02,39828,3.02,3.001384531720367,2.9504387535720213,0.0509457781483457,0.0144940627439328,3.02,3.05334880697761,3.0896124328068213,-0.0362636258292115,0.014494062743932879
VBIV,2021-05-25,3.11,3.115,3.09,3.1,67906,3.1,2.99799990112407,2.944873853857783,0.0531260472662871,0.0053811338928296,3.1,3.0594122264280843,3.095181427431367,-0.0357692010032826,0.0053811338928296554
VBIV,2021-05-24,3.21,3.25,3.21,3.21,42940,3.21,2.9794544286011737,2.9324637621664054,0.0469906664347683,-0.0065550944505347,3.21,3.0520326312331907,3.094795941625876,-0.0427633103926852,-0.006555094450534709
VBIV,2021-05-21,3.22,3.24,3.21,3.24,59823,3.24,2.937537051983205,2.910260863139718,0.0272761888434871,-0.0199415346718604,3.24,3.023311291457407,3.085579616955946,-0.0622683254985387,-0.019941534671860474
VBIV,2021-05-20,3.08,3.08,3.06,3.07,27249,3.07,2.882543788707424,2.883881732190895,-0.0013379434834712,-0.0317459655506973,3.07,2.983913344449663,3.0732259863124214,-0.0893126418627585,-0.03174596555069738
VBIV,2021-05-19,2.99,3.04,2.97,2.98,40987,2.98,2.8484608411996826,2.868992270766167,-0.0205314295664842,-0.0393479710675039,2.98,2.9682612252586926,3.073484065217415,-0.1052228399587225,-0.0393479710675039
VBIV,2021-05-18,2.9708,2.99,2.96,2.98,65151,2.98,2.824544630508716,2.86011165242746,-0.035567021918744,-0.0440521064427588,2.98,2.9661269025784547,3.0809627904348083,-0.1148358878563535,-0.044052106442758816
VBIV,2021-05-17,2.8679,2.9,2.82,2.8389,58322,2.8389,2.7962800178739373,2.8505205846216564,-0.054240566747719,-0.0461733775737625,2.8389,2.963604521229083,3.0890398136695927,-0.1254352924405095,-0.046173377573762504
VBIV,2021-05-14,2.6846,2.74,2.68,2.71,40708,2.71,2.788530930214653,2.851450231391389,-0.0629193011767355,-0.0441565802802733,2.71,2.986278070543462,3.10905099876316,-0.1227729282196978,-0.04415658028027337
VBIV,2021-05-13,2.86,2.89,2.84,2.87,53681,2.87,2.8028092811627725,2.8627662499027,-0.0599569687399275,-0.0394659000561577,2.87,3.03651044700591,3.1409750786642125,-0.1044646316583026,-0.03946590005615772
VBIV,2021-05-12,2.73,2.73,2.69,2.71,40572,2.71,2.790592786828731,2.862187549894916,-0.071594763066185,-0.0343431328852152,2.71,3.066785073734257,3.1626530849573493,-0.0958680112230925,-0.034343132885215275
VBIV,2021-05-11,2.54,2.5431,2.45,2.46,176272,2.46,2.805246020797591,2.8743625538865087,-0.0691165330889176,-0.0250302253399728,2.46,3.1316550871404853,3.1988653317539373,-0.0672102446134519,-0.02503022533997282
VBIV,2021-05-10,2.75,2.77,2.7222,2.725,67343,2.725,2.868018024578971,2.9075115581974296,-0.0394935336184585,-0.0140086484027366,2.725,3.253774193893301,3.257974558294252,-0.0042003644009511,-0.014008648402736617
VBIV,2021-05-07,2.6892,2.72,2.66,2.72,77497,2.72,2.894021301775148,2.922112482853224,-0.0280911810780759,-0.0076374270988061,2.72,3.349914956419356,3.3006125229577923,0.0493024334615634,-0.007637427098806136
VBIV,2021-05-06,2.87,2.87,2.7918,2.7918,54729,2.7918,2.9256615384615383,2.9382814814814817,-0.0126199430199434,-0.0025239886039886,2.7918,3.464444948495602,3.3470615247944155,0.1173834237011863,-0.0025239886039886807
VBIV,2021-05-05,2.98,2.99,2.94,2.95,44793,2.95,2.95,2.95,0.0,0.0,2.95,3.586744030040257,3.3914824467779687,0.1952615832622881,0.0
VBIV,2021-06-15,4.0979,4.13,4.0979,4.125,34657,,,,,,4.125,3.702515671865758,3.4268010425202062,0.2757146293455519,
VBIV,2021-06-14,3.91,3.95,3.91,3.93,118668,,,,,,3.93,3.625700339477714,3.370945125921823,0.254755213555891,
VBIV,2021-06-11,4.11,4.11,4.06,4.06,37218,,,,,,4.06,3.570373128473662,3.3262207359955687,0.2441523924780932,
VBIV,2021-06-10,3.91,3.92,3.88,3.8962,40237,,,,,,3.8962,3.4813500609234183,3.2675183948752142,0.213831666048204,
VBIV,2021-06-09,3.99,4.05,3.96,4.01,196407,,,,,,4.01,3.4059227992731307,3.217223866465232,0.1886989328078989,
VBIV,2021-06-08,3.62,3.65,3.57,3.65,196611,,,,,,3.65,3.296090580959154,3.1538017757824504,0.1422888051767037,
VBIV,2021-06-07,3.26,3.32,3.26,3.2811,26103,,,,,,3.2811,3.2317434138608183,3.1141059178450465,0.1176374960157717,
VBIV,2021-06-04,3.35,3.36,3.35,3.3599,27365,,,,,,3.3599,3.22276948910824,3.10074639127265,0.1220230978355902,
VBIV,2021-06-03,3.45,3.4642,3.44,3.45,55629,,,,,,3.45,3.197836668946102,3.080014102574462,0.1178225663716401,
VBIV,2021-06-02,3.35,3.35,3.33,3.34,6552,,,,,,3.34,3.1519887905726662,3.050415230780419,0.1015735597922473,
VBIV,2021-06-01,3.25,3.2518,3.23,3.23,30380,,,,,,3.23,3.117804934313151,3.0272484492428524,0.0905564850702984,
VBIV,2021-06-01,3.25,3.2518,3.23,3.23,30380,,,,,,3.23,3.097405831460996,3.0110283251822807,0.0863775062787155,
VBIV,2021-05-28,3.34,3.34,3.3,3.3,31068,,,,,,3.3,3.073297800817541,2.993510591196863,0.0797872096206777,
VBIV,2021-05-27,3.21,3.21,3.19,3.2009,27253,,,,,,3.2009,3.032079219148003,2.9689914384926124,0.0630877806553904,
VBIV,2021-05-26,3.05,3.05,3.02,3.02,39828,,,,,,3.02,3.001384531720367,2.9504387535720213,0.0509457781483457,
VBIV,2021-05-25,3.11,3.115,3.09,3.1,67906,,,,,,3.1,2.99799990112407,2.944873853857783,0.0531260472662871,
VBIV,2021-05-24,3.21,3.25,3.21,3.21,42940,,,,,,3.21,2.9794544286011737,2.9324637621664054,0.0469906664347683,
VBIV,2021-05-21,3.22,3.24,3.21,3.24,59823,,,,,,3.24,2.937537051983205,2.910260863139718,0.0272761888434871,
VBIV,2021-05-20,3.08,3.08,3.06,3.07,27249,,,,,,3.07,2.882543788707424,2.883881732190895,-0.0013379434834712,
VBIV,2021-05-19,2.99,3.04,2.97,2.98,40987,,,,,,2.98,2.8484608411996826,2.868992270766167,-0.0205314295664842,
VBIV,2021-05-18,2.9708,2.99,2.96,2.98,65151,,,,,,2.98,2.824544630508716,2.86011165242746,-0.035567021918744,
VBIV,2021-05-17,2.8679,2.9,2.82,2.8389,58322,,,,,,2.8389,2.7962800178739373,2.8505205846216564,-0.054240566747719,
VBIV,2021-05-14,2.6846,2.74,2.68,2.71,40708,,,,,,2.71,2.788530930214653,2.851450231391389,-0.0629193011767355,
VBIV,2021-05-13,2.86,2.89,2.84,2.87,53681,,,,,,2.87,2.8028092811627725,2.8627662499027,-0.0599569687399275,
VBIV,2021-05-12,2.73,2.73,2.69,2.71,40572,,,,,,2.71,2.790592786828731,2.862187549894916,-0.071594763066185,
VBIV,2021-05-11,2.54,2.5431,2.45,2.46,176272,,,,,,2.46,2.805246020797591,2.8743625538865087,-0.0691165330889176,
VBIV,2021-05-10,2.75,2.77,2.7222,2.725,67343,,,,,,2.725,2.868018024578971,2.9075115581974296,-0.0394935336184585,
VBIV,2021-05-07,2.6892,2.72,2.66,2.72,77497,,,,,,2.72,2.894021301775148,2.922112482853224,-0.0280911810780759,
VBIV,2021-05-06,2.87,2.87,2.7918,2.7918,54729,,,,,,2.7918,2.9256615384615383,2.9382814814814817,-0.0126199430199434,
VBIV,2021-05-05,2.98,2.99,2.94,2.95,44793,,,,,,2.95,2.95,2.95,0.0,
