Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA_x,AAPL spanTwelveEMA_x,AAPL spanTwntySixEMA_x,AAPL_x,AAPL_y,AAPL SMA_y,AAPL spanTwelveEMA_y,AAPL spanTwntySixEMA_y,AAPL_x.1,AAPL_y.1,AAPL SMA_x.1,AAPL spanTwelveEMA_x.1,AAPL spanTwntySixEMA_x.1,AAPL_x.1.1,AAPL_y.1.1,AAPL SMA_y.1,AAPL spanTwelveEMA_y.1,AAPL spanTwntySixEMA_y.1,AAPL_x,AAPL_y
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,125.27,126.23063915856598,126.95495520349708,-0.7243160449311006,-0.7244386859856558,125.27,126.1421734513164,126.39400054359037,-0.251827092273956,-0.7244386859856558,125.27,126.14158426189674,126.33825436580744,-0.196670103910705,-0.7244386859856558,125.27,126.14158033784318,126.33271445935956,-0.1911341215163844,-0.7244386859856558
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,125.27,126.4053008237598,127.08975161977683,-0.6844507960170461,-0.7244693462492944,125.27,126.30075044246485,126.4839205870776,-0.1831701446127454,-0.7244693462492944,125.27,126.30005412769614,126.42371471507204,-0.1236605873758946,-0.7244693462492944,125.27,126.30004949017832,126.41773161610833,-0.1176821259300169,-0.7244693462492944
AAPL,2021-05-28,125.57,125.65,125.35,125.5674,1205367,125.5674,126.61171915535247,127.235331749359,-0.6236125940065023,-0.73447398380736,125.5674,126.48815961382208,126.5810342340438,-0.092874620221707,-0.73447398380736,125.5674,126.48733669636816,126.5160118922778,-0.0286751959096278,-0.73447398380736,125.5674,126.48733121566528,126.509550145397,-0.0222189297317072,-0.73447398380736
AAPL,2021-05-27,126.36,127.08,126.36,127.04,1189907,127.04,126.80159536541656,127.3687662893077,-0.5671709238911404,-0.7621893312575673,127.04,126.65557045269884,126.6621249727673,-0.0065545200684624,-0.7621893312575673,127.04,126.65459791388967,126.59190084366004,0.0626970702296461,-0.7621893312575673,127.04,126.65459143669534,126.58492215702874,0.0696692796665985,-0.7621893312575673
AAPL,2021-05-26,126.93,127.29,126.85,127.2858,891208,127.2858,126.75824906821956,127.3950675924523,-0.6368185242327371,-0.8109439330991739,127.2858,126.58567417137137,126.63189497058868,-0.0462207992173233,-0.8109439330991739,127.2858,126.58452480732416,126.55605291115285,0.0284718961713252,-0.8109439330991739,127.2858,126.58451715245812,126.54851592959103,0.0360012228670996,-0.8109439330991739
AAPL,2021-05-25,127.84,127.87,127.6401,127.79,1034503,127.79,126.66233071698676,127.4038089998485,-0.7414782828617348,-0.8544752853157795,127.79,126.45837856616616,126.57958256823578,-0.1212040020696321,-0.8544752853157795,127.79,126.45702022683764,126.49767314404508,-0.0406529172074243,-0.8544752853157795,127.79,126.4570111801778,126.48953320395832,-0.0325220237805155,-0.8544752853157795
AAPL,2021-05-24,126.01,126.22,125.97,126.05,995135,126.05,126.45729993825708,127.37291371983636,-0.915613781579296,-0.8827245359292907,126.05,126.21626557819634,126.48274917369464,-0.2664835954982862,-0.8827245359292907,126.05,126.21466026808083,126.39428699556866,-0.1796267274878147,-0.8827245359292907,126.05,126.21464957657376,126.38549586027496,-0.1708462837012092,-0.8827245359292907
AAPL,2021-05-21,127.85,128.0,127.6735,127.82,3093097,127.82,126.53135447248562,127.47874681742329,-0.9473923449376542,-0.8745022245167928,127.82,126.24649568332296,126.5173691075902,-0.2708734242672506,-0.8745022245167928,127.82,126.244598498641,126.42182995521416,-0.1772314565731676,-0.8745022245167928,127.82,126.24458586322352,126.41233552909696,-0.1677496658734298,-0.8745022245167928
AAPL,2021-05-20,125.23,125.52,125.1,125.44,1161132,125.44,126.2970552856648,127.45144656281714,-1.154391277152328,-0.8562796944115738,125.44,125.96040398938166,126.41315863619742,-0.4527546468157624,-0.8562796944115738,125.44,125.95816186203028,126.3099763516313,-0.3518144896010398,-0.8562796944115738,125.44,125.95814692926416,126.29972237142472,-0.341575442160547,-0.8562796944115738
AAPL,2021-05-19,123.16,123.47,122.86,123.45,1630302,123.45,126.45288351942206,127.61236228784252,-1.1594787684204562,-0.7817517987263816,123.45,126.05502289654196,126.49101132709322,-0.435988430551248,-0.7817517987263816,123.45,126.05237310967212,126.3795744597618,-0.3272013500896804,-0.7817517987263816,123.45,126.05235546185766,126.3685001611387,-0.3161446992810397,-0.7817517987263816
AAPL,2021-05-18,126.56,126.63,126.3,126.41,974191,126.41,126.99886234113517,127.94535127086992,-0.9464889297347554,-0.687320056302863,126.41,126.52866342318598,126.73429223326067,-0.2056288100746996,-0.687320056302863,126.41,126.52553185688524,126.61394041654276,-0.088408559657509,-0.687320056302863,126.41,126.52551100037724,126.6019801740298,-0.0764691736525549,-0.687320056302863
AAPL,2021-05-17,126.82,126.92,126.41,126.69,1544797,126.69,127.10592822134156,128.0681793725395,-0.9622511511979468,-0.6225278379448898,126.69,126.55023859103795,126.76023561192152,-0.2099970208835628,-0.6225278379448898,126.69,126.5465376490462,126.63025564986616,-0.0837180008199709,-0.6225278379448898,126.69,126.54651300044584,126.61733858795218,-0.0708255875063486,-0.6225278379448898
AAPL,2021-05-14,126.27,126.62,126.24,126.51,1210385,126.51,127.18155153431276,128.17843372234265,-0.9968821880299004,-0.5375970096316255,126.51,126.52482742577214,126.76585446087526,-0.2410270351031158,-0.5375970096316255,126.51,126.52045358523642,126.62547610185548,-0.1050225166190443,-0.5375970096316255,126.51,126.52042445507234,126.61152567498836,-0.0911012199160126,-0.5375970096316255
AAPL,2021-05-13,124.58,124.85,124.43,124.85,1999409,124.85,127.3036518132787,128.31190842013007,-1.0082566068513614,-0.4227757150320603,124.85,126.52752332136708,126.78632281774529,-0.2587994963782165,-0.4227757150320603,124.85,126.5223542370976,126.6347141900039,-0.112359952906317,-0.4227757150320603,124.85,126.52231981054004,126.61964772898745,-0.0973279184473909,-0.4227757150320603
AAPL,2021-05-12,123.52,124.01,123.31,123.885,1731172,123.885,127.74977032478392,128.58886109374046,-0.8390907689565381,-0.2764054920772349,123.885,126.83252756161562,126.9412286431649,-0.1087010815492846,-0.2764054920772349,123.885,126.8264186438426,126.77749132520422,0.0489273186383769,-0.2764054920772349,123.885,126.82637795791096,126.76121954730642,0.0651584106045248,-0.27640549207723497
AAPL,2021-05-11,123.5,123.8,122.77,123.67,3595473,123.67,128.452455838381,128.96516998123968,-0.5127141428586697,-0.1357341728574091,123.67,127.36844166372757,127.1857269346181,0.182714729109449,-0.1357341728574091,123.67,127.36122203363216,127.00889063122057,0.3523314024115791,-0.1357341728574091,123.67,127.36117395025838,126.99131711109094,0.3698568391674399,-0.13573417285740919
AAPL,2021-05-10,129.4,129.54,129.12,129.2184,1370113,129.2184,129.32199326354117,129.38878357973886,-0.0667903161976823,-0.041489180357094,129.2184,128.0408856025871,127.46698508938756,0.5739005131995611,-0.041489180357094,129.2184,128.03235331247436,127.27600188171822,0.7563514307561405,-0.041489180357094,129.2184,128.032296486669,127.25702247997822,0.7752740066907791,-0.041489180357094035
AAPL,2021-05-07,130.84,130.99,130.06,130.09,1377358,130.09,129.34082840236687,129.40241426611797,-0.0615858637511053,-0.0351638963969469,130.09,127.82679207578477,127.32687189653856,0.4999201792462031,-0.0351638963969469,130.09,127.81670846019696,127.12061003225568,0.6960984279412799,-0.0351638963969469,130.09,127.81664130242702,127.10011227837649,0.71652902405053,-0.03516389639694694
AAPL,2021-05-06,127.9,128.01,127.63,127.69,998792,127.69,129.20461538461538,129.34740740740742,-0.1427920227920367,-0.0285584045584073,127.69,127.41529972592744,127.10582164826164,0.309478077665787,-0.0285584045584073,127.69,127.40338272568732,126.88305883483612,0.5203238908511878,-0.0285584045584073,127.69,127.40330335741372,126.8609212606466,0.5423820967671276,-0.028558404558407347
AAPL,2021-05-05,129.21,129.6,129.19,129.48,1581947,129.48,129.48,129.48,0.0,0.0,129.48,127.3653542215506,127.0590873801226,0.3062668414280125,0.0,129.48,127.35127049399412,126.81850354162304,0.532766952371091,0.0,129.48,127.35117669512532,126.79459496149832,0.5565817336269845,0.0
AAPL,2021-06-15,129.94,130.2,129.92,130.01,1411098,,,,,,130.01,126.98087317092345,126.8654143705324,0.115458800391039,,130.01,126.9642287656294,126.60558382495287,0.358644940676541,,130.01,126.96411791242085,126.5797625584182,0.3843553540026221,
AAPL,2021-06-14,127.82,127.98,127.57,127.63,1064912,,,,,,127.63,126.43012283836408,126.613847520175,-0.1837246818109292,,127.63,126.41045217756204,126.3332305309491,0.0772216466129407,,127.63,126.41032116922464,126.30534356309168,0.1049776061329623,
AAPL,2021-06-11,126.53,126.69,126.25,126.27,978765,,,,,,126.27,126.21196335443028,126.532555321789,-0.3205919673587232,,126.27,126.18871620984604,126.22948897342502,-0.0407727635789854,,126.27,126.18856138181091,126.199371048139,-0.0108096663280718,
AAPL,2021-06-10,127.02,127.13,126.93,127.06,1024701,,,,,,127.06,126.20141123705396,126.55355974753212,-0.352148510478159,,127.06,126.17393733890896,126.226248091299,-0.0523107523900563,,127.06,126.17375436032202,126.19372073199013,-0.0199663716680902,
AAPL,2021-06-09,127.18,127.53,127.18,127.495,977613,,,,,,127.495,126.0453041892456,126.5130445273347,-0.4677403380891007,,127.495,126.0128350368924,126.15954793860294,-0.1467129017105293,,127.495,126.01261878947147,126.12441839054932,-0.1117996010778341,
AAPL,2021-06-08,126.62,126.775,126.59,126.665,1319215,,,,,,126.665,125.7817231327448,126.43448808952148,-0.6527649567766787,,126.665,125.74335049814556,126.05271177369116,-0.3093612755455979,,126.665,125.74309493301176,126.01477186179326,-0.2716769287815168,
AAPL,2021-06-07,126.18,126.32,125.94,126.305,1342609,,,,,,126.305,125.6211273386984,126.4160471366832,-0.7949197979848037,,126.305,125.57577786144476,126.00372871558648,-0.4279508541417129,,126.305,125.57547582992298,125.96275361073673,-0.3872777808137471,
AAPL,2021-06-04,124.07,124.1,123.85,124.03,919725,,,,,,124.03,125.49678685482536,126.42493090761783,-0.9281440527924758,,124.03,125.44319201807107,125.9796270128334,-0.5364349947623168,,124.03,125.44283507172716,125.93537389959566,-0.4925388278685005,
AAPL,2021-06-03,124.66,124.85,124.51,124.65,1468684,,,,,,124.65,125.76347537388452,126.61652538022726,-0.8530500063427411,,124.65,125.70013602135673,126.13559717386006,-0.4354611525033505,,124.65,125.69971417567754,126.08780381156332,-0.3880896358857768,
AAPL,2021-06-02,124.29,124.59,124.11,124.51,1124439,,,,,,124.51,125.96592544186352,126.77384741064544,-0.8079219687819261,,124.51,125.89106984342158,126.25444494776886,-0.3633751043472841,,124.51,125.89057129852802,126.20282811648838,-0.3122568179603604,
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,,,,,,125.27,126.23063915856598,126.95495520349708,-0.7243160449311006,,125.27,126.1421734513164,126.39400054359037,-0.251827092273956,,125.27,126.14158426189674,126.33825436580744,-0.196670103910705,
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,,,,,,125.27,126.4053008237598,127.08975161977683,-0.6844507960170461,,125.27,126.30075044246485,126.4839205870776,-0.1831701446127454,,125.27,126.30005412769614,126.42371471507204,-0.1236605873758946,
AAPL,2021-05-28,125.57,125.65,125.35,125.5674,1205367,,,,,,125.5674,126.61171915535247,127.235331749359,-0.6236125940065023,,125.5674,126.48815961382208,126.5810342340438,-0.092874620221707,,125.5674,126.48733669636816,126.5160118922778,-0.0286751959096278,
AAPL,2021-05-27,126.36,127.08,126.36,127.04,1189907,,,,,,127.04,126.80159536541656,127.3687662893077,-0.5671709238911404,,127.04,126.65557045269884,126.6621249727673,-0.0065545200684624,,127.04,126.65459791388967,126.59190084366004,0.0626970702296461,
AAPL,2021-05-26,126.93,127.29,126.85,127.2858,891208,,,,,,127.2858,126.75824906821956,127.3950675924523,-0.6368185242327371,,127.2858,126.58567417137137,126.63189497058868,-0.0462207992173233,,127.2858,126.58452480732416,126.55605291115285,0.0284718961713252,
AAPL,2021-05-25,127.84,127.87,127.6401,127.79,1034503,,,,,,127.79,126.66233071698676,127.4038089998485,-0.7414782828617348,,127.79,126.45837856616616,126.57958256823578,-0.1212040020696321,,127.79,126.45702022683764,126.49767314404508,-0.0406529172074243,
AAPL,2021-05-24,126.01,126.22,125.97,126.05,995135,,,,,,126.05,126.45729993825708,127.37291371983636,-0.915613781579296,,126.05,126.21626557819634,126.48274917369464,-0.2664835954982862,,126.05,126.21466026808083,126.39428699556866,-0.1796267274878147,
AAPL,2021-05-21,127.85,128.0,127.6735,127.82,3093097,,,,,,127.82,126.53135447248562,127.47874681742329,-0.9473923449376542,,127.82,126.24649568332296,126.5173691075902,-0.2708734242672506,,127.82,126.244598498641,126.42182995521416,-0.1772314565731676,
AAPL,2021-05-20,125.23,125.52,125.1,125.44,1161132,,,,,,125.44,126.2970552856648,127.45144656281714,-1.154391277152328,,125.44,125.96040398938166,126.41315863619742,-0.4527546468157624,,125.44,125.95816186203028,126.3099763516313,-0.3518144896010398,
AAPL,2021-05-19,123.16,123.47,122.86,123.45,1630302,,,,,,123.45,126.45288351942206,127.61236228784252,-1.1594787684204562,,123.45,126.05502289654196,126.49101132709322,-0.435988430551248,,123.45,126.05237310967212,126.3795744597618,-0.3272013500896804,
AAPL,2021-05-18,126.56,126.63,126.3,126.41,974191,,,,,,126.41,126.99886234113517,127.94535127086992,-0.9464889297347554,,126.41,126.52866342318598,126.73429223326067,-0.2056288100746996,,126.41,126.52553185688524,126.61394041654276,-0.088408559657509,
AAPL,2021-05-17,126.82,126.92,126.41,126.69,1544797,,,,,,126.69,127.10592822134156,128.0681793725395,-0.9622511511979468,,126.69,126.55023859103795,126.76023561192152,-0.2099970208835628,,126.69,126.5465376490462,126.63025564986616,-0.0837180008199709,
AAPL,2021-05-14,126.27,126.62,126.24,126.51,1210385,,,,,,126.51,127.18155153431276,128.17843372234265,-0.9968821880299004,,126.51,126.52482742577214,126.76585446087526,-0.2410270351031158,,126.51,126.52045358523642,126.62547610185548,-0.1050225166190443,
AAPL,2021-05-13,124.58,124.85,124.43,124.85,1999409,,,,,,124.85,127.3036518132787,128.31190842013007,-1.0082566068513614,,124.85,126.52752332136708,126.78632281774529,-0.2587994963782165,,124.85,126.5223542370976,126.6347141900039,-0.112359952906317,
AAPL,2021-05-12,123.52,124.01,123.31,123.885,1731172,,,,,,123.885,127.74977032478392,128.58886109374046,-0.8390907689565381,,123.885,126.83252756161562,126.9412286431649,-0.1087010815492846,,123.885,126.8264186438426,126.77749132520422,0.0489273186383769,
AAPL,2021-05-11,123.5,123.8,122.77,123.67,3595473,,,,,,123.67,128.452455838381,128.96516998123968,-0.5127141428586697,,123.67,127.36844166372757,127.1857269346181,0.182714729109449,,123.67,127.36122203363216,127.00889063122057,0.3523314024115791,
AAPL,2021-05-10,129.4,129.54,129.12,129.2184,1370113,,,,,,129.2184,129.32199326354117,129.38878357973886,-0.0667903161976823,,129.2184,128.0408856025871,127.46698508938756,0.5739005131995611,,129.2184,128.03235331247436,127.27600188171822,0.7563514307561405,
AAPL,2021-05-07,130.84,130.99,130.06,130.09,1377358,,,,,,130.09,129.34082840236687,129.40241426611797,-0.0615858637511053,,130.09,127.82679207578477,127.32687189653856,0.4999201792462031,,130.09,127.81670846019696,127.12061003225568,0.6960984279412799,
AAPL,2021-05-06,127.9,128.01,127.63,127.69,998792,,,,,,127.69,129.20461538461538,129.34740740740742,-0.1427920227920367,,127.69,127.41529972592744,127.10582164826164,0.309478077665787,,127.69,127.40338272568732,126.88305883483612,0.5203238908511878,
AAPL,2021-05-05,129.21,129.6,129.19,129.48,1581947,,,,,,129.48,129.48,129.48,0.0,,129.48,127.3653542215506,127.0590873801226,0.3062668414280125,,129.48,127.35127049399412,126.81850354162304,0.532766952371091,
AAPL,2021-06-15,129.94,130.2,129.92,130.01,1411098,,,,,,,,,,,130.01,126.98087317092345,126.8654143705324,0.115458800391039,,130.01,126.9642287656294,126.60558382495287,0.358644940676541,
AAPL,2021-06-14,127.82,127.98,127.57,127.63,1064912,,,,,,,,,,,127.63,126.43012283836408,126.613847520175,-0.1837246818109292,,127.63,126.41045217756204,126.3332305309491,0.0772216466129407,
AAPL,2021-06-11,126.53,126.69,126.25,126.27,978765,,,,,,,,,,,126.27,126.21196335443028,126.532555321789,-0.3205919673587232,,126.27,126.18871620984604,126.22948897342502,-0.0407727635789854,
AAPL,2021-06-10,127.02,127.13,126.93,127.06,1024701,,,,,,,,,,,127.06,126.20141123705396,126.55355974753212,-0.352148510478159,,127.06,126.17393733890896,126.226248091299,-0.0523107523900563,
AAPL,2021-06-09,127.18,127.53,127.18,127.495,977613,,,,,,,,,,,127.495,126.0453041892456,126.5130445273347,-0.4677403380891007,,127.495,126.0128350368924,126.15954793860294,-0.1467129017105293,
AAPL,2021-06-08,126.62,126.775,126.59,126.665,1319215,,,,,,,,,,,126.665,125.7817231327448,126.43448808952148,-0.6527649567766787,,126.665,125.74335049814556,126.05271177369116,-0.3093612755455979,
AAPL,2021-06-07,126.18,126.32,125.94,126.305,1342609,,,,,,,,,,,126.305,125.6211273386984,126.4160471366832,-0.7949197979848037,,126.305,125.57577786144476,126.00372871558648,-0.4279508541417129,
AAPL,2021-06-04,124.07,124.1,123.85,124.03,919725,,,,,,,,,,,124.03,125.49678685482536,126.42493090761783,-0.9281440527924758,,124.03,125.44319201807107,125.9796270128334,-0.5364349947623168,
AAPL,2021-06-03,124.66,124.85,124.51,124.65,1468684,,,,,,,,,,,124.65,125.76347537388452,126.61652538022726,-0.8530500063427411,,124.65,125.70013602135673,126.13559717386006,-0.4354611525033505,
AAPL,2021-06-02,124.29,124.59,124.11,124.51,1124439,,,,,,,,,,,124.51,125.96592544186352,126.77384741064544,-0.8079219687819261,,124.51,125.89106984342158,126.25444494776886,-0.3633751043472841,
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,,,,,,,,,,,125.27,126.23063915856598,126.95495520349708,-0.7243160449311006,,125.27,126.1421734513164,126.39400054359037,-0.251827092273956,
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,,,,,,,,,,,125.27,126.4053008237598,127.08975161977683,-0.6844507960170461,,125.27,126.30075044246485,126.4839205870776,-0.1831701446127454,
AAPL,2021-05-28,125.57,125.65,125.35,125.5674,1205367,,,,,,,,,,,125.5674,126.61171915535247,127.235331749359,-0.6236125940065023,,125.5674,126.48815961382208,126.5810342340438,-0.092874620221707,
AAPL,2021-05-27,126.36,127.08,126.36,127.04,1189907,,,,,,,,,,,127.04,126.80159536541656,127.3687662893077,-0.5671709238911404,,127.04,126.65557045269884,126.6621249727673,-0.0065545200684624,
AAPL,2021-05-26,126.93,127.29,126.85,127.2858,891208,,,,,,,,,,,127.2858,126.75824906821956,127.3950675924523,-0.6368185242327371,,127.2858,126.58567417137137,126.63189497058868,-0.0462207992173233,
AAPL,2021-05-25,127.84,127.87,127.6401,127.79,1034503,,,,,,,,,,,127.79,126.66233071698676,127.4038089998485,-0.7414782828617348,,127.79,126.45837856616616,126.57958256823578,-0.1212040020696321,
AAPL,2021-05-24,126.01,126.22,125.97,126.05,995135,,,,,,,,,,,126.05,126.45729993825708,127.37291371983636,-0.915613781579296,,126.05,126.21626557819634,126.48274917369464,-0.2664835954982862,
AAPL,2021-05-21,127.85,128.0,127.6735,127.82,3093097,,,,,,,,,,,127.82,126.53135447248562,127.47874681742329,-0.9473923449376542,,127.82,126.24649568332296,126.5173691075902,-0.2708734242672506,
AAPL,2021-05-20,125.23,125.52,125.1,125.44,1161132,,,,,,,,,,,125.44,126.2970552856648,127.45144656281714,-1.154391277152328,,125.44,125.96040398938166,126.41315863619742,-0.4527546468157624,
AAPL,2021-05-19,123.16,123.47,122.86,123.45,1630302,,,,,,,,,,,123.45,126.45288351942206,127.61236228784252,-1.1594787684204562,,123.45,126.05502289654196,126.49101132709322,-0.435988430551248,
AAPL,2021-05-18,126.56,126.63,126.3,126.41,974191,,,,,,,,,,,126.41,126.99886234113517,127.94535127086992,-0.9464889297347554,,126.41,126.52866342318598,126.73429223326067,-0.2056288100746996,
AAPL,2021-05-17,126.82,126.92,126.41,126.69,1544797,,,,,,,,,,,126.69,127.10592822134156,128.0681793725395,-0.9622511511979468,,126.69,126.55023859103795,126.76023561192152,-0.2099970208835628,
AAPL,2021-05-14,126.27,126.62,126.24,126.51,1210385,,,,,,,,,,,126.51,127.18155153431276,128.17843372234265,-0.9968821880299004,,126.51,126.52482742577214,126.76585446087526,-0.2410270351031158,
AAPL,2021-05-13,124.58,124.85,124.43,124.85,1999409,,,,,,,,,,,124.85,127.3036518132787,128.31190842013007,-1.0082566068513614,,124.85,126.52752332136708,126.78632281774529,-0.2587994963782165,
AAPL,2021-05-12,123.52,124.01,123.31,123.885,1731172,,,,,,,,,,,123.885,127.74977032478392,128.58886109374046,-0.8390907689565381,,123.885,126.83252756161562,126.9412286431649,-0.1087010815492846,
AAPL,2021-05-11,123.5,123.8,122.77,123.67,3595473,,,,,,,,,,,123.67,128.452455838381,128.96516998123968,-0.5127141428586697,,123.67,127.36844166372757,127.1857269346181,0.182714729109449,
AAPL,2021-05-10,129.4,129.54,129.12,129.2184,1370113,,,,,,,,,,,129.2184,129.32199326354117,129.38878357973886,-0.0667903161976823,,129.2184,128.0408856025871,127.46698508938756,0.5739005131995611,
AAPL,2021-05-07,130.84,130.99,130.06,130.09,1377358,,,,,,,,,,,130.09,129.34082840236687,129.40241426611797,-0.0615858637511053,,130.09,127.82679207578477,127.32687189653856,0.4999201792462031,
AAPL,2021-05-06,127.9,128.01,127.63,127.69,998792,,,,,,,,,,,127.69,129.20461538461538,129.34740740740742,-0.1427920227920367,,127.69,127.41529972592744,127.10582164826164,0.309478077665787,
AAPL,2021-05-05,129.21,129.6,129.19,129.48,1581947,,,,,,,,,,,129.48,129.48,129.48,0.0,,129.48,127.3653542215506,127.0590873801226,0.3062668414280125,
AAPL,2021-06-15,129.94,130.2,129.92,130.01,1411098,,,,,,,,,,,,,,,,130.01,126.98087317092345,126.8654143705324,0.115458800391039,
AAPL,2021-06-14,127.82,127.98,127.57,127.63,1064912,,,,,,,,,,,,,,,,127.63,126.43012283836408,126.613847520175,-0.1837246818109292,
AAPL,2021-06-11,126.53,126.69,126.25,126.27,978765,,,,,,,,,,,,,,,,126.27,126.21196335443028,126.532555321789,-0.3205919673587232,
AAPL,2021-06-10,127.02,127.13,126.93,127.06,1024701,,,,,,,,,,,,,,,,127.06,126.20141123705396,126.55355974753212,-0.352148510478159,
AAPL,2021-06-09,127.18,127.53,127.18,127.495,977613,,,,,,,,,,,,,,,,127.495,126.0453041892456,126.5130445273347,-0.4677403380891007,
AAPL,2021-06-08,126.62,126.775,126.59,126.665,1319215,,,,,,,,,,,,,,,,126.665,125.7817231327448,126.43448808952148,-0.6527649567766787,
AAPL,2021-06-07,126.18,126.32,125.94,126.305,1342609,,,,,,,,,,,,,,,,126.305,125.6211273386984,126.4160471366832,-0.7949197979848037,
AAPL,2021-06-04,124.07,124.1,123.85,124.03,919725,,,,,,,,,,,,,,,,124.03,125.49678685482536,126.42493090761783,-0.9281440527924758,
AAPL,2021-06-03,124.66,124.85,124.51,124.65,1468684,,,,,,,,,,,,,,,,124.65,125.76347537388452,126.61652538022726,-0.8530500063427411,
AAPL,2021-06-02,124.29,124.59,124.11,124.51,1124439,,,,,,,,,,,,,,,,124.51,125.96592544186352,126.77384741064544,-0.8079219687819261,
