Symbol,Date,Open,High,Low,Close,Volume,DNN SMA,DNN spanTwelveEMA,DNN spanTwntySixEMA,DNN_x,DNN_y
DNN,2020-12-10,0.51,0.569,0.51,0.5268,810997,0.5268,0.4436908432248394,0.4035964939353857,0.04009434928945377,0.02275138846807161
DNN,2020-12-09,0.52,0.5249,0.5015,0.5123,553936,0.5122999999999999,0.4285800874475375,0.3937402134502165,0.034839873997321025,0.018415648262726084
DNN,2020-12-08,0.552,0.564999,0.5115,0.5161,1702740,0.5161,0.4133582851652716,0.3842554305262338,0.029102854639037837,0.014309591829077347
DNN,2020-12-07,0.5,0.5,0.48,0.4927,1320819,0.4926999999999999,0.3946779733771392,0.3737078649683325,0.020970108408806643,0.010611276126587223
DNN,2020-12-04,0.405,0.4079,0.39799999999999996,0.40145,171197,0.4014499999999999,0.3768557867184372,0.3641884941657991,0.012667292552638043,0.008021568056032352
DNN,2020-12-03,0.42,0.42,0.4078,0.4098,290444,0.40979999999999983,0.3723841115763348,0.3612075736990631,0.011176537877271742,0.0068601369318809155
DNN,2020-12-02,0.3734,0.38,0.366,0.37500100000000003,158666,0.3750009999999999,0.365581222772032,0.3573201795949881,0.008261043177043903,0.005781036695533222
DNN,2020-12-01,0.37,0.388299,0.365,0.37799999999999995,310649,0.3779999999999998,0.3638685360033106,0.3559057139625872,0.007962822040723405,0.0051610350751555515
DNN,2020-11-30,0.3966,0.3966,0.3681,0.3722,350543,0.3721999999999998,0.36129917891300345,0.35413817107959417,0.007161007833409283,0.004460588333763588
DNN,2020-11-27,0.39299999999999996,0.39299999999999996,0.376601,0.3789,387028,0.3788999999999999,0.35931721144264045,0.3526932247659617,0.006623986676678739,0.003785483458852164
DNN,2020-11-27,0.39299999999999996,0.39299999999999996,0.376601,0.3789,387028,0.3788999999999999,0.3557567044322114,0.35059668274723865,0.00516002168497276,0.00307585765439552
DNN,2020-11-25,0.369,0.3749,0.354,0.374263,466598,0.3742629999999999,0.3515488325107953,0.3483324173670177,0.003216415143777573,0.0025548166467512096
DNN,2020-11-24,0.35,0.3504,0.341,0.3487,204370,0.3486999999999999,0.3474189838763944,0.3462579707563791,0.0011610131200153195,0.0023894170224946186
DNN,2020-11-23,0.35,0.35,0.33799999999999997,0.345,250861,0.34499999999999986,0.3471860718539207,0.3460626084168894,0.0011234634370312913,0.0026965179981144434
DNN,2020-11-20,0.34,0.3449,0.3356,0.3363,123524,0.3362999999999998,0.34758353946372444,0.34614761709024056,0.0014359223734838886,0.0030897816383852316
DNN,2020-11-19,0.359,0.359,0.34,0.3419,280441,0.3418999999999998,0.3496350920934925,0.3469354264574598,0.0026996656360327442,0.003503246454610567
DNN,2020-11-18,0.3403,0.3498,0.34,0.3432,131580,0.34319999999999984,0.35104147247412754,0.3473382605740566,0.0037032119000709454,0.0037041416592550223
DNN,2020-11-17,0.38,0.38,0.3409,0.3538,563231,0.35379999999999984,0.3524671947421507,0.3476693214199811,0.004797873322169632,0.003704374099051041
DNN,2020-11-16,0.35,0.36,0.35,0.3528,58697,0.3527999999999999,0.3522248665134509,0.3471788671335796,0.005045999379871269,0.003430999293271393
DNN,2020-11-13,0.3698,0.3698,0.3556,0.3579,68099,0.3578999999999999,0.3521202967886238,0.34672917650426593,0.005391120284357842,0.0030272492716214103
DNN,2020-11-12,0.3738,0.3738,0.3572,0.3615,81582,0.3614999999999998,0.3510694416592826,0.3458355106246072,0.0052339310346753995,0.0024362815184373024
DNN,2020-11-11,0.375,0.3799,0.3662,0.3674,90546,0.3673999999999999,0.3491729765064249,0.3445823514745758,0.004590625031849094,0.001736869139377778
DNN,2020-11-10,0.35,0.3586,0.34700000000000003,0.358599,135275,0.35859899999999983,0.3458589722348657,0.34275693959254183,0.003102032642323893,0.0010234301662599352
DNN,2020-11-09,0.35,0.3597,0.35,0.3596,149534,0.3595999999999998,0.3435426035502959,0.3414895747599451,0.0020530287903507416,0.0005037795472439455
DNN,2020-11-06,0.35,0.35,0.34,0.3468,127564,0.34679999999999983,0.3406230769230769,0.34004074074074075,0.0005823361823361628,0.00011646723646723256
DNN,2020-11-05,0.33399999999999996,0.34,0.33,0.3395,116943,0.3394999999999999,0.3395,0.3395,0.0,0.0
