Symbol,Date,Open,High,Low,Close,Volume,PIXY SMA,PIXY spanTwelveEMA,PIXY spanTwntySixEMA,PIXY_x,PIXY_y
PIXY,2020-12-10,2.42,2.4827,2.39,2.46,130360,2.46,2.4330453880657648,2.372249538942609,0.060795849123155936,0.055003864143255074
PIXY,2020-12-09,2.8399,2.86,2.6201,2.75,524270,2.75,2.4281445495322678,2.3652295020580176,0.0629150474742497,0.05355586789827985
PIXY,2020-12-08,2.32,2.41,2.32,2.35,103338,2.35,2.369625376719952,2.3344478622226594,0.03517751449729278,0.05121607300428728
PIXY,2020-12-07,2.37,2.3999,2.34,2.34,27618,2.3399999999999994,2.3731936270326703,2.333203691200472,0.03998993583219868,0.0552257126310359
PIXY,2020-12-04,2.33,2.3548,2.33,2.33,4759,2.33,2.3792288319477017,2.3326599864965094,0.04656884545119233,0.05903465683074532
PIXY,2020-12-03,2.33,2.365,2.31,2.315,21071,2.3149999999999995,2.3881795286654657,2.3328727854162303,0.05530674324923535,0.06215110967563356
PIXY,2020-12-02,2.36,2.41,2.32,2.34,24726,2.3399999999999994,2.401484897513732,2.3343026082495295,0.06718228926420311,0.0638622012822331
PIXY,2020-12-01,2.43,2.47,2.41,2.4578,32006,2.4578,2.4126639697889565,2.3338468169094915,0.078817152879465,0.06303217928674071
PIXY,2020-11-30,2.51,2.5205,2.35,2.44,123646,2.44,2.404457418841494,2.3239305622622513,0.08052685657924341,0.059085935888559635
PIXY,2020-11-27,2.49,2.51,2.48,2.485,27060,2.485,2.3979951313581296,2.3146450072432305,0.08335012411489906,0.05372570571588879
PIXY,2020-11-27,2.49,2.51,2.48,2.485,27060,2.485,2.382176064332335,2.301016607822689,0.08115945650964608,0.04631960111613623
PIXY,2020-11-25,2.54,2.54,2.48,2.4802,40843,2.4801999999999995,2.3634808033018504,2.286297936448504,0.07718286685334652,0.03760963726775876
PIXY,2020-11-24,2.62,2.62,2.46,2.6145,132082,2.6145,2.3422591311749144,2.2707857713643844,0.07147335981053038,0.027716329871361817
PIXY,2020-11-23,2.52,2.58,2.5,2.55,57699,2.5499999999999994,2.292760791388535,2.2432886330735347,0.0494721583150004,0.016777072386569787
PIXY,2020-11-20,2.43,2.43,2.38,2.42,40438,2.419999999999999,2.2459900261864507,2.218751723719417,0.02723830246703329,0.008603300904462131
PIXY,2020-11-19,2.25,2.29,2.2165,2.27,17817,2.27,2.2143518491294416,2.2026518616169706,0.011699987512471031,0.003944550513819229
PIXY,2020-11-18,2.28,2.29,2.25,2.2634,30599,2.2633999999999994,2.2042340035166132,2.1972640105463284,0.0069699929702844434,0.0020056912641562776
PIXY,2020-11-17,2.23,2.2463,2.18,2.2006,33789,2.2006,2.1934765496105424,2.1919731313900344,0.0015034182205080349,0.000764615837624125
PIXY,2020-11-16,2.2,2.2636,2.2,2.22,30868,2.22,2.1921813768124587,2.1912829819012374,0.0008983949112217893,0.0005799152419031474
PIXY,2020-11-13,2.15,2.17,2.15,2.16,41231,2.1600000000000006,2.1871234453238158,2.1889856204533364,-0.001862175129521137,0.0005002953245735979
PIXY,2020-11-12,2.21,2.21,2.1489,2.15,31128,2.1500000000000004,2.1920549808372365,2.1913044700896034,0.0007505107476331041,0.0010909129380971708
PIXY,2020-11-11,2.28,2.2823,2.18,2.21,59879,2.2100000000000004,2.199701340989461,2.1946088276967712,0.005092513292690004,0.0011760134857131874
PIXY,2020-11-10,2.28,2.2892,2.2213,2.25,18910,2.250000000000001,2.197828857533,2.1933775339125128,0.004451323620486836,0.0001968885339690942
PIXY,2020-11-09,2.2,2.29,2.18,2.23,64604,2.2300000000000004,2.1883431952662717,2.188847736625514,-0.000504541359241717,-0.0008667202376604523
PIXY,2020-11-06,2.1699,2.1752,2.13,2.13,31455,2.1300000000000003,2.1807692307692306,2.1855555555555557,-0.004786324786324681,-0.0009572649572650249
PIXY,2020-11-05,2.13,2.19,2.1243,2.19,28566,2.1900000000000004,2.19,2.19,0.0,0.0
