Symbol,Date,Open,High,Low,Close,Volume,KERN SMA,KERN spanTwelveEMA,KERN spanTwntySixEMA,KERN_x,KERN_y
KERN,2020-12-10,3.43,3.5013,3.37,3.48,60441,3.48,3.6099369847208034,3.415299082470446,0.1946379022503577,0.21839195492142277
KERN,2020-12-09,3.73,3.77,3.6,3.67,44949,3.67,3.633561891033677,3.410123009068082,0.22343888196559547,0.2243304680891891
KERN,2020-12-08,3.5,3.65,3.48,3.58,140205,3.58,3.626936780312528,3.3893328497935284,0.23760393051899964,0.22455336462008763
KERN,2020-12-07,3.75,3.8,3.41,3.5201,361486,3.5201,3.635470740369351,3.3740794777770096,0.2613912625923409,0.2212907231453596
KERN,2020-12-04,4.05,4.35,3.99,4.145,702056,4.145,3.6564472386183238,3.3623978359991713,0.2940494026191533,0.21126558828361416
KERN,2020-12-03,4.04,4.07,3.865,3.9967,128698,3.9967000000000006,3.5676194638216563,3.2997896628791046,0.2678298009425517,0.1905696346997296
KERN,2020-12-02,3.7535,3.89,3.71,3.8,168963,3.8,3.48960482088014,3.2440368359094327,0.24556798497070664,0.17125459313902405
KERN,2020-12-01,4.33,4.39,3.85,3.9221,585584,3.9221,3.4331693337674367,3.199559782782187,0.2336095509852503,0.1526762451811033
KERN,2020-11-30,4.19,4.2,3.84,4.0,941881,4.0,3.3442728489978797,3.1417565654047617,0.20251628359311846,0.13244291873006664
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.390000000000001,3.2250497306338577,3.0730970906371424,0.1519526399967157,0.1149245775143038
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.390000000000001,3.1950587725672865,3.0477448578881137,0.14731391467917287,0.10566756189370091
KERN,2020-11-25,3.47,3.4987,3.35,3.4379,144703,3.4379000000000013,3.1596149130340656,3.0203644465191624,0.13925046651490325,0.09525597369733292
KERN,2020-11-24,3.84,3.98,3.6,3.96,755477,3.9600000000000017,3.1090176244948053,2.9869616022406955,0.1220560222541094,0.08425735049294034
KERN,2020-11-23,3.28,3.34,3.1504,3.18,231723,3.1800000000000024,2.9542935562211334,2.909118530419951,0.04517502580118205,0.07480768255264796
KERN,2020-11-20,2.75,2.79,2.7,2.75,54368,2.7500000000000018,2.913256020988612,2.8874480128535467,0.02580800813506423,0.08221584674051431
KERN,2020-11-19,2.75,2.7632,2.61,2.67,287437,2.6700000000000017,2.942938933895632,2.8984438538818313,0.04449508001380087,0.0963178063918766
KERN,2020-11-18,2.86,2.95,2.7901,2.8201,144933,2.820100000000002,2.9925641946039283,2.916719362192377,0.07584483241155082,0.10927348798639552
KERN,2020-11-17,2.83,2.95,2.76,2.9013,390946,2.9013000000000018,3.0239213208955515,2.9244489111677683,0.09947240972778326,0.11763065188010657
KERN,2020-11-16,2.88,3.04,2.8,2.845,226465,2.845000000000001,3.046216106512924,2.9263008240611885,0.11991528245173465,0.1221702124181874
KERN,2020-11-13,2.86,2.87,2.74,2.83,183587,2.8300000000000014,3.0828008531516367,2.932804889986084,0.1499959631655532,0.12273394490980036
KERN,2020-11-12,3.0,3.12,2.76,3.1,508388,3.1000000000000014,3.1287646446337534,2.9410292811849708,0.1877353634487826,0.11591844034586227
KERN,2020-11-11,3.5,3.5,3.17,3.2236,464630,3.2236000000000007,3.1339945800217084,2.9283116236797686,0.20568295634193975,0.09796420957013216
KERN,2020-11-10,3.72,4.19,3.65,4.0456,690836,4.045600000000002,3.1177026854802015,2.9046885535741502,0.2130141319060508,0.07103452287718026
KERN,2020-11-09,4.76,4.86,3.8,3.87,1513545,3.870000000000002,2.948994082840237,2.8134156378600825,0.1355784449801547,0.035539620619962506
KERN,2020-11-06,3.42,3.64,3.25,3.34,1442262,3.3400000000000016,2.781538461538462,2.728888888888889,0.05264957264957282,0.010529914529914565
KERN,2020-11-05,2.6,2.75,2.52,2.68,192660,2.680000000000001,2.68,2.68,0.0,0.0
