Symbol,Date,Open,High,Low,Close,Volume,SLS SMA,SLS spanTwelveEMA,SLS spanTwntySixEMA,SLS_x,SLS_y
SLS,2020-12-10,9.11,9.29,7.12,7.5036,5239089,7.5036,4.104883180188044,3.536834536797118,0.5680486433909261,0.32357015094371555
SLS,2020-12-09,3.73,3.73,3.62,3.69,21326,3.69,3.4869346674949613,3.219493299740888,0.2674413677540737,0.26245052783191297
SLS,2020-12-08,3.64,3.6878,3.34,3.34,164288,3.3400000000000003,3.4500136979485907,3.1818527637201584,0.26816093422843235,0.2612028178513729
SLS,2020-12-07,4.2,4.3,3.56,3.645,626994,3.6450000000000014,3.4700161884846987,3.1692009848177713,0.3008152036669269,0.259463288757108
SLS,2020-12-04,3.72,3.75,3.6839,3.75,11129,3.75,3.43820095002737,3.1311370636031923,0.3070638864241775,0.24912531002965316
SLS,2020-12-03,3.66,3.71,3.59,3.6657,4458,3.665700000000001,3.3815102136687094,3.081628028691448,0.2998821849772617,0.23464066593102206
SLS,2020-12-02,3.52,3.53,3.37,3.38,22758,3.380000000000001,3.3298393434266567,3.0349022709867635,0.2949370724398932,0.21833028616946223
SLS,2020-12-01,3.88,3.9,3.75,3.79,31953,3.790000000000002,3.320719224049685,3.0072944526657053,0.31342477138398017,0.19917858960185447
SLS,2020-11-30,3.79,3.96,3.7548,3.8065,56544,3.8065000000000007,3.235395446604173,2.9446780088789613,0.290717437725212,0.17061704415632312
SLS,2020-11-27,3.59,3.8,3.59,3.7880000000000003,49649,3.7880000000000007,3.1315582550776595,2.8757322495892783,0.25582600548838164,0.14059194576410092
SLS,2020-11-27,3.59,3.8,3.59,3.7880000000000003,49649,3.7880000000000003,3.0122052105463255,2.8027508295564196,0.209454380989905,0.11178343083303084
SLS,2020-11-25,3.17,3.29,3.1279,3.2527,86304,3.2527,2.871151612463839,2.7239308959209336,0.14722071654290536,0.08736569329381207
SLS,2020-11-24,3.03,3.1199,2.9,2.92,64013,2.92,2.8017791783663557,2.6816293675946077,0.12014981077174712,0.07240193748153874
SLS,2020-11-23,3.17,3.19,3.08,3.0954,69737,3.0954,2.7802844835238743,2.6625597170021766,0.1177247665216976,0.060464969158986415
SLS,2020-11-20,3.06,3.1,3.03,3.09,106872,3.0899999999999994,2.722990753255488,2.6279324943623505,0.09505825889313703,0.04615001981830861
SLS,2020-11-19,2.82,2.93,2.78,2.8464,64782,2.8463999999999987,2.65626179930194,2.5909670939113387,0.06529470539060123,0.033922960049601394
SLS,2020-11-18,2.8,2.93,2.8,2.8501,69639,2.8500999999999985,2.6216912173568376,2.570532461424245,0.05115875593259212,0.026080023714351433
SLS,2020-11-17,2.64,2.78,2.56,2.7312,28227,2.731199999999999,2.580162347785354,2.548167058338185,0.031995289447168666,0.019810340659791148
SLS,2020-11-16,2.52,2.68,2.52,2.5972,12896,2.5971999999999986,2.5527009564736005,2.5335244230052405,0.019176533468360013,0.016764103462946652
SLS,2020-11-13,2.57,2.575,2.47,2.5,10610,2.499999999999999,2.5446102212869826,2.52843037684566,0.01617984444132281,0.01616099596159331
SLS,2020-11-12,2.54,2.5403,2.5,2.5,20902,2.499999999999999,2.5527211706118886,2.5307048069933127,0.02201636361857595,0.016156283841661043
SLS,2020-11-11,2.65,2.65,2.5403,2.6073,6143,2.6072999999999986,2.5623068379958687,2.5331611915527783,0.02914564644309081,0.014691263897432316
SLS,2020-11-10,2.65,2.65,2.5712,2.5906,5765,2.590599999999999,2.5541262630860264,2.527230086877,0.02689617620902629,0.011077668261017803
SLS,2020-11-09,2.69,2.7,2.5178,2.69,5547,2.6899999999999986,2.547494674556213,2.5221604938271605,0.025334180729053024,0.007123041274015681
SLS,2020-11-06,2.68,2.68,2.625,2.6579,1345,2.6579,2.5215846153846155,2.5087333333333333,0.012851282051281832,0.0025702564102564555
SLS,2020-11-05,2.5,2.5,2.44,2.4968,1791,2.496799999999999,2.4968,2.4968,0.0,0.0
