Symbol,Date,Open,High,Low,Close,Volume,ABMC SMA,ABMC spanTwelveEMA,ABMC spanTwntySixEMA,ABMC_x,ABMC_y
ABMC,2020-12-10,0.115,0.115,0.0925,0.11,16174,0.11,0.11918885578095124,0.14079817267084144,-0.021609316889890238,-0.027320281626646462
ABMC,2020-12-09,0.12035,0.13,0.12035,0.13,5800,0.13,0.12085955683203327,0.14326202648450878,-0.0224024696524755,-0.028748022810835525
ABMC,2020-12-08,0.1255,0.14,0.1255,0.13295,1884,0.13295,0.11919765807422116,0.14432298860326948,-0.02512533052904832,-0.030334411100425528
ABMC,2020-12-07,0.1211,0.1211,0.115,0.1211,10750,0.1211,0.11669723226953407,0.145232827691531,-0.02853559542199692,-0.03163668124326983
ABMC,2020-12-04,0.1075,0.12,0.1075,0.12,2385,0.11999999999999998,0.11589672904581302,0.14716345390685348,-0.031266724861040464,-0.03241195269858805
ABMC,2020-12-03,0.0955,0.1075,0.0955,0.1075,98960,0.10749999999999996,0.1151506797814154,0.14933653021940174,-0.034185850437986345,-0.032698259657974946
ABMC,2020-12-02,0.078,0.08900000000000001,0.078,0.0865,11000,0.08649999999999998,0.11654171246894544,0.1526834526369539,-0.03614174016800845,-0.032326361962972096
ABMC,2020-12-01,0.0905,0.0988,0.09,0.09,166819,0.09,0.12200384200875372,0.1579781288479102,-0.03597428683915649,-0.031372517411713007
ABMC,2020-11-30,0.1025,0.107,0.0905,0.1012,62708,0.10119999999999996,0.12782272237398168,0.16341637915574306,-0.03559365678176135,-0.030222075054852138
ABMC,2020-11-27,0.1,0.1055,0.1,0.1055,6500,0.1055,0.13266321735106926,0.16839368948820246,-0.035730472137133214,-0.028879179623124824
ABMC,2020-11-27,0.1,0.1055,0.1,0.1055,6500,0.1055,0.13760198414217276,0.17342518464725867,-0.03582320050508592,-0.027166356494622727
ABMC,2020-11-25,0.1006,0.1056,0.1006,0.1056,1100,0.1056,0.14343870853165872,0.17885919941903938,-0.03542049088738067,-0.025002145492006928
ABMC,2020-11-24,0.10845,0.1095,0.1001,0.1047,25245,0.10470000000000004,0.150318473719233,0.18471993537256254,-0.034401461653329524,-0.022397559143163492
ABMC,2020-11-23,0.10705,0.11,0.10099999999999999,0.1015,44165,0.10150000000000002,0.15861274166818448,0.19112153020236755,-0.03250878853418307,-0.019396583515621978
ABMC,2020-11-20,0.1093,0.1125,0.10737999999999999,0.1125,18800,0.11250000000000004,0.1689968765169453,0.19829125261855696,-0.02929437610161165,-0.016118532260981706
ABMC,2020-11-19,0.11075,0.1125,0.109,0.1125,5368,0.11250000000000004,0.17926903588366264,0.20515455282804151,-0.02588551694437885,-0.012824571300824223
ABMC,2020-11-18,0.11,0.115,0.10685,0.11,82300,0.11000000000000004,0.19140886058978315,0.21256691705428485,-0.021158056464501696,-0.009559334889935558
ABMC,2020-11-17,0.23,0.23,0.11,0.111,1242694,0.11100000000000004,0.20621047160610734,0.22077227041862765,-0.01456179881252026,-0.006659654496294025
ABMC,2020-11-16,0.23,0.23,0.20625,0.21,11000,0.21,0.22352146644358145,0.22955405205211785,-0.006032585608536395,-0.004684118417237452
ABMC,2020-11-13,0.2379,0.2379,0.22495,0.2379,14800,0.2379000000000001,0.22597991488786895,0.2311183762162873,-0.005138461328418303,-0.004347001619412716
ABMC,2020-11-12,0.2299,0.24,0.2161,0.2161,13700,0.2161,0.22381262668566332,0.2305758463135903,-0.0067632196279269466,-0.004149136692161305
ABMC,2020-11-11,0.203025,0.233,0.20275,0.233,18400,0.2330000000000001,0.22521492244669306,0.2317339140186775,-0.0065189915719844616,-0.0034956159582198876
ABMC,2020-11-10,0.20005,0.20005,0.2,0.2,3000,0.20000000000000004,0.22379945380063726,0.2316326271401717,-0.007833173339534483,-0.0027397720547787507
ABMC,2020-11-09,0.2001,0.2001,0.18,0.18,40290,0.18,0.2281266272189349,0.2341632373113855,-0.006036610092450573,-0.0014664217335898313
ABMC,2020-11-06,0.21,0.2197,0.21,0.2197,10718,0.2197,0.2368769230769231,0.2384962962962963,-0.0016193732193732213,-0.00032387464387463876
ABMC,2020-11-05,0.22,0.24,0.22,0.24,800,0.24,0.24,0.24,0.0,0.0
