Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-06-18,3.3,3.3,3.3,3.3,39000,3.3,3.702324664153842,3.860577542264528,-0.158252878110686,-0.08554425015046117
GALT,2021-06-17,3.47,3.47,3.47,3.47,2390,3.47,3.775474603090904,3.9054237456456895,-0.129949142554786,-0.06736709316040496
GALT,2021-06-16,3.46,3.48,3.45,3.45,9411,3.45,3.831015440016523,3.9402576452973457,-0.1092422052808226,-0.051721580811809775
GALT,2021-06-15,3.63,3.67,3.63,3.67,10470,3.67,3.900290974564982,3.979478256921133,-0.079187282356151,-0.03734142469455656
GALT,2021-06-14,3.7,3.745,3.7,3.745,4276,3.745,3.942162060849524,4.004236517474824,-0.0620744566252993,-0.02687996027915794
GALT,2021-06-11,3.79,3.82,3.79,3.8,2738,3.8,3.9780097082767103,4.02497543887281,-0.0469657305960993,-0.018081336192622484
GALT,2021-06-10,3.88,3.88,3.88,3.88,1730,3.88,4.010375109781567,4.042973473982634,-0.0325983642010676,-0.010860237591753271
GALT,2021-06-09,4.05,4.05,4.0058,4.0388,6608,4.0388,4.034079675196398,4.056011351901245,-0.0219316767048471,-0.005425705939424675
GALT,2021-06-08,3.97,3.98,3.9597,3.98,4526,3.98,4.033221434323015,4.057388260053345,-0.0241668257303295,-0.0012992132480690454
GALT,2021-06-07,3.88,3.89,3.88,3.89,1266,3.89,4.042898058745381,4.063579320857612,-0.0206812621122312,0.004417689872496087
GALT,2021-06-04,4.02,4.02,4.02,4.02,2275,4.02,4.070697705789995,4.077465666526221,-0.0067679607362256,0.010692427868677908
GALT,2021-06-03,4.0,4.045,4.0,4.045,4146,4.045,4.079915470479086,4.082062919848319,-0.0021474493692332,0.015057525019903798
GALT,2021-06-02,4.02,4.02,4.02,4.02,3209,4.02,4.08626373783892,4.085027953436184,0.001235784402735,0.019358768617188066
GALT,2021-06-01,3.99,4.08,3.99,4.08,5647,4.08,4.098311690173269,4.090230189711079,0.0080815004621896,0.023889514670801085
GALT,2021-06-01,3.99,4.08,3.99,4.08,5647,4.08,4.1016410883865895,4.091048604887965,0.0105924834986241,0.02784151822295393
GALT,2021-05-28,4.07,4.0931,4.07,4.0931,2308,4.0931,4.105575831729606,4.091932493279002,0.0136433384506036,0.03215377690403636
GALT,2021-05-27,4.1,4.1,4.075,4.075,4334,4.075,4.107844164771353,4.091839092741322,0.0160050720300306,0.03678138651739455
GALT,2021-05-26,3.82,3.82,3.78,3.78,11266,3.78,4.113815831093417,4.093186220160628,0.0206296109327892,0.04197546513923552
GALT,2021-05-25,4.03,4.07,4.03,4.07,6381,4.07,4.174509618564947,4.1182411177734775,0.0562685007914698,0.047311928690847084
GALT,2021-05-24,4.26,4.26,4.25,4.25,7877,4.25,4.193511367394938,4.122100407195355,0.0714109601995822,0.045072785665691395
GALT,2021-05-21,4.35,4.42,4.2789,4.32,13799,4.32,4.18324070692129,4.111868439770984,0.0713722671503065,0.03848824203221868
GALT,2021-05-20,4.18,4.18,4.18,4.18,3644,4.18,4.158375380906979,4.095217914952662,0.0631574659543172,0.03026723575269693
GALT,2021-05-19,4.45,4.45,4.36,4.36,11750,4.36,4.154443631980976,4.088435348148875,0.066008283832101,0.02204467820229184
GALT,2021-05-18,4.42,4.46,4.42,4.43,11279,4.43,4.117069746886608,4.066710176000784,0.0503595708858233,0.011053776794839551
GALT,2021-05-17,4.2,4.2125,4.171,4.171,16615,4.171,4.060173337229627,4.037646990080847,0.0225263471487799,0.0012273282720933845
GALT,2021-05-14,4.2051,4.28,4.2051,4.2235,4542,4.2235,4.040023034907741,4.026978749287315,0.0130442856204266,-0.004097426447078267
GALT,2021-05-13,4.15,4.22,4.15,4.22,11607,4.22,4.006663586709149,4.0112570492303,-0.004593462521151,-0.008382854463954509
GALT,2021-05-12,3.84,3.93,3.84,3.93,9109,3.93,3.967875147928994,3.994557613168724,-0.0266824652397299,-0.009330202449655385
GALT,2021-05-11,3.73,3.745,3.7,3.71,19268,3.71,3.9747615384615385,3.999722222222222,-0.0249606837606837,-0.004992136752136745
GALT,2021-05-10,3.94,4.04,3.94,4.0229,19466,4.0229,4.0229,4.0229,0.0,0.0
