Symbol,Date,Open,High,Low,Close,Volume,AFMD SMA,AFMD spanTwelveEMA,AFMD spanTwntySixEMA,AFMD_x,AFMD_y
AFMD,2020-07-31,3.69,3.7343,3.595,3.6467,99001,3.6467,3.6467,3.6467,0.0,0.0
AFMD,2020-07-30,3.53,3.72,3.51,3.65,134160,3.65,3.6472076923076924,3.646944444444444,0.0002632478632476065,5.2649572649521305e-05
AFMD,2020-07-29,3.82,3.89,3.8,3.81,97522,3.809999999999999,3.6722526627218937,3.659022633744857,0.013230028977037732,0.0026881254535271637
AFMD,2020-07-28,3.97,4.01,3.865,3.8799,63495,3.8799,3.704198406918525,3.6753839201341267,0.028814486784399573,0.007913397719701646
AFMD,2020-07-27,3.95,4.11,3.92,4.09,126727,4.089999999999999,3.7635524981618285,3.7060962223464133,0.057456275815416014,0.01782197333884452
AFMD,2020-07-24,4.07,4.145,3.98,4.08,126068,4.079999999999998,3.812236729213856,3.7337927984689014,0.07844393074495447,0.02994636482006651
AFMD,2020-07-23,4.25,4.25,4.16,4.23,42053,4.229999999999999,3.876508001642493,3.7705488874712048,0.10595911417128834,0.045148914690310876
AFMD,2020-07-22,4.38,4.43,4.23,4.2403,93944,4.240299999999999,3.9324760013898015,3.805345266177041,0.12713073521276064,0.06154527879480083
AFMD,2020-07-21,4.44,4.455,4.38,4.41,126525,4.4099999999999975,4.005941231945217,3.8501345057194825,0.15580672622573433,0.08039756828098754
AFMD,2020-07-20,4.41,4.5,4.36,4.455,96742,4.454999999999998,4.0750271962613365,3.894939357147669,0.1800878391136682,0.10033562244752368
AFMD,2020-07-17,4.51,4.61,4.47,4.52,204403,4.519999999999998,4.14348455068267,3.9412401455071007,0.20224440517556894,0.12071737899313274
AFMD,2020-07-16,4.56,4.61,4.45,4.52,248758,4.519999999999998,4.201410004423797,3.984111245839909,0.21729875858388906,0.14003365491128403
AFMD,2020-07-15,4.27,4.495,4.27,4.4001,252996,4.400099999999998,4.2319776960509055,4.014925227629544,0.21705246842136106,0.15543741761329943
AFMD,2020-07-14,4.26,4.346,4.19,4.23,87775,4.229999999999999,4.231673435119998,4.0308566922495785,0.20081674287041906,0.16451328266472337
AFMD,2020-07-13,4.42,4.5,4.4,4.41,95578,4.409999999999998,4.259108291255382,4.058941381712572,0.20016690954281025,0.17164400804034075
AFMD,2020-07-10,4.51,4.6,4.42,4.58,97605,4.579999999999998,4.308476246446862,4.09753831640053,0.21093793004633188,0.179502792441539
AFMD,2020-07-09,4.62,4.71,4.59,4.7,110638,4.6999999999999975,4.3687106700704215,4.1421651077782675,0.22654556229215306,0.18891134641166182
AFMD,2020-07-08,4.39,4.51,4.39,4.46,60051,4.459999999999996,4.38275518236728,4.165708433128026,0.2170467492392536,0.19453842697718018
AFMD,2020-07-07,4.35,4.5068,4.32,4.415,169298,4.4149999999999965,4.387715923541545,4.184174475118543,0.20354144842300134,0.19633903126634444
AFMD,2020-07-06,4.64,4.7037,4.56,4.56,116642,4.559999999999996,4.414221166073615,4.21201340288754,0.2022077631860748,0.19751277765029054
AFMD,2020-07-06,4.64,4.7037,4.56,4.56,116642,4.559999999999996,4.436648678985367,4.237790187858833,0.19885849112653364,0.19778192034553918
AFMD,2020-07-02,4.79,4.79,4.65,4.67,130865,4.669999999999997,4.472548882218386,4.269805729498919,0.20274315271946808,0.19877416682032498
AFMD,2020-07-01,4.63,4.71,4.59,4.66,80935,4.659999999999998,4.50138751572325,4.298709008795295,0.2026785069279553,0.19955503484185105
AFMD,2020-06-30,4.54,4.5945,4.45,4.57,174862,4.5699999999999985,4.511943282535059,4.318804637773422,0.19313864476163636,0.19827175682580814
AFMD,2020-06-29,4.73,4.73,4.51,4.68,219772,4.679999999999998,4.537798162145049,4.345559849790205,0.1922383123548439,0.1970650679316153
AFMD,2020-06-26,4.52,4.64,4.41,4.565,236222,4.564999999999999,4.54198306027658,4.361814675731671,0.1801683845449089,0.19368573125427405
AFMD,2020-06-25,4.11,4.265,4.03,4.265,123289,4.264999999999998,4.4993702817724905,4.354643218270066,0.14472706350242426,0.18389399770390408
AFMD,2020-06-24,4.23,4.4075,4.2,4.215,221883,4.214999999999997,4.4556210076536455,4.344299276175986,0.11132173147765824,0.1693795444586549
AFMD,2020-06-23,4.18,4.38,3.93,4.38,405179,4.379999999999997,4.443987006476162,4.346943774237025,0.09704323223913658,0.15491228201475127
AFMD,2020-06-22,3.97,4.03,3.91,3.9636,230944,3.963599999999997,4.370081313172136,4.318547939108356,0.05153337406378089,0.1342365004245572
AFMD,2020-06-19,3.6,3.66,3.56,3.63,270807,3.629999999999997,4.256222649607193,4.2675443880632935,-0.011321738456099515,0.10512485264842587
