Symbol,Date,Open,High,Low,Close,Volume,ESGC SMA,ESGC spanTwelveEMA,ESGC spanTwntySixEMA,ESGC_x,ESGC_y
ESGC,2021-02-04,2.07,2.0795,2.0,2.05,550203,2.05,2.01094038746436,1.975404144543316,0.03553624292104418,0.04284705599433304
ESGC,2021-02-03,2.03,2.04,1.98,2.015,334357,2.015,2.003838639730607,1.9694364761067809,0.03440216362382631,0.044674759262655316
ESGC,2021-02-02,2.0,2.045,1.99,2.0326,252574,2.032599999999999,2.0018093014998084,1.9657913941953236,0.036017907304485064,0.04724290817236257
ESGC,2021-02-01,1.95,2.0,1.93,1.9578,395200,1.9577999999999995,1.996210992681592,1.9604467057309487,0.03576428695064249,0.050049158389332
ESGC,2021-01-29,1.87,1.91,1.81,1.88,722532,1.8799999999999992,2.0031948095327903,1.9606584421894249,0.04253636734336519,0.05362037624900415
ESGC,2021-01-28,2.09,2.09,2.01,2.02,334674,2.02,2.025593865811479,1.9671111175645792,0.058482748246899925,0.056391378475413825
ESGC,2021-01-27,2.01,2.04,1.98,2.04,412421,2.04,2.026610932322657,1.9628800069697456,0.06373092535291147,0.05586853603254229
ESGC,2021-01-26,2.14,2.14,2.03,2.1092,864372,2.1091999999999995,2.0241765563813217,1.9567104075273247,0.06746614885399649,0.05390293870244999
ESGC,2021-01-25,2.05,2.105,2.02,2.08,520126,2.08,2.008717748450653,1.9445112401295117,0.06420650832114161,0.05051213616456325
ESGC,2021-01-22,2.08,2.08,2.02,2.04,309129,2.039999999999999,1.9957573390780443,1.933672139339872,0.06208519973817218,0.04708854312541877
ESGC,2021-01-21,2.05,2.05,2.0,2.04,175149,2.039999999999999,1.987713218910416,1.9251659104870615,0.06254730842335432,0.043339378972230364
ESGC,2021-01-20,2.04,2.07,2.02,2.03,263687,2.0299999999999985,1.9782065314395827,1.915979183326027,0.062227348113556014,0.03853739660944932
ESGC,2021-01-19,2.15,2.15,2.07,2.0774,544854,2.0773999999999986,1.9687895371558704,1.906857517992109,0.061932019163761565,0.032614908733422696
ESGC,2021-01-19,2.15,2.15,2.07,2.0774,544854,2.0773999999999977,1.94904218027512,1.8932141194314775,0.055828060843641884,0.025285631125838034
ESGC,2021-01-15,2.17,2.2126,2.0774,2.106,808233,2.105999999999998,1.925704394870596,1.878479248985996,0.047225145884599806,0.0176500236963869
ESGC,2021-01-14,1.97,2.01,1.97,1.992,140491,1.9919999999999984,1.8929233757561588,1.8602775889048762,0.03264578685128283,0.010256243149333613
ESGC,2021-01-13,2.06,2.08,1.99,1.99,275736,1.9899999999999984,1.8749094440754603,1.849739796017266,0.025169648058194216,0.004658857223846362
ESGC,2021-01-12,2.0,2.03,1.97,2.01,181553,2.009999999999998,1.8539838884528168,1.8385189796986476,0.015464908754169391,-0.00046884048474065765
ESGC,2021-01-11,1.93,1.94,1.885,1.915,189346,1.9149999999999985,1.8256173227169652,1.8248004980745391,0.0008168246424262726,-0.004452277794468115
ESGC,2021-01-08,1.87,1.88,1.82,1.82,220621,1.8199999999999985,1.8093659268473232,1.8175845379205025,-0.008218611073179227,-0.005769553403691655
ESGC,2021-01-07,1.77,1.82,1.74,1.805,248754,1.8049999999999984,1.8074324590013815,1.8173913009541425,-0.009958841952760757,-0.005157288986319761
ESGC,2021-01-06,1.72,1.785,1.72,1.77,241064,1.7699999999999985,1.80787472427436,1.8183826050304737,-0.010507880756113641,-0.0039569007447094575
ESGC,2021-01-05,1.75,1.78,1.73,1.77,111677,1.7699999999999982,1.8147610377787893,1.822253213432912,-0.007492175654122413,-0.0023191557418584113
ESGC,2021-01-04,1.83,1.84,1.76,1.805,271131,1.8049999999999984,1.822899408284024,1.8264334705075445,-0.0035340622235207064,-0.0010259007637923557
ESGC,2021-01-04,1.83,1.84,1.76,1.805,271131,1.8049999999999984,1.8261538461538465,1.828148148148148,-0.001994301994301839,-0.00039886039886032347
ESGC,2020-12-31,1.72,1.839,1.7,1.83,418192,1.8299999999999992,1.83,1.83,0.0,0.0
