Symbol,Date,Open,High,Low,Close,Volume,XAN SMA,XAN spanTwelveEMA,XAN spanTwntySixEMA,XAN_x,XAN_y
XAN,2021-02-04,4.05,4.17,4.05,4.11,89642,4.11,4.118257423445061,4.095890203414375,0.02236722003068614,0.032907020827506434
XAN,2021-02-03,4.06,4.19,4.06,4.16,93062,4.159999999999998,4.119758773162346,4.094761419687525,0.024997353474820017,0.03554197102671151
XAN,2021-02-02,4.0,4.08,4.0,4.075,49518,4.074999999999998,4.112442186464588,4.089542333262527,0.02289985320206256,0.038178125414684155
XAN,2021-02-01,3.98,4.04,3.95,3.95,66901,3.9499999999999984,4.119249856730878,4.090705719923529,0.028544136807349574,0.04199769346783977
XAN,2021-01-29,4.05,4.16,4.0401,4.11,110214,4.1099999999999985,4.1500225579546735,4.101962177517411,0.048060380437262566,0.04536108263296231
XAN,2021-01-28,4.07,4.26,4.07,4.08,47428,4.079999999999997,4.157299386673705,4.101319151718804,0.05598023495490079,0.04468625818188725
XAN,2021-01-27,4.34,4.42,4.16,4.22,141601,4.219999999999997,4.171353820614378,4.103024683856308,0.06832913675807006,0.04186276398863386
XAN,2021-01-26,4.26,4.46,4.26,4.45,163757,4.449999999999998,4.162509060726083,4.093666658564812,0.06884240216127058,0.0352461707962748
XAN,2021-01-25,4.15,4.28,4.15,4.24,79071,4.2399999999999975,4.1102379808580976,4.065159991249997,0.04507798960810039,0.026847112955025856
XAN,2021-01-22,4.22,4.27,4.185,4.21,54349,4.209999999999997,4.086644886468662,4.051172790549997,0.035472095918663626,0.022289393791757227
XAN,2021-01-21,4.02,4.1,3.99,4.09,66761,4.089999999999997,4.064216684008417,4.0384666137939975,0.02575007021442044,0.018993718260030407
XAN,2021-01-20,4.02,4.0801,4.02,4.0801,67829,4.080099999999998,4.059528808373584,4.034343942897516,0.02518486547606802,0.01730463027143312
XAN,2021-01-19,4.12,4.14,4.02,4.045,85122,4.044999999999998,4.0557885917142364,4.030683458329317,0.025105133384919043,0.015334571470274396
XAN,2021-01-19,4.12,4.14,4.02,4.045,85122,4.044999999999998,4.057750153844098,4.029538134995663,0.02821201884843472,0.012891930991613232
XAN,2021-01-15,4.08,4.17,4.05,4.1037,33451,4.103699999999998,4.060068363633934,4.028301185795317,0.031767177838617044,0.009061909027407859
XAN,2021-01-14,4.09,4.2001,4.09,4.2,116783,4.199999999999998,4.052135338840103,4.022269280658942,0.029866058181161392,0.0033855918246055625
XAN,2021-01-13,4.08,4.19,4.08,4.1,60162,4.099999999999999,4.02525085499285,4.008050823111657,0.017200031881192682,-0.003234524764533395
XAN,2021-01-12,4.06,4.07,3.95,4.07,89658,4.0699999999999985,4.0116601013551865,4.00069488896059,0.01096521239459669,-0.008343163925964913
XAN,2021-01-11,4.2,4.31,4.2,4.29,115589,4.289999999999999,4.00105284705613,3.9951504800774367,0.005902366978693063,-0.013170258006105311
XAN,2021-01-08,4.03,4.03,3.86,3.92,125341,3.919999999999999,3.948517001066336,3.971562518483632,-0.02304551741729588,-0.017938414252304906
XAN,2021-01-07,3.93,4.015,3.93,4.01,38610,4.009999999999999,3.953701910351124,3.9756875199623214,-0.02198560961119833,-0.01666163846105716
XAN,2021-01-06,3.85,3.97,3.85,3.9601,41600,3.960099999999999,3.943465894051328,3.9729425215593084,-0.029476627507979636,-0.01533064567352209
XAN,2021-01-05,3.79,3.85,3.78,3.8,60229,3.8,3.9404415111515703,3.973969923284052,-0.033528412132482366,-0.01179415021490748
XAN,2021-01-04,4.0,4.07,3.84,3.855,137403,3.8549999999999986,3.965976331360946,3.9878875171467767,-0.021911185785830508,-0.006360584735513868
XAN,2021-01-04,4.0,4.07,3.84,3.855,137403,3.854999999999999,3.9861538461538455,3.998518518518519,-0.01236467236467309,-0.002472934472934707
XAN,2020-12-31,4.0,4.04,3.925,4.01,39857,4.009999999999998,4.01,4.01,0.0,0.0
