Symbol,Date,Open,High,Low,Close,Volume,SPPI SMA,SPPI spanTwelveEMA,SPPI spanTwntySixEMA,SPPI_x,SPPI_y
SPPI,2021-02-04,3.79,3.8,3.7122,3.755,143738,3.755,3.732303660437593,3.6857179740683232,0.04658568636926974,0.06737872213185195
SPPI,2021-02-03,3.7618,3.81,3.71,3.8,152568,3.8,3.728177053244428,3.6801754119937886,0.048001641250638986,0.07257698107249749
SPPI,2021-02-02,3.76,3.79,3.64,3.65,221963,3.65,3.715118335652505,3.670589444953292,0.04452889069921362,0.078720816027962
SPPI,2021-02-01,3.63,3.66,3.51,3.5524,193355,3.5523999999999987,3.7269580330438696,3.6722366005495553,0.05472143249431438,0.08726879736014932
SPPI,2021-01-29,3.6,3.69,3.55,3.68,206308,3.6799999999999993,3.758695857233664,3.68182352859352,0.07687232864014426,0.09540563857660804
SPPI,2021-01-28,3.72,3.8,3.705,3.72,173953,3.7199999999999993,3.7730041949125117,3.681969410881001,0.09103478403151087,0.10003896606072409
SPPI,2021-01-27,3.78,3.79,3.56,3.6368,529433,3.6368,3.7826413212602414,3.6789269637514814,0.10371435750876,0.10229001156802739
SPPI,2021-01-26,4.02,4.03,3.94,3.9662,235835,3.9662,3.8091579251257404,3.6822971208516,0.12686080427413993,0.10193392508284424
SPPI,2021-01-25,4.05,4.06,3.91,3.9583,249976,3.9583,3.780604820603147,3.659584890519728,0.12101993008341914,0.0957022052850202
SPPI,2021-01-22,3.93,3.93,3.79,3.819,333148,3.819,3.748296606167356,3.635687681761306,0.11260892440604975,0.08937277408542046
SPPI,2021-01-21,4.07,4.09,3.8,3.82,575355,3.82,3.735441443652329,3.6210226963022105,0.1144187473501188,0.08356373650526303
SPPI,2021-01-20,4.31,4.35,4.02,4.02,905067,4.02,3.7200671606800255,3.6051045120063874,0.11496264867363815,0.07584998379404918
SPPI,2021-01-19,3.7664,3.86,3.72,3.78,514553,3.78,3.665533917167303,3.5719128729668985,0.0936210442004044,0.06607181757415194
SPPI,2021-01-19,3.7664,3.86,3.72,3.78,514553,3.779999999999999,3.6447219021068133,3.5552659028042513,0.0894559993025621,0.05918451091758882
SPPI,2021-01-15,3.79,3.83,3.7,3.7508,217344,3.7508,3.6201258843080515,3.5372871750285912,0.08283870927946069,0.0516166388213455
SPPI,2021-01-14,3.75,3.79,3.71,3.78,120035,3.78,3.596366954182243,3.5202061490308787,0.07616080515136447,0.04381112120681681
SPPI,2021-01-13,3.69,3.73,3.6473,3.65,208019,3.65,3.562979127669924,3.499422640953349,0.06355648671657478,0.03572370022067989
SPPI,2021-01-12,3.65,3.67,3.61,3.64,47741,3.64,3.5471571508826383,3.4873764522296167,0.059780698653021165,0.02876550359670616
SPPI,2021-01-11,3.7,3.73,3.61,3.685,160219,3.685,3.530276632861299,3.475166568407986,0.0551100644533129,0.0210117048326273
SPPI,2021-01-08,3.78,3.79,3.71,3.715,167231,3.715,3.5021451115633537,3.4583798938806254,0.043765217682728334,0.012487114927455896
SPPI,2021-01-07,3.73,3.75,3.64,3.7,300842,3.700000000000001,3.4634442227566917,3.437850285391076,0.025593937365615105,0.004667589238637782
SPPI,2021-01-06,3.52,3.57,3.43,3.48,200841,3.4800000000000013,3.4204340814397254,3.416878308222361,0.003555773217363889,-0.0005639977931066599
SPPI,2021-01-05,3.46,3.5,3.43,3.4346,105044,3.434600000000002,3.409603914428766,3.4118285728801503,-0.0022246584513840872,-0.001593940545724408
SPPI,2021-01-04,3.41,3.5,3.35,3.38,254758,3.3800000000000017,3.4050591715976335,3.4100068587105623,-0.004947687112929256,-0.0014362610693094881
SPPI,2021-01-04,3.41,3.5,3.35,3.38,254758,3.3800000000000017,3.4096153846153845,3.4124074074074078,-0.002792022792022841,-0.0005584045584046571
SPPI,2020-12-31,3.63,3.665,3.37,3.415,317304,3.415000000000002,3.415,3.415,0.0,0.0
