Symbol,Date,Open,High,Low,Close,Volume,MRKR SMA,MRKR spanTwelveEMA,MRKR spanTwntySixEMA,MRKR_x,MRKR_y
MRKR,2021-02-04,2.08,2.09,2.03,2.06,153233,2.06,1.9414185544955465,1.870719258316052,0.07069929617949433,0.08973926316526029
MRKR,2021-02-03,1.85,1.9434,1.85,1.93,41969,1.93,1.919858291676555,1.8555767989813363,0.06428149269521866,0.09449925491170172
MRKR,2021-02-02,1.91,1.94,1.8501,1.8796,27235,1.8796,1.9180143447086562,1.8496229428998432,0.06839140180881276,0.10205369546582248
MRKR,2021-02-01,1.96,1.96,1.84,1.86,33584,1.8600000000000003,1.9249987710193208,1.8472247783318307,0.07777399268748986,0.11046926888007484
MRKR,2021-01-29,1.9,1.9,1.81,1.84,17840,1.84,1.9368167293864695,1.8462027605983773,0.09061396878809247,0.11864308792822104
MRKR,2021-01-28,1.89,2.01,1.89,1.9,114063,1.9,1.9544197710931008,1.8466989814462476,0.1077207896468535,0.12565036771325322
MRKR,2021-01-27,1.98,1.9826,1.88,1.92,77516,1.9200000000000004,1.96431427492821,1.8424348999619469,0.12187937496626301,0.13013276222985318
MRKR,2021-01-26,2.03,2.03,1.99,2.02,19391,2.0200000000000005,1.972371415824248,1.8362296919589027,0.1361417238653455,0.13219610904575066
MRKR,2021-01-25,2.03,2.05,2.02,2.0216,19133,2.0216000000000007,1.9637116732468387,1.8215280673156151,0.1421836059312236,0.131209705340852
MRKR,2021-01-22,2.02,2.0262,1.974,2.0199,67434,2.0199000000000007,1.9531865229280825,1.805522312700864,0.1476642102272181,0.1284662301932591
MRKR,2021-01-21,2.27,2.27,2.05,2.0644,110988,2.064400000000001,1.9410567998240973,1.7883720977169333,0.15268470210716426,0.12366673518476923
MRKR,2021-01-20,2.06,2.0646,2.01,2.05,37643,2.0500000000000007,1.9186307634284785,1.7662898655342878,0.1523408978941907,0.11641224345417052
MRKR,2021-01-19,2.07,2.09,1.94,2.02,136036,2.0200000000000005,1.894745447688202,1.7435930547770306,0.15115239291117133,0.10743007984416547
MRKR,2021-01-19,2.07,2.09,1.94,2.02,136036,2.020000000000001,1.8719718927224205,1.7214804991591932,0.15049139356322705,0.09649950157741399
MRKR,2021-01-15,2.14,2.18,2.13,2.14,77896,2.140000000000001,1.845057691399224,1.6975989390919288,0.14745875230729522,0.08300152858096066
MRKR,2021-01-14,2.1,2.18,2.08,2.12,124681,2.120000000000001,1.7914318171081738,1.6622068542192832,0.12922496288889065,0.06688722264937702
MRKR,2021-01-13,2.0896,2.14,2.0501,2.12,265878,2.120000000000002,1.731692147491478,1.6255834025568257,0.10610874493465228,0.05130278758949862
MRKR,2021-01-12,1.86,1.9,1.85,1.88,71200,1.8800000000000017,1.6610907197626557,1.5860300747613716,0.07506064500128408,0.03760129825321021
MRKR,2021-01-11,1.78,1.8039,1.76,1.785,86844,1.785000000000002,1.6212890324467748,1.5625124807422814,0.058776551704493585,0.028236461566191744
MRKR,2021-01-08,1.72,1.74,1.66,1.6998,23342,1.6998000000000018,1.5915234019825522,1.5447134792016641,0.04680992278088825,0.02060143903161634
MRKR,2021-01-07,1.71,1.74,1.68,1.7128,81488,1.712800000000002,1.5718367477975614,1.5323065575377968,0.03953019025976445,0.014049318094298418
MRKR,2021-01-06,1.71,1.7243,1.65,1.675,84867,1.675000000000002,1.5462070655789362,1.517867082140821,0.0283399834381155,0.007679100052931851
MRKR,2021-01-05,1.74,1.85,1.65,1.75,494208,1.750000000000002,1.5227901684114702,1.5052964487120863,0.017493719699383847,0.002513879206635993
MRKR,2021-01-04,1.45,1.47,1.41,1.46,41500,1.4600000000000015,1.4814792899408284,1.4857201646090534,-0.004240874668224981,-0.0012310809165509708
MRKR,2021-01-04,1.45,1.47,1.41,1.46,41500,1.4600000000000015,1.4853846153846153,1.4877777777777776,-0.0023931623931623407,-0.00047863247863246807
MRKR,2020-12-31,1.49,1.53,1.48,1.49,32101,1.490000000000002,1.49,1.49,0.0,0.0
