Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-07-15,6.79,6.79,6.78,6.78,17067,6.78,6.748653412352353,6.798839158372794,-0.0501857460204409,-0.1175011184200288
HBM,2021-07-14,6.95,7.02,6.95,7.02,49767,7.02,6.7429540327800535,6.800346291042617,-0.0573922582625634,-0.13432996151992577
HBM,2021-07-13,6.73,6.83,6.72,6.82,31362,6.82,6.692582038740063,6.782773994326027,-0.0901919555859631,-0.15356438733426633
HBM,2021-07-12,6.76,6.83,6.76,6.82,32939,6.82,6.669415136692802,6.779795913872109,-0.1103807771793068,-0.1694074952713421
HBM,2021-07-09,6.74,6.7585,6.72,6.72,20796,6.72,6.642036070636947,6.776579586981877,-0.1345435163449302,-0.18416417479435093
HBM,2021-07-08,6.54,6.595,6.5,6.55,28327,6.55,6.627860810752756,6.781105953940428,-0.1532451431876724,-0.1965693394067061
HBM,2021-07-07,6.4,6.55,6.4,6.52,55290,6.52,6.642017321798711,6.799594430255663,-0.1575771084569517,-0.2074003884614645
HBM,2021-07-06,6.73,6.77,6.73,6.75,10191,6.75,6.664202289398477,6.821961984676116,-0.1577596952776385,-0.21985620846259268
HBM,2021-07-06,6.73,6.77,6.73,6.75,10191,6.75,6.6486027056527455,6.827718943450205,-0.1791162377974595,-0.2353803367588312
HBM,2021-07-02,6.7,6.76,6.67,6.68,32250,6.68,6.630166833953245,6.833936458926221,-0.2037696249729759,-0.2494463614991741
HBM,2021-07-01,6.69,6.73,6.69,6.72,8983,6.72,6.621106258308381,6.846251375640319,-0.2251451173319374,-0.2608655456307236
HBM,2021-06-30,6.43,6.48,6.43,6.48,16005,6.48,6.603125578000814,6.856351485691544,-0.2532259076907301,-0.26979565270541994
HBM,2021-06-29,6.53,6.55,6.5,6.51,22726,6.51,6.625512046728234,6.886459604546867,-0.2609475578186329,-0.2739380889590924
HBM,2021-06-28,6.72,6.72,6.6792,6.68,16797,6.68,6.646514237042458,6.916576372910616,-0.2700621358681578,-0.27718572174420725
HBM,2021-06-25,6.65,6.71,6.63,6.7099,42672,6.7099,6.640425916504723,6.935502482743466,-0.2950765662387429,-0.2789666182132196
HBM,2021-06-24,6.62,6.67,6.6,6.6183,26166,6.6183,6.627794264960127,6.953550681362943,-0.3257564164028155,-0.27493913120683877
HBM,2021-06-23,6.44,6.49,6.3999,6.46,91551,6.46,6.629520494952877,6.980370735871978,-0.350850240919101,-0.26223480990784453
HBM,2021-06-22,6.24,6.25,6.21,6.23,21492,6.23,6.660342403126127,7.022000394741737,-0.3616579916156102,-0.2400809521550304
HBM,2021-06-21,6.13,6.13,6.12,6.12,12854,6.12,6.738586476421787,7.085360426321077,-0.3467739498992896,-0.20968669228988546
HBM,2021-06-18,6.11,6.11,6.04,6.07,22269,6.07,6.851056744862111,7.162589260426763,-0.311532515564652,-0.1754148778875344
HBM,2021-06-17,6.43,6.43,6.3,6.35,142160,6.35,6.993067062109769,7.249996401260905,-0.256929339151136,-0.141385468468255
HBM,2021-06-16,6.51,6.51,6.37,6.45,64952,6.45,7.109988346129727,7.321996113361777,-0.2120077672320501,-0.11249950079753473
HBM,2021-06-15,6.82,6.83,6.74,6.75,46442,6.75,7.229986227244223,7.391755802430719,-0.1617695751864962,-0.08762243418890586
HBM,2021-06-14,7.13,7.2,7.06,7.11,26880,7.11,7.317256450379536,7.443096266625177,-0.1258398162456409,-0.06908564893950825
HBM,2021-06-11,7.2,7.24,7.17,7.18,30737,7.18,7.354939441357634,7.469743967955191,-0.114804526597557,-0.05489710711297509
HBM,2021-06-10,7.05,7.07,6.97,7.0,47445,7.0,7.386746612513567,7.492923485391606,-0.1061768728780387,-0.0399202522418296
HBM,2021-06-09,7.11,7.11,6.97,7.08,58608,7.08,7.457064178425125,7.532357364222935,-0.0752931857978094,-0.023356097082777083
HBM,2021-06-08,7.25,7.26,7.11,7.18,39876,7.18,7.525621301775148,7.568545953360769,-0.0429246515856212,-0.010371824904019
HBM,2021-06-07,7.49,7.52,7.46,7.47,32001,7.47,7.588461538461538,7.59962962962963,-0.0111680911680922,-0.0022336182336184507
HBM,2021-06-04,7.5,7.61,7.5,7.61,16878,7.61,7.61,7.61,0.0,0.0
