Symbol,Date,Open,High,Low,Close,Volume,CIG SMA,CIG spanTwelveEMA,CIG spanTwntySixEMA,CIG_x,CIG_y
CIG,2021-03-15,2.14,2.14,2.13,2.135,36354,2.135,2.127947151096523,2.2548740897245327,-0.1269269386280096,-0.14160459237233394
CIG,2021-03-12,2.13,2.13,2.13,2.13,32983,2.13,2.1266648149322545,2.264464016902495,-0.1377992019702407,-0.145274005808415
CIG,2021-03-11,2.13,2.13,2.12,2.1211,143717,2.1211,2.12605841764721,2.275221138254695,-0.1491627206074848,-0.14714270676795857
CIG,2021-03-10,2.02,2.02,2.0,2.01,105139,2.01,2.126959948128521,2.287550829315071,-0.1605908811865499,-0.14663770330807702
CIG,2021-03-09,1.99,1.99,1.9695,1.97,145851,1.97,2.148225393242797,2.3097548956602765,-0.1615295024174794,-0.14314940883845878
CIG,2021-03-08,2.05,2.06,2.04,2.055,62194,2.055,2.1806300101960328,2.336935287313098,-0.1563052771170658,-0.1385543854437036
CIG,2021-03-05,2.11,2.11,2.095,2.095,37066,2.095,2.203471830231676,2.3594901102981467,-0.1560182800664713,-0.13411666252536314
CIG,2021-03-04,2.13,2.132,2.12,2.13,102279,2.13,2.2231939811828894,2.380649319121998,-0.1574553379391088,-0.1286412581400862
CIG,2021-03-03,2.05,2.05,2.03,2.04,55963,2.04,2.24013834139796,2.400701264651758,-0.1605629232537979,-0.12143773819033055
CIG,2021-03-02,2.0,2.0001,1.991,2.0001,102043,2.0001,2.276527130743044,2.4295573658238987,-0.153030235080855,-0.1116564419244637
CIG,2021-03-01,2.11,2.11,2.1,2.1,61694,2.1,2.3267866090599605,2.4639139550898106,-0.1371273460298501,-0.10131299363536597
CIG,2021-02-26,2.2,2.21,2.195,2.21,57572,2.21,2.368020537979953,2.4930270714969955,-0.1250065335170425,-0.09235940553674493
CIG,2021-02-25,2.28,2.28,2.26,2.26,38807,2.26,2.396751544885399,2.515669237216755,-0.1189176923313559,-0.08419762354167054
CIG,2021-02-24,2.28,2.28,2.26,2.265,42688,2.265,2.42161546213729,2.536122776194096,-0.114507314056806,-0.07551760634424919
CIG,2021-02-23,2.24,2.25,2.23,2.23,77094,2.23,2.4500910007077064,2.557812598289624,-0.107721597581917,-0.06577017941610996
CIG,2021-02-22,2.2,2.22,2.19,2.21,185247,2.21,2.490107546290925,2.584037606152793,-0.0939300598618677,-0.055282324874658076
CIG,2021-02-19,2.38,2.38,2.375,2.375,8789,2.375,2.5410361910710937,2.6139606146450167,-0.072924423573923,-0.04562039112785555
CIG,2021-02-18,2.43,2.43,2.42,2.43,65152,2.43,2.5712245894476564,2.633077463816618,-0.0618528743689617,-0.038794383016338675
CIG,2021-02-17,2.46,2.48,2.46,2.48,70977,2.48,2.5969017875290485,2.6493236609219477,-0.0524218733928987,-0.03302976017818292
CIG,2021-02-16,2.54,2.56,2.54,2.56,28630,2.56,2.6181566579888758,2.6628695537957032,-0.0447128958068279,-0.028181731874503853
CIG,2021-02-16,2.54,2.56,2.54,2.56,28630,2.56,2.628730595805034,2.671099118099359,-0.0423685222943248,-0.024048940891422947
CIG,2021-02-12,2.53,2.55,2.52,2.52,188889,2.52,2.6412270677695857,2.6799870475473075,-0.0387599797777218,-0.019469045540697467
CIG,2021-02-11,2.6,2.61,2.6,2.61,14906,2.61,2.6632683528186014,2.6927860113510924,-0.0295176585324909,-0.014646311981441375
CIG,2021-02-10,2.59,2.59,2.57,2.575,63188,2.575,2.672953507876529,2.69940889225918,-0.0264553843826509,-0.010928475343678967
CIG,2021-02-09,2.62,2.63,2.61,2.615,26751,2.615,2.6907632365813527,2.7093616036399144,-0.0185983670585616,-0.007046748083935973
CIG,2021-02-08,2.64,2.6501,2.64,2.65,16376,2.65,2.704538370505235,2.716910531931108,-0.0123721614258731,-0.00415884334027955
CIG,2021-02-05,2.65,2.665,2.65,2.665,35380,2.665,2.714454437869823,2.7222633744855966,-0.0078089366157736,-0.0021055138188811463
CIG,2021-02-04,2.68,2.69,2.68,2.6874,21999,2.6874,2.723446153846154,2.726844444444444,-0.0033982905982901,-0.0006796581196580221
CIG,2021-02-03,2.73,2.75,2.73,2.73,64551,2.73,2.73,2.73,0.0,0.0
