Symbol,Date,Open,High,Low,Close,Volume,SNCR SMA,SNCR spanTwelveEMA,SNCR spanTwntySixEMA,SNCR_x,SNCR_y
SNCR,2021-03-15,4.58,4.58,4.58,4.58,5077,4.58,4.364703463117756,4.54960719118725,-0.1849037280694938,-0.18527186337499257
SNCR,2021-03-12,4.53,4.53,4.53,4.53,4913,4.53,4.325558638230075,4.54717576648223,-0.2216171282521548,-0.18536389720136726
SNCR,2021-03-11,4.13,4.15,4.13,4.131,7780,4.131,4.288387481544635,4.548549827800808,-0.2601623462561733,-0.17630058943867033
SNCR,2021-03-10,4.04,4.045,4.0,4.045,8719,4.045,4.317003387280023,4.581953814024873,-0.2649504267448499,-0.15533515023429456
SNCR,2021-03-09,3.65,3.65,3.3,3.49,60816,3.49,4.366458548603664,4.624910119146863,-0.2584515705431993,-0.1279313311066557
SNCR,2021-03-08,4.01,4.1,4.01,4.1,5338,4.1,4.525814648349784,4.7157029286786125,-0.1898882803288284,-0.09530127124751978
SNCR,2021-03-05,4.5419,4.5419,3.98,3.98,5190,3.98,4.6032354935042905,4.764959162972901,-0.1617236694686106,-0.0716545189771926
SNCR,2021-03-04,4.34,4.445,4.34,4.445,10136,4.445,4.716551037777798,4.827755896010734,-0.1112048582329361,-0.0491372313543381
SNCR,2021-03-03,4.61,4.61,4.61,4.61,1564,4.61,4.765923953737397,4.8583763676915925,-0.0924524139541951,-0.033620324634688586
SNCR,2021-03-02,4.6,4.6,4.6,4.6,984,4.6,4.794273763507833,4.87824647710692,-0.0839727135990866,-0.01891230230481195
SNCR,2021-03-01,4.5,4.52,4.5,4.51,2732,4.51,4.8295962659638025,4.900506195275473,-0.0709099293116706,-0.0026471994812432755
SNCR,2021-02-26,4.61,4.61,4.61,4.61,2236,4.61,4.887704677957221,4.931746690897511,-0.0440420129402898,0.01441848297636356
SNCR,2021-02-25,4.79,4.82,4.732,4.7912,14290,4.7912,4.938196437585807,4.957486426169313,-0.0192899885835053,0.029033606955526915
SNCR,2021-02-24,4.71,4.71,4.71,4.71,3331,4.71,4.964923062601409,4.970789340262858,-0.0058662776614486,0.04111450584028499
SNCR,2021-02-23,4.83,4.83,4.8,4.8,5950,4.8,5.01127271034712,4.991652487483886,0.0196202228632333,0.052859701715718396
SNCR,2021-02-22,5.05,5.05,5.05,5.05,6871,5.05,5.049685930410233,5.006984686482598,0.0427012439276346,0.061169571428839636
SNCR,2021-02-19,4.91,4.956,4.9,4.94,7055,4.94,5.049628826848457,5.003543461401206,0.0460853654472508,0.06578665330414088
SNCR,2021-02-18,4.92,4.92,4.9,4.9,6097,4.9,5.069561340820903,5.008626938313302,0.060934402507601,0.0707119752683634
SNCR,2021-02-17,5.15,5.15,5.09,5.09,7128,5.09,5.100390675515613,5.017317093378366,0.0830735821372474,0.07315636845855397
SNCR,2021-02-16,5.16,5.16,5.1473,5.1573,4555,5.1573,5.102279889245725,5.011502460848635,0.0907774283970903,0.0706770650388806
SNCR,2021-02-16,5.16,5.16,5.1473,5.1573,4555,5.1573,5.092276232744948,4.999838657716526,0.0924375750284216,0.06565197419932817
SNCR,2021-02-12,5.01,5.08,5.01,5.08,6081,5.08,5.080453729607665,4.987241750333848,0.0932119792738168,0.0589555739920548
SNCR,2021-02-11,5.18,5.33,5.18,5.265,8009,5.265,5.080536225899968,4.979821090360557,0.1007151355394109,0.05039147267161427
SNCR,2021-02-10,5.47,5.5,5.425,5.5,12903,5.5,5.04699735788178,4.957006777589402,0.0899905802923788,0.037810556954665106
SNCR,2021-02-09,5.23,5.23,5.18,5.18,12261,5.18,4.964633241133014,4.913567319796553,0.0510659213364608,0.02476555112023667
SNCR,2021-02-08,4.8287,4.87,4.8287,4.87,7449,4.87,4.925475648611744,4.892252705380277,0.0332229432314665,0.018190458566180633
SNCR,2021-02-05,5.0,5.0,5.0,5.0,10790,5.0,4.935562130177515,4.894032921810699,0.0415292083668159,0.014432337399858925
SNCR,2021-02-04,5.26,5.33,5.24,5.33,5593,5.33,4.923846153846154,4.885555555555555,0.0382905982905983,0.007658119658119667
SNCR,2021-02-03,4.84,4.85,4.825,4.85,6222,4.85,4.85,4.85,0.0,0.0
