Symbol,Date,Open,High,Low,Close,Volume,TCDA SMA,TCDA spanTwelveEMA,TCDA spanTwntySixEMA,TCDA_x,TCDA_y
TCDA,2021-03-15,4.875,4.89,4.86,4.89,6557,4.89,5.1332993093157455,5.707801171826328,-0.5745018625105827,-0.520409949117079
TCDA,2021-03-12,4.9,4.9,4.85,4.85,3142,4.85,5.177535547373154,5.773225265572434,-0.5956897181992806,-0.5068869707687031
TCDA,2021-03-11,4.95,4.95,4.84,4.84,10292,4.84,5.237087465077364,5.847083286818229,-0.6099958217408652,-0.4846862839110588
TCDA,2021-03-10,4.79,4.79,4.69,4.7,16821,4.7,5.309285186000522,5.927649949763687,-0.6183647637631653,-0.45335889945360713
TCDA,2021-03-09,4.75,4.98,4.75,4.98,38958,4.98,5.420064310727889,6.025861945744782,-0.6057976350168932,-0.4121074333762176
TCDA,2021-03-08,4.7,4.7,4.7,4.7,5907,4.7,5.5000760035875045,6.109530901404365,-0.6094548978168604,-0.3636848829660486
TCDA,2021-03-05,4.5,4.5,4.4,4.44,10864,4.44,5.645544367876141,6.222293373516714,-0.5767490056405729,-0.3022423792533456
TCDA,2021-03-04,4.6,4.63,4.51,4.51,31117,4.51,5.8647342529445305,6.364876843398052,-0.500142590453521,-0.2336157226565388
TCDA,2021-03-03,5.14,5.148,5.07,5.1207,24049,5.1207,6.1110495716617175,6.513266990869895,-0.4022174192081778,-0.16698400570729324
TCDA,2021-03-02,4.8,4.9299,4.79,4.92,44583,4.92,6.291113130145666,6.624672350139487,-0.3335592199938206,-0.10817565233207209
TCDA,2021-03-01,5.23,5.23,5.12,5.13,24258,5.13,6.540406426535787,6.761046138150645,-0.2206397116148579,-0.05182976041663494
TCDA,2021-02-26,5.19,5.36,5.0,5.31,120619,5.31,6.796843958633203,6.891529829202697,-0.0946858705694939,-0.009627272617079179
TCDA,2021-02-25,7.78,7.78,7.68,7.751,12244,7.751,7.06717922383924,7.018052215538913,0.049127008300327,0.01163737687102452
TCDA,2021-02-24,7.08,7.08,7.03,7.03,5519,7.03,6.942848173628193,6.959416392782026,-0.0165682191538323,0.0022649690136988952
TCDA,2021-02-23,7.0,7.0,6.94,6.975,8379,6.975,6.927002387015137,6.953769704204587,-0.0267673171894502,0.006973266055581701
TCDA,2021-02-22,6.9,6.93,6.83,6.83,14262,6.83,6.918275548290617,6.952071280540954,-0.0337957322503372,0.015408411866839687
TCDA,2021-02-19,6.63,6.63,6.61,6.61,4548,6.61,6.934325647979819,6.961836982984231,-0.0275113350044113,0.02770944789613393
TCDA,2021-02-18,6.9,6.9,6.84,6.84,4958,6.84,6.993293947612514,6.9899839416229685,0.0033100059895456,0.041514643621270254
TCDA,2021-02-17,6.8,6.86,6.8,6.81,8913,6.81,7.021165574451153,7.001982656952806,0.0191829174983473,0.0510658030292014
TCDA,2021-02-16,6.93,6.935,6.88,6.89,8891,6.89,7.059559315260454,7.01734126950903,0.042218045751424,0.05903652441191492
TCDA,2021-02-16,6.93,6.935,6.88,6.89,8891,6.89,7.090388281671446,7.0275285710697535,0.0628597106016926,0.06324114407703763
TCDA,2021-02-12,7.06,7.06,7.0,7.0,5056,7.0,7.126822514702619,7.038530856755334,0.088291657947285,0.06333650244587388
TCDA,2021-02-11,7.3,7.39,7.3,7.39,6059,7.39,7.149881153739458,7.041613325295761,0.1082678284436973,0.0570977135705211
TCDA,2021-02-10,7.31,7.31,7.31,7.31,5300,7.31,7.106223181692087,7.013742391319422,0.0924807903726652,0.044305184852227036
TCDA,2021-02-09,7.38,7.38,7.3,7.3,6174,7.3,7.069172851090649,6.990041782624976,0.0791310684656725,0.03226128347211749
TCDA,2021-02-08,7.4,7.41,7.3031,7.3031,11387,7.3031,7.027204278561675,6.965245125234975,0.0619591533267005,0.020543837223728732
TCDA,2021-02-05,7.29,7.29,7.24,7.24,12490,7.24,6.977041420118344,6.938216735253772,0.0388246848645721,0.010190008197985777
TCDA,2021-02-04,6.99,7.09,6.9,7.09,19576,7.09,6.92923076923077,6.914074074074074,0.0151566951566959,0.0030313390313391865
TCDA,2021-02-03,6.92,6.95,6.9,6.9,9084,6.9,6.9,6.9,0.0,0.0
