Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-03-12,1.64,1.66,1.63,1.64,61820,1.64,1.658987879104526,1.7013694216872588,-0.0423815425827327,-0.05927325613663779
NGD,2021-03-11,1.69,1.7,1.68,1.68,56650,1.68,1.6624402207598945,1.7062789754222394,-0.0438387546623448,-0.06349618452511405
NGD,2021-03-10,1.78,1.78,1.75,1.75,217783,1.75,1.6592475336253298,1.7083812934560183,-0.0491337598306886,-0.06841054199080633
NGD,2021-03-09,1.72,1.72,1.7,1.705,62877,1.705,1.6427470851935717,1.7050517969325,-0.0623047117389286,-0.0732297375308358
NGD,2021-03-08,1.61,1.62,1.6,1.61,60682,1.61,1.6314283734105843,1.7050559406871,-0.0736275672765156,-0.07596099397881265
NGD,2021-03-05,1.58,1.58,1.56,1.56,14710,1.56,1.635324441303418,1.712660415942068,-0.0773359746386499,-0.07654435065438689
NGD,2021-03-04,1.6,1.6,1.58,1.5961,48190,1.5961,1.649019794267676,1.7248732492174332,-0.0758534549497573,-0.07634644465832112
NGD,2021-03-03,1.65,1.65,1.62,1.62,95878,1.62,1.658641575043617,1.7351751091548278,-0.0765335341112107,-0.0764696920854621
NGD,2021-03-02,1.56,1.61,1.56,1.59,159624,1.59,1.665667315960638,1.7443891178872135,-0.0787218019265756,-0.07645373157902494
NGD,2021-03-01,1.66,1.67,1.65,1.67,117079,1.67,1.6794250097716632,1.7567402473181908,-0.0773152375465275,-0.07588671399213731
NGD,2021-02-26,1.61,1.62,1.61,1.61,51328,1.61,1.6811386479119657,1.7636794671036462,-0.0825408191916805,-0.07552958310353974
NGD,2021-02-25,1.67,1.68,1.66,1.679,95244,1.679,1.694072947532323,1.775973824471938,-0.081900876939615,-0.07377677408150453
NGD,2021-02-24,1.68,1.69,1.64,1.65,167308,1.65,1.6968134834472908,1.783731730429693,-0.0869182469824021,-0.0717457483669769
NGD,2021-02-23,1.72,1.72,1.65,1.66,266770,1.66,1.7053250258922528,1.7944302688640683,-0.0891052429718155,-0.0679526237131206
NGD,2021-02-22,1.56,1.56,1.55,1.555,111809,1.555,1.7135659396908445,1.8051846903731936,-0.0916187506823495,-0.06266446889844686
NGD,2021-02-19,1.62,1.62,1.55,1.57,146036,1.57,1.742396110543725,1.8251994656030488,-0.0828033550593243,-0.055425898452471284
NGD,2021-02-18,1.63,1.64,1.63,1.63,51967,1.63,1.773740857915311,1.845615422851293,-0.0718745649359817,-0.048581534300758115
NGD,2021-02-17,1.7,1.7,1.68,1.68,192829,1.68,1.7998755593544586,1.8628646566793965,-0.0629890973249378,-0.04275827664195215
NGD,2021-02-16,1.74,1.74,1.73,1.735,226374,1.735,1.821671115600724,1.8774938292137484,-0.0558227136130244,-0.03770057147120572
NGD,2021-02-16,1.74,1.74,1.73,1.735,226374,1.735,1.8374295002554009,1.8888933355508484,-0.0514638352954475,-0.033170035935751026
NGD,2021-02-12,1.74,1.7515,1.73,1.735,53864,1.735,1.8560530457563829,1.901204802394916,-0.0451517566385333,-0.0285965860958269
NGD,2021-02-11,1.82,1.82,1.81,1.815,128038,1.815,1.8780626904393611,1.9145011865865096,-0.0364384961471482,-0.024457793460150347
NGD,2021-02-10,1.83,1.85,1.83,1.845,126527,1.845,1.889528634155609,1.9224612815134303,-0.0329326473578213,-0.021462617788400824
NGD,2021-02-09,1.89,1.9,1.88,1.89,74131,1.89,1.8976247494566287,1.9286581840345047,-0.0310334345778759,-0.0185951103960457
NGD,2021-02-08,1.9,1.9,1.88,1.885,140369,1.885,1.899011067539652,1.9317508387572653,-0.0327397712176131,-0.015485529350588126
NGD,2021-02-05,1.79,1.79,1.76,1.76,311799,1.76,1.9015585343650436,1.9354909058578469,-0.0339323714928032,-0.011171968883831863
NGD,2021-02-04,1.82,1.83,1.73,1.755,831672,1.755,1.927296449704142,1.9495301783264745,-0.0222337286223324,-0.005481868231589014
NGD,2021-02-03,1.89,1.92,1.885,1.89,132452,1.89,1.958623076923077,1.9650925925925928,-0.0064695156695155,-0.0012939031339031628
NGD,2021-02-02,1.98,2.0,1.9711,1.9711,87700,1.9711,1.9711,1.9711,0.0,0.0
