Symbol,Date,Open,High,Low,Close,Volume,QTNT SMA,QTNT spanTwelveEMA,QTNT spanTwntySixEMA,QTNT_x,QTNT_y
QTNT,2021-03-12,4.24,4.24,4.115,4.2,5343,4.2,4.370529074157812,4.665957190247992,-0.2954281160901804,-0.240854628714346
QTNT,2021-03-11,3.98,4.04,3.97,3.97,20461,3.97,4.401534360368323,4.703233765467831,-0.3016994050995087,-0.22721125687038737
QTNT,2021-03-10,4.3,4.35,4.3,4.3426,3702,4.3426,4.479995153162562,4.761892466705258,-0.2818973135426956,-0.208589219813107
QTNT,2021-03-09,4.17,4.19,4.1,4.1,5279,4.1,4.504976090101209,4.795435864041679,-0.2904597739404693,-0.19026219638070982
QTNT,2021-03-08,3.89,3.96,3.89,3.96,48362,3.96,4.578608106483247,4.851070733165012,-0.2724626266817651,-0.1652128019907697
QTNT,2021-03-05,4.0,4.11,4.0,4.11,19499,4.11,4.691082307662019,4.922356391818213,-0.231274084156194,-0.13840034581802085
QTNT,2021-03-04,4.51,4.51,4.51,4.51,2669,4.51,4.796733636327842,4.98734490316367,-0.1906112668358286,-0.11518191123347754
QTNT,2021-03-03,4.55,4.55,4.465,4.5002,4411,4.5002,4.848867024751085,5.025532495416764,-0.1766654706656787,-0.09632457233288977
QTNT,2021-03-02,4.62,4.62,4.61,4.61,4880,4.61,4.912261029251281,5.067559095050105,-0.1552980657988234,-0.07623934774969252
QTNT,2021-03-01,4.59,4.59,4.54,4.572,7123,4.572,4.967217580024242,5.1041638226541135,-0.1369462426298717,-0.05647466823740978
QTNT,2021-02-26,4.65,4.65,4.53,4.5301,32275,4.5301,5.039075321846831,5.146736928466442,-0.1076616066196107,-0.036356774639294286
QTNT,2021-02-25,4.7,4.7,4.69,4.7,9114,4.7,5.131616289455346,5.196067882743757,-0.0644515932884113,-0.01853056664421516
QTNT,2021-02-24,4.94,5.1,4.94,4.96,11577,4.96,5.210091978447228,5.235753313363258,-0.0256613349160304,-0.0070503099831661165
QTNT,2021-02-23,5.15,5.26,5.07,5.13,16016,5.13,5.255563247255815,5.257813578432319,-0.002250331176504,-0.002397553749950268
QTNT,2021-02-22,5.46,5.46,5.32,5.32,5730,5.32,5.278392928575053,5.268038664706904,0.0103542638681481,-0.002434359393312036
QTNT,2021-02-19,5.23,5.25,5.22,5.22,10326,5.22,5.27082800649779,5.263881757883457,0.0069462486143327,-0.005631515208677093
QTNT,2021-02-18,5.35,5.36,5.3208,5.3208,5705,5.3208,5.2800694622246604,5.2673922985141335,0.0126771637105269,-0.008775956164429565
QTNT,2021-02-17,5.37,5.39,5.35,5.375,39702,5.375,5.272663909901871,5.263119682395264,0.0095442275066064,-0.014139236133168696
QTNT,2021-02-16,5.35,5.45,5.35,5.45,17415,5.45,5.254057348065848,5.254169256986886,-0.0001119089210384,-0.02006010204311248
QTNT,2021-02-16,5.35,5.45,5.35,5.45,17415,5.45,5.218431411350548,5.238502797545837,-0.0200713861952888,-0.025047150323630998
QTNT,2021-02-12,5.13,5.13,5.05,5.05,5679,5.05,5.176328031596102,5.221583021349504,-0.0452549897534018,-0.026291091355716542
QTNT,2021-02-11,5.08,5.095,5.08,5.095,2105,5.095,5.199296764613576,5.235309663057464,-0.0360128984438885,-0.021550116756295222
QTNT,2021-02-10,5.11,5.11,5.11,5.11,5605,5.11,5.218259812725135,5.246534436102062,-0.0282746233769266,-0.01793442133439711
QTNT,2021-02-09,5.16,5.22,5.14,5.22,26829,5.22,5.237943415038796,5.257457190990227,-0.019513775951431,-0.015349370823764722
QTNT,2021-02-08,5.22,5.25,5.22,5.25,17443,5.25,5.241205854136759,5.260453766269444,-0.0192479121326858,-0.014308269541848152
QTNT,2021-02-05,5.36,5.37,5.33,5.3328,16921,5.3328,5.2396069185252605,5.261290067570999,-0.0216831490457387,-0.01307335889413895
QTNT,2021-02-04,5.15,5.1909,5.14,5.14,14839,5.14,5.2226627218934905,5.25556927297668,-0.0329065510831894,-0.010920911356238997
QTNT,2021-02-03,4.98,5.04,4.95,4.95,12202,4.95,5.237692307692307,5.264814814814814,-0.0271225071225069,-0.005424501424501394
QTNT,2021-02-02,5.18,5.4,5.18,5.29,73128,5.29,5.29,5.29,0.0,0.0
