Symbol,Date,Open,High,Low,Close,Volume,AEZS SMA,AEZS spanTwelveEMA,AEZS spanTwntySixEMA,AEZS_x,AEZS_y
AEZS,2020-09-02,0.43,0.4398,0.4270000000000001,0.4282,342051,0.4282000000000006,0.4713092530066233,0.4877118824209497,-0.01640262941432641,-0.009795421186099273
AEZS,2020-09-01,0.455,0.46,0.4402,0.44709899999999997,847639,0.4470990000000005,0.4791472990078275,0.4924728330146257,-0.0133255340067982,-0.00814361912904249
AEZS,2020-08-31,0.467,0.467,0.4572,0.4649,299541,0.4649000000000005,0.4849742624637961,0.4961027396557957,-0.011128477191999608,-0.006848140409603562
AEZS,2020-08-28,0.46,0.46,0.4521,0.455,451964,0.4550000000000005,0.4886241283663045,0.4985989588282594,-0.009974830461954852,-0.005778056214004551
AEZS,2020-08-27,0.49,0.49,0.4815,0.485,469994,0.4850000000000005,0.4947376062510872,0.5020868755345201,-0.0073492692834329345,-0.004728862652016962
AEZS,2020-08-26,0.493,0.4999,0.4819,0.4889,271272,0.4889000000000005,0.4965080801149212,0.5034538255772817,-0.0069457454623604855,-0.004073760994162968
AEZS,2020-08-25,0.462,0.4698,0.46,0.4688,222564,0.4688000000000005,0.4978913674085432,0.5046181316234642,-0.006726764214921022,-0.003355764877113589
AEZS,2020-08-24,0.4907,0.4907,0.475,0.48200000000000004,998026,0.4820000000000005,0.5031807069373693,0.5074835821533414,-0.004302875215972168,-0.0025130150426617166
AEZS,2020-08-21,0.5075,0.51,0.493,0.51,276970,0.5100000000000005,0.5070317445623456,0.5095222687256088,-0.0024905241632632307,-0.002065549999334103
AEZS,2020-08-20,0.5169,0.5169,0.496,0.5044,473627,0.5044000000000004,0.5064920617554993,0.5094840502236575,-0.00299198846815818,-0.0019593064583518214
AEZS,2020-08-19,0.5007,0.5075,0.5,0.50175,408433,0.5017500000000004,0.5068724366201356,0.5098907742415502,-0.0030183376214145685,-0.0017011359559002317
AEZS,2020-08-18,0.498,0.5095,0.4932,0.494,278229,0.4940000000000003,0.5078037887328876,0.5105420361808742,-0.002738247447986675,-0.0013718355395216475
AEZS,2020-08-17,0.5148,0.53,0.514,0.5213,495764,0.5213000000000003,0.5103135685025035,0.5118653990753442,-0.0015518305728406956,-0.0010302325624053906
AEZS,2020-08-14,0.485,0.5,0.4791,0.4996,705467,0.4996000000000004,0.5083160355029587,0.5111106310013718,-0.0027945954984130994,-0.0008998330597965642
AEZS,2020-08-13,0.4901,0.4944,0.48100000000000004,0.4873,730075,0.4873000000000003,0.5099007692307693,0.5120314814814815,-0.0021307122507121523,-0.0004261424501424305
AEZS,2020-08-12,0.519,0.529,0.50225,0.5140100000000001,1185509,0.5140100000000003,0.5140100000000001,0.5140100000000001,0.0,0.0
