Symbol,Date,Open,High,Low,Close,Volume,JFU SMA,JFU spanTwelveEMA,JFU spanTwntySixEMA,JFU_x,JFU_y
JFU,2020-09-29,0.8591,0.8798,0.823,0.8601,58970,0.8601,0.921718654810999,1.1378471766919729,-0.21612852188097365,-0.22608827636928477
JFU,2020-09-28,0.8453,0.858,0.812,0.8497,57774,0.8497,0.9329220465948171,1.1600669508273305,-0.2271449042325133,-0.2285782149913625
JFU,2020-09-25,0.79,0.85,0.775,0.8,60600,0.8000000000000002,0.9480533277938747,1.184896306893517,-0.23684297909964225,-0.22893654268107475
JFU,2020-09-24,0.78,0.78,0.72,0.7431,376783,0.7431000000000001,0.9749721146654884,1.2156880114449982,-0.2407158967795099,-0.22695993357643288
JFU,2020-09-23,0.872,0.88,0.86,0.875051,59314,0.8750510000000001,1.0171306809683045,1.253495052360598,-0.2363643713922936,-0.22352094277566364
JFU,2020-09-22,0.8715,0.8779,0.862,0.8696,25684,0.8696000000000002,1.0429633502352686,1.2837705765494456,-0.2408072263141769,-0.22031008562150614
JFU,2020-09-21,0.89,0.91,0.8561,0.8739,145961,0.8739,1.0744839593689537,1.3169042226734011,-0.2424202633044477,-0.21518580044833843
JFU,2020-09-18,0.91,0.9372,0.905,0.9062,138041,0.9062,1.1109537701633092,1.3523445604872737,-0.2413907903239645,-0.20837718473431116
JFU,2020-09-17,0.9197,0.9197,0.89,0.9079999999999999,79131,0.908,1.1481817283748197,1.3880361253262552,-0.2398543969514355,-0.20012378333689781
JFU,2020-09-16,0.91,0.929,0.8904,0.9055,131558,0.9055,1.1918511335338775,1.4264390153523556,-0.2345878818184779,-0.19019112993326337
JFU,2020-09-15,0.9,0.9162,0.885101,0.9074,127122,0.9074,1.243914975994583,1.468114136580544,-0.22419916058596145,-0.17909194196195968
JFU,2020-09-14,0.9435,0.99,0.94,0.9852,279615,0.9852,1.305099517084507,1.5129712675069875,-0.20787175042248046,-0.16781513730595934
JFU,2020-09-11,1.26,1.28,1.0,1.11,2553127,1.1100000000000003,1.3632630656453266,1.5551929689075463,-0.19192990326221995,-0.15780098402682902
JFU,2020-09-10,1.33,1.33,1.2726,1.3,77019,1.3,1.4093108957626588,1.5908084064201502,-0.18149751065749145,-0.14926875421798133
JFU,2020-09-09,1.26,1.26,1.22,1.2236,26387,1.2236,1.4291856040831423,1.6140730789337625,-0.18488747485062,-0.1412115651081038
JFU,2020-09-08,1.22,1.23,1.2,1.215,33995,1.215,1.4665648048255318,1.6453109252484632,-0.17874612042293148,-0.13029258767247467
JFU,2020-09-08,1.22,1.23,1.2,1.215,33995,1.215,1.5123038602483556,1.6797357992683402,-0.16743193901998454,-0.11817920448486047
JFU,2020-09-04,1.29,1.3,1.27,1.27,69619,1.2700000000000002,1.5663591075662384,1.7169146632098071,-0.15055555564356893,-0.10586602085107945
JFU,2020-09-03,1.39,1.39,1.35,1.37,45891,1.3700000000000006,1.6202425816691908,1.752667836266592,-0.13242525459740118,-0.09469363715295712
JFU,2020-09-02,1.47,1.49,1.46,1.465,75227,1.4650000000000007,1.6657412328817711,1.7832812631679194,-0.11754003028614846,-0.0852607327918461
JFU,2020-09-01,1.56,1.564,1.545,1.56,10890,1.5600000000000007,1.7022396388602743,1.8087437642213529,-0.10650412536107834,-0.07719090841827055
JFU,2020-08-31,1.62,1.65,1.56,1.59,65100,1.5900000000000007,1.7281013913803245,1.828643265359061,-0.10054187397873647,-0.06986260418256854
JFU,2020-08-28,1.63,1.7,1.62,1.64,23674,1.6400000000000003,1.7532107352676565,1.8477347265877857,-0.09452399132012967,-0.062192786733526545
JFU,2020-08-27,1.67,1.67,1.61,1.64,27710,1.6400000000000003,1.7737945053163209,1.8643535047148088,-0.09055899939848787,-0.054109985586875874
JFU,2020-08-26,1.7,1.7,1.64,1.665,14105,1.6650000000000007,1.7981207790101974,1.8823017850919932,-0.08418100608179603,-0.04499773213397287
JFU,2020-08-25,1.57,1.595,1.56,1.5901,33210,1.5901000000000003,1.8223245570120516,1.899685927899353,-0.07736137088730155,-0.035201913647017136
JFU,2020-08-24,1.66,1.6966,1.6,1.605,162696,1.6050000000000004,1.8645472037415156,1.9244528021313008,-0.059905598389785826,-0.02466204933694608
JFU,2020-08-21,1.76,1.78,1.72,1.76,113874,1.7600000000000002,1.9117376044217909,1.9500090263018053,-0.038271421880014415,-0.01585116207373631
JFU,2020-08-20,1.83,1.84,1.775,1.81,139473,1.8100000000000005,1.9393262597712075,1.9652097484059496,-0.025883488634742324,-0.010246097122166781
JFU,2020-08-19,1.93,1.95,1.88,1.93,119281,1.93,1.9628401251841538,1.9776265282784256,-0.014786403094271703,-0.00633674924402295
JFU,2020-08-18,1.92,1.92,1.85,1.885,257355,1.8850000000000005,1.9688110570358184,1.9814366505407,-0.01262559350488135,-0.004224335781460761
JFU,2020-08-17,1.96,1.98,1.9301,1.9632,109074,1.9632000000000005,1.984049431042331,1.989151582583956,-0.005102151541625188,-0.002124021350605558
JFU,2020-08-14,2.04,2.04,1.97,1.995,111467,1.9950000000000008,1.9878402366863908,1.9912277091906725,-0.003387472504281508,-0.0013794888028506504
JFU,2020-08-13,1.95,1.98,1.94,1.94,82905,1.9400000000000004,1.9865384615384616,1.990925925925926,-0.0043874643874644015,-0.0008774928774928803
JFU,2020-08-12,1.95,2.03,1.95,1.995,234946,1.9950000000000008,1.995,1.995,0.0,0.0
