Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-11-04,7.0,7.0,6.83,6.89,68395,6.89,6.941968670931532,6.789933237725382,0.1520354332061497,0.2450118087390785
HBM,2021-11-03,6.63,6.64,6.63,6.64,6124,6.64,6.951417520191811,6.781927896743413,0.1694896234483973,0.26825590262231064
HBM,2021-11-02,6.87,6.87,6.84,6.86,12057,6.86,7.008038887499413,6.793282128482886,0.2147567590165264,0.29294747241578895
HBM,2021-11-01,7.04,7.04,6.96,6.96,7035,6.96,7.034955048862942,6.787944698761517,0.2470103501014255,0.3124951507656046
HBM,2021-10-29,7.0,7.03,6.87,6.92,54116,6.92,7.048583239565295,6.774180274662438,0.2744029649028574,0.3288663509316493
HBM,2021-10-28,7.04,7.04,7.02,7.02,6859,7.02,7.071962010395349,6.762514696635433,0.3094473137599154,0.3424821974388472
HBM,2021-10-27,7.1,7.1,6.97,6.99,63739,6.99,7.081409648649048,6.741915872366269,0.3394937762827794,0.3507409183585801
HBM,2021-10-26,7.35,7.37,7.28,7.28,25237,7.28,7.098029584767057,6.72206914215557,0.3759604426114871,0.35355270387753024
HBM,2021-10-25,7.26,7.29,7.26,7.28,26732,7.28,7.064944054724704,6.677434673528016,0.3875093811966881,0.347950769194041
HBM,2021-10-22,7.31,7.31,7.27,7.31,14144,7.31,7.02584297376556,6.629229447410258,0.3966135263553019,0.3380611161933792
HBM,2021-10-21,7.27,7.27,7.13,7.19,63119,7.19,6.9741780599047525,6.574767803203079,0.3994102567016737,0.3234230136528985
HBM,2021-10-20,7.43,7.43,7.32,7.33,34541,7.33,6.934937707160162,6.525549227459325,0.4093884797008371,0.30442620289070466
HBM,2021-10-19,7.54,7.54,7.48,7.5,55482,7.5,6.8631081993711005,6.461193165656071,0.4019150337150297,0.2781856336881715
HBM,2021-10-18,7.36,7.37,7.28,7.28,55332,7.28,6.747309690165846,6.378088618908556,0.3692210712572894,0.247253283681457
HBM,2021-10-15,7.35,7.455,7.35,7.43,70623,7.43,6.650456906559636,6.3059357084212415,0.344521198138394,0.21676133678749887
HBM,2021-10-14,7.19,7.3448,7.19,7.29,122237,7.29,6.508721798661387,6.216010565094941,0.2927112335664459,0.18482137144977484
HBM,2021-10-13,6.85,6.895,6.83,6.86,50447,6.86,6.366671216599821,6.130091410302537,0.2365798062972839,0.15784890592060705
HBM,2021-10-12,6.68,6.73,6.62,6.62,36699,6.62,6.276975074163425,6.071698723126739,0.2052763510366855,0.13816618082643783
HBM,2021-10-11,6.75,6.75,6.72,6.72,21615,6.72,6.214606905829502,6.027834620976878,0.1867722848526236,0.12138863827387592
HBM,2021-10-08,6.4,6.46,6.4,6.44,6810,6.44,6.122717252343956,5.972461390655029,0.1502558616889269,0.10504272662918898
HBM,2021-10-07,6.15,6.2,6.15,6.2,13124,6.2,6.065029480042857,5.935058301907432,0.1299711781354249,0.0937394428642545
HBM,2021-10-06,6.07,6.1,6.05,6.06,17310,6.06,6.040489385505195,5.913862966060028,0.1266264194451674,0.08468150904646188
HBM,2021-10-05,6.2,6.24,6.1742,6.24,44590,6.24,6.036942001051595,5.9021720033448295,0.1347699977067655,0.07419528144678572
HBM,2021-10-04,6.3,6.37,6.3,6.315,64399,6.315,6.000022364879158,5.875145763612416,0.1248766012667426,0.059051602381790746
HBM,2021-10-01,6.28,6.42,6.28,6.4155,29051,6.4155,5.942753703948096,5.839957424701408,0.1027962792466876,0.04259535266055278
HBM,2021-09-30,6.0,6.07,5.87,6.06,83158,6.06,5.856799831938659,5.793914018677521,0.062885813261138,0.027545121014019056
HBM,2021-09-29,5.93,5.97,5.88,5.89,29095,5.89,5.819854346836596,5.772627140171722,0.047227206664874,0.0187099479522393
HBM,2021-09-28,6.12,6.12,6.1,6.1,16945,6.1,5.807100591715977,5.76323731138546,0.043863280330517,0.01158063327408062
HBM,2021-09-27,5.91,5.95,5.91,5.94,22085,5.94,5.753846153846154,5.736296296296296,0.0175498575498576,0.0035099715099715214
HBM,2021-09-24,5.74,5.8,5.72,5.72,41648,5.72,5.72,5.72,0.0,0.0
