Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-11-04,3.26,3.32,3.26,3.32,7872,3.32,3.295402086002329,3.427272983107123,-0.1318708971047937,-0.14865441708225963
GALT,2021-11-03,3.29,3.29,3.29,3.29,1106,3.29,3.2909297380027533,3.435854821755693,-0.1449250837529399,-0.152850297076626
GALT,2021-11-02,3.27,3.27,3.27,3.27,1438,3.27,3.291098781275981,3.4475232074961486,-0.1564244262201675,-0.15483160040754762
GALT,2021-11-01,3.15,3.15,3.13,3.13,2693,3.13,3.29493492332616,3.461725064095841,-0.166790140769681,-0.15443339395439265
GALT,2021-10-29,3.15,3.29,3.15,3.2571,4445,3.2571,3.324923091203643,3.488263069223508,-0.1633399780198647,-0.15134420725057054
GALT,2021-10-28,3.17,3.17,3.17,3.17,9125,3.17,3.337254562331578,3.506756114761388,-0.1695015524298102,-0.14834526455824687
GALT,2021-10-27,3.25,3.27,3.25,3.27,2689,3.27,3.3676644827555013,3.5336966039422992,-0.1660321211867979,-0.143056192590356
GALT,2021-10-26,3.16,3.18,3.16,3.18,4504,3.18,3.38542166143832,3.554792332257683,-0.1693706708193629,-0.13731221044124553
GALT,2021-10-25,3.25,3.2896,3.25,3.2896,8822,3.2896,3.422771054427105,3.584775718838298,-0.1620046644111923,-0.12929759534671614
GALT,2021-10-22,3.18,3.18,3.18,3.18,5500,3.18,3.446983973413852,3.6083897763453616,-0.1614058029315099,-0.12112082808059696
GALT,2021-10-21,3.28,3.28,3.28,3.28,1302,3.28,3.495526514034552,3.642660958452991,-0.1471344444184388,-0.1110495843678688
GALT,2021-10-20,3.35,3.4302,3.35,3.4302,766,3.4302,3.5347131529499247,3.6716738351292295,-0.1369606821793048,-0.10202836935522629
GALT,2021-10-19,3.25,3.26,3.25,3.26,1882,3.26,3.5537155443953656,3.690991741939568,-0.1372761975442022,-0.09329529114920666
GALT,2021-10-18,3.36,3.38,3.3571,3.3571,4653,3.3571,3.6071183706490686,3.725471081294733,-0.1183527106456647,-0.08230006455045774
GALT,2021-10-15,3.5,3.5,3.5,3.5,336,3.5,3.652576256221627,3.754940767798312,-0.1023645115766855,-0.07328690302665608
GALT,2021-10-14,3.5,3.59,3.5,3.59,12008,3.59,3.680317393716468,3.775336029222178,-0.0950186355057094,-0.06601750088914882
GALT,2021-10-13,3.61,3.61,3.6079,3.6079,622,3.6079,3.696738738028553,3.790162911559952,-0.0934241735313987,-0.05876721723500854
GALT,2021-10-12,3.58,3.58,3.58,3.58,903,3.58,3.7128912358519264,3.804743944484748,-0.0918527086328215,-0.05010297816091086
GALT,2021-10-11,3.52,3.52,3.52,3.52,3132,3.52,3.737053278734095,3.822723460043528,-0.0856701813094327,-0.03966554554293318
GALT,2021-10-08,3.55,3.55,3.55,3.55,4726,3.55,3.7765175112312033,3.84694133684701,-0.0704238256158067,-0.028164386601308183
GALT,2021-10-07,3.58,3.7,3.52,3.7,12925,3.7,3.817702513273241,3.8706966437947705,-0.05299413052153,-0.017599526847683546
GALT,2021-10-06,3.56,3.6,3.54,3.585,9570,3.585,3.839102970232011,3.884352375298352,-0.045249405066341,-0.008750875929222038
GALT,2021-10-05,3.71,3.71,3.71,3.71,704,3.71,3.885303510274195,3.90830056532222,-0.0229970550480254,0.0003737563550577057
GALT,2021-10-04,3.76,3.765,3.76,3.765,2044,3.765,3.917176875778594,3.9241646105479977,-0.0069877347694036,0.006216459205828372
GALT,2021-10-01,3.89,3.89,3.89,3.89,716,3.89,3.944845398647429,3.936897779391837,0.0079476192555918,0.00951750769963637
GALT,2021-09-30,3.9,3.9,3.9,3.9,10126,3.9,3.9548172893105984,3.9406496017431847,0.0141676875674137,0.0099099798106475
GALT,2021-09-29,3.98,4.03,3.98,3.9937,12342,3.9937,3.964784069185253,3.94390156988264,0.0208824993026128,0.008845552871455945
GALT,2021-09-28,4.1,4.1,4.03,4.05,6372,4.05,3.959526627218935,3.939917695473251,0.019608931745684,0.00583631626366671
GALT,2021-09-27,4.1,4.1,4.07,4.07,9088,4.07,3.943076923076923,3.931111111111111,0.0119658119658119,0.002393162393162385
GALT,2021-09-24,3.92,3.92,3.92,3.92,3316,3.92,3.92,3.92,0.0,0.0
