Symbol,Date,Open,High,Low,Close,Volume,GENE SMA,GENE spanTwelveEMA,GENE spanTwntySixEMA,GENE_x,GENE_y
GENE,2021-11-04,2.93,2.93,2.93,2.93,1065,2.93,2.943288794961912,3.012126516379244,-0.0688377214173319,-0.07608051570354481
GENE,2021-11-03,2.93,2.93,2.93,2.93,399,2.93,2.945704939500442,3.018696637689584,-0.0729916981891416,-0.07789121427509803
GENE,2021-11-02,2.95,2.95,2.9462,2.9499,2789,2.9499,2.948560383045977,3.0257923687047503,-0.0772319856587735,-0.079116093296587
GENE,2021-11-01,2.86,2.86,2.86,2.86,2123,2.86,2.9483168163270634,3.0318637582011303,-0.0835469418740668,-0.07958712020604036
GENE,2021-10-29,2.84,2.84,2.84,2.84,604,2.84,2.9643744192956203,3.0456128588572207,-0.0812384395616003,-0.07859716478903372
GENE,2021-10-28,2.8629,2.9,2.8629,2.9,3076,2.9,2.9869879500766423,3.062061887565798,-0.0750739374891558,-0.07793684609589206
GENE,2021-10-27,3.02,3.0247,3.0,3.0247,1444,3.0247,3.002803940999668,3.075026838571062,-0.0722228975713941,-0.07865257324757612
GENE,2021-10-26,2.95,2.95,2.9,2.95,2518,2.95,2.998822839363244,3.0790529856567472,-0.0802301462935033,-0.08025999216662161
GENE,2021-10-25,2.88,2.905,2.88,2.905,1017,2.905,3.0076997192474697,3.0893772245092874,-0.0816775052618177,-0.08026745363490118
GENE,2021-10-22,2.96,2.97,2.96,2.97,2251,2.97,3.0263723954742825,3.1041274024700303,-0.0777550069957477,-0.07991494072817203
GENE,2021-10-21,2.99,3.0137,2.99,3.0137,2114,3.0137,3.036621921924152,3.114857594667632,-0.0782356727434803,-0.08045492416127809
GENE,2021-10-20,3.03,3.03,3.03,3.03,599,3.03,3.0407895440921795,3.122950202241043,-0.0821606581488634,-0.08100973701572764
GENE,2021-10-19,2.95,2.96,2.95,2.96,2878,2.96,3.042751279381667,3.1303862184203264,-0.0876349390386592,-0.0807220067324437
GENE,2021-10-18,3.0,3.0,3.0,3.0,619,3.0,3.05779696654197,3.144017115893953,-0.0862201493519827,-0.07899377365588979
GENE,2021-10-15,3.04,3.04,3.04,3.04,700,3.04,3.0683055059132376,3.155538485165469,-0.0872329792522315,-0.07718717973186655
GENE,2021-10-14,3.02,3.02,3.02,3.02,1911,3.02,3.0734519615338263,3.1647815639787065,-0.0913296024448802,-0.0746757298517753
GENE,2021-10-13,3.04,3.04,3.023,3.023,2702,3.023,3.0831704999945218,3.176364089097003,-0.0931935891024813,-0.07051226170349907
GENE,2021-10-12,2.94,2.94,2.94,2.94,646,2.94,3.0941105909026168,3.1886332162247637,-0.0945226253221465,-0.0648419298537535
GENE,2021-10-11,3.0,3.0,2.99,2.99,675,2.99,3.1221306983394563,3.2085238735227444,-0.086393175183288,-0.057421755986655144
GENE,2021-10-08,2.9701,2.9701,2.9701,2.9701,1000,2.9701,3.1461544616739032,3.226005783404564,-0.0798513217306604,-0.05017890118749692
GENE,2021-10-07,3.03,3.03,3.03,3.03,316,3.03,3.178164363796431,3.246478246076929,-0.0683138822804978,-0.04276079605170593
GENE,2021-10-06,3.1,3.1,3.1,3.1,1298,3.1,3.205103339032146,3.263796505763083,-0.0586931667309369,-0.036372524494507945
GENE,2021-10-05,3.13,3.14,3.13,3.14,2398,3.14,3.2242130370379907,3.2769002262241296,-0.0526871891861389,-0.03079236393540069
GENE,2021-10-04,3.2,3.2,3.2,3.2,7044,3.2,3.2395244983176257,3.28785224432206,-0.0483277460044342,-0.025318657622716137
GENE,2021-10-01,3.0701,3.0701,3.0701,3.0701,398,3.0701,3.246710770739012,3.294880423867825,-0.0481696531288129,-0.01956638552728661
GENE,2021-09-30,3.15,3.15,3.15,3.15,369,3.15,3.278821819964287,3.312862857777251,-0.034041037812964,-0.012415568626905026
GENE,2021-09-29,3.16,3.16,3.16,3.16,622,3.16,3.302243969048703,3.325891886399431,-0.0236479173507282,-0.0070092013303902625
GENE,2021-09-28,3.25,3.25,3.25,3.25,1374,3.25,3.32810650887574,3.3391632373113858,-0.0110567284356459,-0.002849522325305767
GENE,2021-09-27,3.34,3.34,3.3,3.3,1248,3.3,3.3423076923076924,3.3462962962962965,-0.0039886039886041,-0.0007977207977208245
GENE,2021-09-24,3.35,3.35,3.35,3.35,148,3.35,3.35,3.35,0.0,0.0
