Symbol,Date,Open,High,Low,Close,Volume,ADTX SMA,ADTX spanTwelveEMA,ADTX spanTwntySixEMA,ADTX_x,ADTX_y
ADTX,2021-01-04,2.08,2.1099,2.0619,2.075,60548,2.075,2.1369738170551797,2.111123167147053,0.02585064990812613,0.04279357125460654
ADTX,2021-01-04,2.08,2.1099,2.0619,2.075,60548,2.075,2.1482417837924843,2.114013020518817,0.034228763273667084,0.04702930159122652
ADTX,2020-12-31,2.12,2.145,2.115,2.14,12206,2.14,2.1615584717547542,2.1171340621603223,0.044424409594431946,0.050229436170616266
ADTX,2020-12-30,2.14,2.2,2.13,2.195,59601,2.194999999999999,2.1654781938919823,2.1153047871331485,0.050173406758834194,0.051680692814662345
ADTX,2020-12-29,2.2,2.2,2.09,2.136,99830,2.136,2.1601105927814337,2.1089291701038,0.05118142267763348,0.05205751432861949
ADTX,2020-12-28,2.2,2.24,2.1551,2.24,101648,2.24,2.164494336923513,2.1067635037121044,0.05773083321140815,0.05227653724136599
ADTX,2020-12-28,2.2,2.24,2.1551,2.24,101648,2.24,2.1507660345459696,2.0961045840090726,0.05466145053689697,0.05091296324885533
ADTX,2020-12-24,2.21,2.255,2.195,2.25,52369,2.249999999999999,2.1345416771906915,2.084592950729798,0.049948726460893315,0.049975841426844914
ADTX,2020-12-23,2.22,2.23,2.13,2.191,101036,2.190999999999999,2.1135492548617263,2.0713603867881822,0.04218886807354405,0.04998262016833281
ADTX,2020-12-22,2.12,2.13,2.03,2.1,104641,2.0999999999999988,2.0994673012002223,2.0617892177312367,0.0376780834689856,0.05193105819203
ADTX,2020-12-21,2.01,2.04,2.01,2.01,35861,2.0099999999999985,2.0993704468729897,2.058732355149736,0.04063809172325383,0.0554943018727911
ADTX,2020-12-18,2.01,2.025,2.0,2.005,54470,2.004999999999999,2.115619619031716,2.0626309435617145,0.052988675470000864,0.059208354410175405
ADTX,2020-12-17,1.97,2.06,1.97,2.05,94017,2.049999999999999,2.135732277037482,2.067241419046652,0.0684908579908301,0.060763274145218926
ADTX,2020-12-16,2.03,2.07,2.01,2.06,123466,2.06,2.1513199637715696,2.068620732570384,0.08269923120118561,0.058831378183816244
ADTX,2020-12-15,2.2,2.23,2.1,2.1127,124846,2.112699999999999,2.1679235935482186,2.069310391176015,0.09861320237220372,0.0528644149294739
ADTX,2020-12-14,2.53,2.59,2.45,2.4564,326436,2.456399999999999,2.1779642469206215,2.065839222470096,0.11212502445052586,0.04142721806879143
ADTX,2020-12-11,2.4,3.03,2.4,2.97,3022503,2.97,2.127339564542553,2.0345943602677043,0.09274520427484934,0.023752766473357927
ADTX,2020-12-10,2.04,2.09,2.0,2.08,99835,2.0799999999999987,1.9741285762775633,1.9597619090891203,0.014366667188442815,0.006504657022985295
ADTX,2020-12-09,1.97,1.97,1.94,1.9599,35328,1.9598999999999984,1.9548792265098471,1.9501428618162502,0.004736364693597173,0.004539154481620858
ADTX,2020-12-08,1.97,1.97,1.92,1.95,39052,1.9499999999999984,1.9539663586025464,1.94936229076155,0.004604067840996429,0.004489851928626835
ADTX,2020-12-07,2.0,2.0,1.94,1.955,85661,1.9549999999999983,1.9546875147121003,1.949311274022474,0.005376240689626277,0.004461297950534435
ADTX,2020-12-04,1.98,1.98,1.95,1.95,45571,1.9499999999999984,1.9546306992052096,1.948856175944272,0.005774523260937636,0.004232562265761474
ADTX,2020-12-03,1.95,1.96,1.95,1.955,25749,1.9549999999999983,1.955472644515248,1.9487646700198136,0.0067079744954339215,0.0038470720169674335
ADTX,2020-12-02,1.96,1.9669999999999999,1.925,1.9302,26570,1.9301999999999984,1.9555585798816568,1.948265843621399,0.007292736260257505,0.0031318463973507
ADTX,2020-12-01,2.09,2.0911,2.0,2.0711,132490,2.0710999999999986,1.9601692307692309,1.9497111111111112,0.010458119658119493,0.002091623931623943
ADTX,2020-11-30,1.97,1.98,1.93,1.94,65411,1.939999999999999,1.94,1.94,0.0,0.0
