Symbol,Date,Open,High,Low,Close,Volume,CIG SMA,CIG spanTwelveEMA,CIG spanTwntySixEMA,CIG_x,CIG_y
CIG,2021-03-18,2.14,2.145,2.14,2.14,15802,2.14,2.1252813255508243,2.2199039415639006,-0.0946226160130763,-0.11567653448652424
CIG,2021-03-17,2.08,2.08,2.07,2.07,24307,2.07,2.122605202923701,2.2262962568890123,-0.1036910539653108,-0.12094001410488622
CIG,2021-03-16,2.16,2.16,2.16,2.16,51967,2.16,2.1321697852734656,2.238799957440133,-0.1066301721666675,-0.12525225413977994
CIG,2021-03-15,2.14,2.14,2.13,2.135,36354,2.135,2.1271097462322777,2.2451039540353435,-0.1179942078030658,-0.12990777463305803
CIG,2021-03-12,2.13,2.13,2.13,2.13,32983,2.13,2.1256751546381465,2.253912270358171,-0.1282371157200246,-0.13288616634055608
CIG,2021-03-11,2.13,2.13,2.12,2.1211,143717,2.1211,2.124888819117809,2.263825251986825,-0.1389364328690154,-0.13404842899568895
CIG,2021-03-10,2.02,2.02,2.0,2.01,105139,2.01,2.125577695321048,2.275243272145771,-0.1496655768247232,-0.1328264280273572
CIG,2021-03-09,1.99,1.99,1.9695,1.97,145851,1.97,2.146591821743056,2.2964627339174326,-0.1498709121743764,-0.12861664082801577
CIG,2021-03-08,2.05,2.06,2.04,2.055,62194,2.055,2.178699425696339,2.322579752630827,-0.1438803269344881,-0.12330307299142561
CIG,2021-03-05,2.11,2.11,2.095,2.095,37066,2.095,2.201190230368401,2.3439861328412936,-0.1427959024728928,-0.11815875950565996
CIG,2021-03-04,2.13,2.132,2.12,2.13,102279,2.13,2.2204975449808373,2.363905023468597,-0.1434074784877599,-0.11199947376385172
CIG,2021-03-03,2.05,2.05,2.03,2.04,55963,2.04,2.236951644068262,2.382617425346085,-0.145665781277823,-0.10414747258287466
CIG,2021-03-02,2.0,2.0001,1.991,2.0001,102043,2.0001,2.2727610338988558,2.410026819373772,-0.1372657854749164,-0.09376789540913766
CIG,2021-03-01,2.11,2.11,2.1,2.1,61694,2.1,2.322335767335011,2.4428209649236736,-0.1204851975886627,-0.08289342289269297
CIG,2021-02-26,2.2,2.21,2.195,2.21,57572,2.21,2.3627604523050127,2.4702466421175675,-0.1074861898125547,-0.07349547921870052
CIG,2021-02-25,2.28,2.28,2.26,2.26,38807,2.26,2.390535079996833,2.491066373486973,-0.1005312934901394,-0.06499780157023695
CIG,2021-02-24,2.28,2.28,2.26,2.265,42688,2.265,2.414268730905349,2.509551683365931,-0.095282952460582,-0.05611442859026121
CIG,2021-02-23,2.24,2.25,2.23,2.23,77094,2.23,2.441408500160867,2.5291158180352054,-0.0877073178743383,-0.04632229762268099
CIG,2021-02-22,2.2,2.22,2.19,2.21,185247,2.21,2.4798464092810244,2.553045083478022,-0.0731986741969974,-0.035976042559766636
CIG,2021-02-19,2.38,2.38,2.375,2.375,8789,2.375,2.528909392786665,2.580488690156264,-0.0515792973695981,-0.026670384650458928
CIG,2021-02-18,2.43,2.43,2.42,2.43,65152,2.43,2.5568929187478773,2.5969277853687647,-0.0400348666208874,-0.02044315647067391
CIG,2021-02-17,2.46,2.48,2.46,2.48,70977,2.48,2.5799643585202183,2.610282008198266,-0.0303176496780475,-0.015545228933120537
CIG,2021-02-16,2.54,2.56,2.54,2.56,28630,2.56,2.5981396964329853,2.6207045688541277,-0.022564872421142,-0.011852123746888793
CIG,2021-02-16,2.54,2.56,2.54,2.56,28630,2.56,2.605074186693528,2.6255609343624573,-0.0204867476689294,-0.009173936578325374
CIG,2021-02-12,2.53,2.55,2.52,2.52,188889,2.52,2.6132694933650784,2.630805809111454,-0.0175363157463754,-0.006345733805674359
CIG,2021-02-11,2.6,2.61,2.6,2.61,14906,2.61,2.63022758306782,2.63967027384037,-0.0094426907725502,-0.0035480883204990765
CIG,2021-02-10,2.59,2.59,2.57,2.575,63188,2.575,2.633905325443787,2.6420438957476,-0.0081385703038128,-0.0020744377074862898
CIG,2021-02-09,2.62,2.63,2.61,2.615,26751,2.615,2.644615384615385,2.647407407407408,-0.0027920227920228,-0.0005584045584046571
CIG,2021-02-08,2.64,2.6501,2.64,2.65,16376,2.65,2.65,2.65,0.0,0.0
