Symbol,Date,Open,High,Low,Close,Volume,TCDA SMA,TCDA spanTwelveEMA,TCDA spanTwntySixEMA,TCDA_x,TCDA_y
TCDA,2021-03-18,5.01,5.01,4.96,5.0,3211,5.0,5.062203817328229,5.590025365166111,-0.5278215478378812,-0.5670596325022788
TCDA,2021-03-17,4.81,4.82,4.8,4.82,5275,4.82,5.073513602296998,5.6372273943794,-0.5637137920824014,-0.5768691536683779
TCDA,2021-03-16,5.09,5.09,5.021,5.021,4325,5.021,5.119606984532815,5.702605585929752,-0.5829986013969366,-0.580157994064872
TCDA,2021-03-15,4.875,4.89,4.86,4.89,6557,4.89,5.137535527175146,5.757134032804132,-0.6195985056289857,-0.5794478422318559
TCDA,2021-03-12,4.9,4.9,4.85,4.85,3142,4.85,5.182541986661536,5.826504755428463,-0.6439627687669267,-0.5694101763825733
TCDA,2021-03-11,4.95,4.95,4.84,4.84,10292,4.84,5.243004166054543,5.90462513586274,-0.6616209698081974,-0.5507720282864849
TCDA,2021-03-10,4.79,4.79,4.69,4.7,16821,4.7,5.316277650791733,5.989795146731758,-0.6735174959400254,-0.5230597929060566
TCDA,2021-03-09,4.75,4.98,4.75,4.98,38958,4.98,5.428328132753866,6.092978758470299,-0.6646506257164324,-0.4854453671475645
TCDA,2021-03-08,4.7,4.7,4.7,4.7,5907,4.7,5.509842338709114,6.182017059147922,-0.6721747204388082,-0.44064405250534744
TCDA,2021-03-05,4.5,4.5,4.4,4.44,10864,4.44,5.657086400292589,6.300578423879756,-0.6434920235871671,-0.38276138552198224
TCDA,2021-03-04,4.6,4.63,4.51,4.51,31117,4.51,5.878374836709424,6.449424697790136,-0.5710498610807129,-0.31757872600568604
TCDA,2021-03-03,5.14,5.148,5.07,5.1207,24049,5.1207,6.1271702615656825,6.604578673613347,-0.4774084120476649,-0.2542109422369295
TCDA,2021-03-02,4.8,4.9299,4.79,4.92,44583,4.92,6.310164854577625,6.723288967502415,-0.4131241129247902,-0.19841157478424565
TCDA,2021-03-01,5.23,5.23,5.12,5.13,24258,5.13,6.562922100864466,6.867552084902608,-0.3046299840381428,-0.1447334402491095
TCDA,2021-02-26,5.19,5.36,5.0,5.31,120619,5.31,6.823453391930732,7.006556251694817,-0.1831028597640847,-0.10475930430185115
TCDA,2021-02-25,7.78,7.78,7.68,7.751,12244,7.751,7.098626735918138,7.142280751830402,-0.0436540159122635,-0.08517341543629277
TCDA,2021-02-24,7.08,7.08,7.03,7.03,5519,7.03,6.980013415175982,7.093583211976834,-0.113569796800852,-0.09555326531730006
TCDA,2021-02-23,7.0,7.0,6.94,6.975,8379,6.975,6.970924945207979,7.098669868934981,-0.1277449237270023,-0.09104913244641206
TCDA,2021-02-22,6.9,6.93,6.83,6.83,14262,6.83,6.970184026154884,7.10856345844978,-0.1383794322948954,-0.0818751846262645
TCDA,2021-02-19,6.63,6.63,6.61,6.61,4548,6.61,6.995672030910318,7.130848535125763,-0.1351765042154449,-0.06774912270910677
TCDA,2021-02-18,6.9,6.9,6.84,6.84,4958,6.84,7.065794218348557,7.172516417935824,-0.1067221995872662,-0.05089227733252222
TCDA,2021-02-17,6.8,6.86,6.8,6.81,8913,6.81,7.106847712593749,7.1991177313706896,-0.0922700187769409,-0.03693479676883621
TCDA,2021-02-16,6.93,6.935,6.88,6.89,8891,6.89,7.160820023974431,7.230247149880345,-0.0694271259059142,-0.02310099126681002
TCDA,2021-02-16,6.93,6.935,6.88,6.89,8891,6.89,7.210060028333418,7.257466921870773,-0.0474068935373548,-0.011519457607033955
TCDA,2021-02-12,7.06,7.06,7.0,7.0,5056,7.0,7.268252760757676,7.286864275620434,-0.0186115148627585,-0.0025475986244537343
TCDA,2021-02-11,7.3,7.39,7.3,7.39,6059,7.39,7.317025989986345,7.309813417670069,0.0072125723162752,0.0014683804351222562
TCDA,2021-02-10,7.31,7.31,7.31,7.31,5300,7.31,7.30375798816568,7.303398491083676,0.0003594970820044,3.23324648340062e-05
TCDA,2021-02-09,7.38,7.38,7.3,7.3,6174,7.3,7.302623076923076,7.3028703703703695,-0.000247293447293,-4.9458689458603544e-05
TCDA,2021-02-08,7.4,7.41,7.3031,7.3031,11387,7.3031,7.3031,7.3031,0.0,0.0
