Symbol,Date,Open,High,Low,Close,Volume,GSV SMA,GSV spanTwelveEMA,GSV spanTwntySixEMA,GSV_x,GSV_y
GSV,2020-10-30,0.7166,0.7166,0.7,0.7099,19599,0.7099,0.7108824412659489,0.7355627121964421,-0.024680270930493187,-0.02345257492903128
GSV,2020-10-29,0.68,0.7044,0.68,0.7001,69080,0.7001,0.7110610669506671,0.7376157291721575,-0.0265546622214905,-0.0231456509286658
GSV,2020-10-28,0.74,0.74,0.6846,0.6869,268084,0.6869000000000001,0.7130539882144247,0.7406169875059301,-0.027562999291505408,-0.02229339810545965
GSV,2020-10-27,0.66,0.6701,0.6521,0.669,195477,0.6690000000000002,0.7178092587988655,0.7449143465064044,-0.027105087707538944,-0.02097599780894821
GSV,2020-10-26,0.69,0.7,0.685,0.6908,89188,0.6908000000000001,0.7266836694895683,0.7509874942269168,-0.02430382473734849,-0.019443725334300527
GSV,2020-10-23,0.7143,0.7143,0.705001,0.7097,32111,0.7097000000000001,0.7332079730331262,0.7558024937650702,-0.02259452073194401,-0.018228700483538536
GSV,2020-10-22,0.71,0.7169,0.7,0.71,50770,0.7100000000000002,0.7374821499482399,0.7594906932662758,-0.022008543318035808,-0.017137245421437165
GSV,2020-10-21,0.7,0.7097,0.6965,0.706,43669,0.7060000000000002,0.7424789044842837,0.7634499487275779,-0.02097104424329421,-0.015919420947287474
GSV,2020-10-20,0.71,0.7119,0.7044,0.7116,31572,0.7116000000000002,0.7491114325723351,0.7680459446257841,-0.018934512053448985,-0.014656515123285791
GSV,2020-10-19,0.7232,0.73,0.7,0.7239,170224,0.7239000000000002,0.7559316930400325,0.7725616201958468,-0.01662992715581435,-0.013587015890744993
GSV,2020-10-16,0.76,0.76,0.73,0.731101,108283,0.7311010000000002,0.7617556372291293,0.7764545498115145,-0.014698912582385202,-0.012826288074477651
GSV,2020-10-15,0.7526,0.755,0.7406,0.74595,106705,0.7459500000000003,0.7673292076344256,0.7800828337964357,-0.012753626162010144,-0.012358131947500763
GSV,2020-10-14,0.76,0.78,0.76,0.7685569999999999,7412,0.7685570000000003,0.7712163362952302,0.7828134605001507,-0.011597124204920428,-0.012259258393873415
GSV,2020-10-13,0.77,0.77,0.75,0.7502,57524,0.7502000000000004,0.7716998519852721,0.7839539773401627,-0.012254125354890566,-0.012424791941111662
GSV,2020-10-12,0.777,0.777,0.76,0.77,80581,0.7700000000000005,0.7756089159825944,0.7866542955273756,-0.011045379544781242,-0.012467458587666933
GSV,2020-10-09,0.775,0.7765,0.7659,0.7756,64497,0.7756000000000003,0.7766287188885206,0.7879866391695658,-0.011357920281045208,-0.012822978348388355
GSV,2020-10-08,0.77,0.773,0.7611,0.77,65468,0.7700000000000004,0.7768157586864335,0.7889775703031311,-0.012161811616697604,-0.01318924286522414
GSV,2020-10-07,0.7793,0.7799,0.7654,0.7749,32307,0.7749000000000004,0.7780549875385122,0.7904957759273816,-0.012440788388869415,-0.013446100677355773
GSV,2020-10-06,0.79,0.79,0.7793,0.786799,26271,0.7867990000000004,0.7786286216364235,0.7917434380015721,-0.013114816365148552,-0.013697428749477361
GSV,2020-10-05,0.77,0.7866,0.7659,0.7659,139133,0.7659000000000005,0.7771430982975915,0.7921389930416979,-0.01499589474410634,-0.013843081845559562
GSV,2020-10-02,0.7931,0.8,0.77,0.7759,46030,0.7759000000000005,0.7791872979880629,0.7942381124850337,-0.015050814496970875,-0.013554878620922866
GSV,2020-10-01,0.8,0.8,0.7796,0.7798,57175,0.7798000000000005,0.779784988531347,0.7957051614838364,-0.015920172952489375,-0.013180894651910862
GSV,2020-09-30,0.7969,0.7969,0.7834,0.7849,22842,0.7849000000000006,0.77978225917341,0.7969775744025432,-0.0171953152291332,-0.012496075076766233
