Symbol,Date,Open,High,Low,Close,Volume,JFU SMA,JFU spanTwelveEMA,JFU spanTwntySixEMA,JFU_x,JFU_y
JFU,2020-10-30,1.59,1.63,1.52,1.5547,426024,1.5547,1.362521546298415,1.1902211344237257,0.17230041187468936,0.11363701081689648
JFU,2020-10-29,1.51,1.82,1.5,1.7369,604098,1.7369,1.3275800092617631,1.1610628251776238,0.1665171840841395,0.09897116055244824
JFU,2020-10-28,1.544,1.56,1.41,1.4801,465947,1.4800999999999995,1.2531581927639022,1.1149958511918336,0.13816234157206853,0.08208465466952547
JFU,2020-10-27,1.45,1.4622,1.36,1.42,428355,1.4199999999999993,1.2118960459937025,1.0857875192871804,0.12610852670652206,0.06806523294388969
JFU,2020-10-26,1.37,1.38,1.3,1.3336,431411,1.3335999999999992,1.174058963447103,1.0590505208301548,0.1150084426169482,0.05355440950323159
JFU,2020-10-23,1.4,1.48,1.38,1.425,440410,1.4249999999999996,1.145051502255667,1.0370865624965673,0.10796493975909982,0.03819090122480244
JFU,2020-10-22,1.58,1.605,1.41,1.4501,2070843,1.4500999999999995,1.094151775393061,1.0060534874962928,0.08809828789676821,0.02074739159122809
JFU,2020-10-21,1.48,1.9,1.47,1.655,9167208,1.6549999999999998,1.0294339163736177,0.970529766495996,0.058904149877621374,0.003909667514843063
JFU,2020-10-20,1.06,1.08,1.01,1.02,482573,1.0199999999999998,0.9156946284415479,0.9157721478156756,-7.751937412769916e-05,-0.0098389530758516
JFU,2020-10-19,0.9194,0.9195,0.9008,0.9195,100841,0.9194999999999998,0.8967300154309203,0.9074339196409298,-0.01070390421000944,-0.012279311501282574
JFU,2020-10-16,0.9079999999999999,0.9079999999999999,0.8611,0.8771,117889,0.8770999999999998,0.8925900182365422,0.9064686332122042,-0.013878614975662007,-0.012673163324100857
JFU,2020-10-15,0.855,0.87,0.8301,0.8507,88874,0.8506999999999998,0.8954063851886407,0.9088181238691804,-0.0134117386805398,-0.012371800411210568
JFU,2020-10-14,0.89,0.9042,0.85,0.8673,164638,0.8672999999999997,0.9035348188593024,0.9134675737787148,-0.00993275491941237,-0.012111815843878288
JFU,2020-10-13,0.9079,0.915899,0.89,0.8909999999999999,28137,0.8909999999999998,0.910122967742812,0.917160979681012,-0.007038011938199974,-0.012656581074994767
JFU,2020-10-12,0.92,0.93,0.88,0.9101,113441,0.9101,0.913599870968778,0.9192538580554932,-0.005653987086715162,-0.014061223359193466
JFU,2020-10-09,0.9390000000000001,0.958,0.92,0.9302,39984,0.9302,0.9142362111449194,0.9199861666999324,-0.005749955555013121,-0.01616303242731304
JFU,2020-10-08,0.96,0.96,0.932,0.9412,35172,0.9412,0.9113337040803592,0.9191690600359272,-0.007835355955567945,-0.018766301645388048
JFU,2020-10-07,0.9603,0.9603,0.932,0.9494809999999999,47654,0.9494809999999998,0.9059034684586064,0.9174065848388012,-0.011503116380195078,-0.021499038067843045
JFU,2020-10-06,0.9098,0.924,0.9,0.9081,84534,0.9080999999999998,0.8979802809056255,0.9148406316259052,-0.016860350720279804,-0.02399801848975509
JFU,2020-10-05,0.865,0.89,0.865,0.8807,56090,0.8806999999999997,0.8961403319793756,0.9153798821559778,-0.019239550176602168,-0.025782435432123937
JFU,2020-10-02,0.96,0.96,0.92,0.9299,351943,0.9298999999999996,0.8989476650665348,0.918154272728456,-0.019206607661921168,-0.02741815674600438
JFU,2020-10-01,0.872,0.93,0.872,0.92,158810,0.9199999999999996,0.8933199678059047,0.9172146145467324,-0.023894646740827752,-0.029471044017025178
JFU,2020-09-30,0.99,1.01,0.9289,0.9857,734917,0.9856999999999996,0.8884690528615237,0.9169917837104712,-0.028522730848947412,-0.030865143336074558
JFU,2020-09-29,0.8591,0.8798,0.823,0.8601,58970,0.8600999999999994,0.8707906988363461,0.9114951264073088,-0.040704427570962716,-0.03145074645785632
JFU,2020-09-28,0.8453,0.858,0.812,0.8497,57774,0.8496999999999996,0.8727344622611363,0.9156067365198934,-0.04287227425875717,-0.029137326179579717
JFU,2020-09-25,0.79,0.85,0.775,0.8,60600,0.7999999999999997,0.8769225463086155,0.9208792754414851,-0.04395672913286941,-0.02570358915978535
JFU,2020-09-24,0.78,0.78,0.72,0.7431,376783,0.7430999999999996,0.8909084638192729,0.9305496174768038,-0.03964115365753085,-0.021140304166514308
JFU,2020-09-23,0.872,0.88,0.86,0.875051,59314,0.8750509999999997,0.9177827299682316,0.9455455868749479,-0.027762856906716427,-0.01651509179376017
JFU,2020-09-22,0.8715,0.8779,0.862,0.8696,25684,0.8695999999999997,0.925552135417001,0.9511851538249438,-0.025633018407942854,-0.013703150515521133
JFU,2020-09-21,0.89,0.91,0.8561,0.8739,145961,0.8738999999999996,0.9357252509473648,0.9577119661309392,-0.02198671518357453,-0.010720683542415703
JFU,2020-09-18,0.91,0.9372,0.905,0.9062,138041,0.9061999999999996,0.9469662056650676,0.9644169234214144,-0.01745071775634699,-0.007904175632126021
JFU,2020-09-17,0.9197,0.9197,0.89,0.9079999999999999,79131,0.9079999999999996,0.9543782430587162,0.9690742772951276,-0.014696034236411415,-0.005517540101070834
JFU,2020-09-16,0.91,0.929,0.8904,0.9055,131558,0.9054999999999996,0.9628106508875738,0.973960219478738,-0.011149568591164116,-0.003222916567235688
JFU,2020-09-15,0.9,0.9162,0.885101,0.9074,127122,0.9073999999999997,0.9732307692307692,0.979437037037037,-0.0062062678062678725,-0.0012412535612535526
JFU,2020-09-14,0.9435,0.99,0.94,0.9852,279615,0.9851999999999994,0.9852,0.9852,0.0,0.0
