Symbol,Date,Open,High,Low,Close,Volume,NCTY SMA,NCTY spanTwelveEMA,NCTY spanTwntySixEMA,NCTY_x,NCTY_y
NCTY,2020-10-30,2.11,2.28,2.04,2.2279,420966,2.2279,2.4477759679670545,3.1902899865090903,-0.7425140185420358,-0.7918924982700515
NCTY,2020-10-29,2.14,2.15,2.11,2.13,24416,2.13,2.4877534166883373,3.2672811854298187,-0.7795277687414806,-0.8042371182020553
NCTY,2020-10-28,2.2,2.35,2.08,2.09,327519,2.09,2.5527994924498536,3.358263680264204,-0.80546418781435,-0.8104144555671987
NCTY,2020-10-27,2.15,2.2,2.12,2.1201,29800,2.1201,2.6369448547134637,3.45972477468534,-0.8227799199718766,-0.8116520225054107
NCTY,2020-10-26,2.28,2.28,2.23,2.24,20612,2.24,2.7309166464795482,3.566894756660167,-0.8359781101806192,-0.8088700481387943
NCTY,2020-10-23,2.37,2.37,2.3,2.3179,12614,2.3179,2.8201742185667387,3.673046337192981,-0.8528721186262418,-0.802093032628338
NCTY,2020-10-22,2.18,2.3,2.18,2.26,47346,2.26,2.9114968037606914,3.7814580441684194,-0.8699612404077275,-0.7893982611288618
NCTY,2020-10-21,2.26,2.35,2.21,2.29,49544,2.29,3.029950768080817,3.9031746877018927,-0.8732239196210752,-0.7692575163091452
NCTY,2020-10-20,2.36,2.48,2.3201,2.3999,65888,2.3999,3.164487271368239,4.032228662718044,-0.8677413913498051,-0.7432659154811625
NCTY,2020-10-19,2.26,2.55,2.16,2.36,243086,2.36,3.3035031388897367,4.162814955735486,-0.8593118168457501,-0.7121470465140018
NCTY,2020-10-16,2.784,2.8369999999999997,2.615,2.835,52517,2.8350000000000004,3.4750491641424164,4.307040152194326,-0.8319909880519099,-0.6753558539310648
NCTY,2020-10-15,2.7560000000000002,2.7880000000000003,2.51,2.6439999999999997,252553,2.644,3.5914217394410377,4.424803364369873,-0.833381624928835,-0.6361970704008535
NCTY,2020-10-14,3.076,3.0989999999999998,3.043,3.052,34001,3.052,3.7636802375212266,4.567267633519463,-0.8035873959982363,-0.586900931768858
NCTY,2020-10-13,3.165,3.165,3.08,3.12767,71200,3.12767,3.8930766443432683,4.688489044201019,-0.7954123998577525,-0.5327293157115134
NCTY,2020-10-12,3.134,3.145,3.08,3.112,105871,3.112,4.0322414887693165,4.813354567737101,-0.7811130789677856,-0.4670585446749539
NCTY,2020-10-09,3.199,3.44,3.141,3.38,508320,3.38,4.19955812309101,4.94946293315607,-0.7499048100650603,-0.38854491110174616
NCTY,2020-10-08,3.2089999999999996,3.23,3.13,3.207,90837,3.207,4.348568690925739,5.075019967808556,-0.7264512768828171,-0.29820493636091766
NCTY,2020-10-07,3.2,3.21999,3.112,3.1450099999999996,121285,3.14501,4.556126634730419,5.2244615652332405,-0.6683349305028212,-0.1911433512304428
NCTY,2020-10-06,3.1889999999999996,3.196,3.1,3.153,81333,3.153,4.812693295590496,5.3908176904518985,-0.5781243948614039,-0.07184545641234819
NCTY,2020-10-05,3.199,3.28,3.1519999999999997,3.1801,188335,3.1801,5.114455712970586,5.569843105688052,-0.4553873927174656,0.054724278199915294
NCTY,2020-10-02,3.03,3.12,3.03,3.05,75364,3.0500000000000003,5.4661567516925125,5.761022554143096,-0.2948658024505857,0.1822521959292605
NCTY,2020-10-01,3.08,3.1,3.0,3.06,150783,3.0600000000000005,5.905457979272968,5.977904358474544,-0.07244637920157704,0.3015316955242216
NCTY,2020-09-30,3.25,3.347,3.15,3.1630000000000003,592155,3.1630000000000007,6.422813975504415,6.211336707152507,0.21147726835190728,0.395026214205671
NCTY,2020-09-29,6.644,6.999,6.6,6.803999999999999,10536,6.8039999999999985,7.015507425596128,6.455203643724707,0.5603037818714185,0.4409134506691119
NCTY,2020-09-28,6.6,7.35,6.5,7.151,42066,7.1510000000000025,7.053963321159059,6.4272999352226865,0.6266633859363733,0.4110658678685348
NCTY,2020-09-25,9.3,10.2,8.0,8.666,223605,8.666,7.036320288642523,6.369403930040502,0.6669163586020233,0.3571664883515754
NCTY,2020-09-24,7.2010000000000005,9.2,7.05,8.799,165315,8.799,6.740014886577527,6.185676244443741,0.5543386421337875,0.2797290207889639
NCTY,2020-09-23,7.0,7.1,7.0,7.0914600000000005,530,7.091460000000001,6.365653956864351,5.9766103439992415,0.3890436128651107,0.21107661545275822
NCTY,2020-09-22,7.23,7.245,6.85337,6.999,4362,6.999,6.2336892217487785,5.887422371519178,0.3462668502295996,0.16658486609967033
NCTY,2020-09-21,7.2,7.4,7.0,7.037999999999999,10709,7.037999999999999,6.094541807521282,5.798496161240712,0.29604564628056984,0.1216643700671878
NCTY,2020-09-18,6.757999999999999,6.992999999999999,6.757999999999999,6.79701,1572,6.797010000000001,5.923003954343336,5.699335854139969,0.2236681002033656,0.07806905101384229
NCTY,2020-09-17,6.85,6.85,6.5,6.6670000000000025,4601,6.6670000000000025,5.764093764223943,5.611521922471168,0.15257184175277416,0.04166928871646102
NCTY,2020-09-16,6.739,6.77,6.1601,6.4110000000000005,11468,6.411000000000002,5.599928994082839,5.5270836762688615,0.07284531781397874,0.01394365045738251
NCTY,2020-09-15,5.5870000000000015,5.6,5.4110000000000005,5.4110000000000005,454,5.411000000000002,5.452461538461539,5.4563703703703705,-0.003908831908831623,-0.0007817663817663245
NCTY,2020-09-14,5.398,5.778,5.3565,5.46,15605,5.460000000000003,5.46,5.46,0.0,0.0
