Symbol,Date,Open,High,Low,Close,Volume,RIOT SMA,RIOT spanTwelveEMA,RIOT spanTwntySixEMA,RIOT_x,RIOT_y
RIOT,2020-10-30,3.4804,3.54,3.32,3.415,1122461,3.415,3.5914863219338997,3.3873114293217514,0.20417489261214827,0.21457864614219344
RIOT,2020-10-29,3.5,3.59,3.44,3.5863,710849,3.5863000000000005,3.6235747441036987,3.3850963436674912,0.23847840043620794,0.2171795845247047
RIOT,2020-10-28,3.71,3.83,3.5,3.5787,2487796,3.5787000000000013,3.6303519703043725,3.3690000511608904,0.2613519191434817,0.21185488054682897
RIOT,2020-10-27,4.03,4.03,3.89,3.9283,883971,3.9283000000000015,3.63974323763244,3.3522240552537617,0.28751918237867796,0.19948062089766566
RIOT,2020-10-26,3.98,4.03,3.84,3.96,1549321,3.960000000000001,3.587278371747429,3.306137979674063,0.28114039207336594,0.17747098052741245
RIOT,2020-10-23,3.98,4.01,3.86,3.87,1049084,3.870000000000001,3.5195108029742337,3.253829018047988,0.2656817849262465,0.15155362764092406
RIOT,2020-10-22,4.18,4.26,4.06,4.12,2200418,4.120000000000001,3.455785494424095,3.2045353394918266,0.2512501549322685,0.12302158831959364
RIOT,2020-10-21,3.93,4.06,3.8,4.02,4799367,4.0200000000000005,3.3350192206830216,3.131298166651173,0.20372105403184906,0.09096444666642492
RIOT,2020-10-20,3.45,3.72,3.41,3.6689,3341018,3.6689000000000007,3.2104772608072074,3.0602020199832665,0.15027524082394095,0.062775294825069
RIOT,2020-10-19,3.32,3.44,3.26,3.3653,1587757,3.3653000000000004,3.127127671863064,3.0115061815819275,0.11562149028113612,0.04090030832535101
RIOT,2020-10-16,3.37,3.37,3.25,3.3167,660746,3.3167000000000004,3.0838236122018023,2.9832026761084816,0.1006209360933208,0.022220012836404623
RIOT,2020-10-15,3.1758,3.2352,3.0757,3.195,517524,3.1950000000000003,3.041482450783948,2.95652289019716,0.08495956058678811,0.002619782022175582
RIOT,2020-10-14,3.33,3.49,3.32,3.48,761475,3.4800000000000013,3.0135701691083026,2.9374447214129327,0.07612544769536989,-0.01796516261897755
RIOT,2020-10-13,3.46,3.47,3.22,3.31,1469632,3.3100000000000014,2.928764745309812,2.8940402991259675,0.03472444618384474,-0.04148781519756441
RIOT,2020-10-12,3.18,3.37,3.16,3.37,2352563,3.370000000000001,2.8594492444570507,2.860763523056045,-0.0013142785989943562,-0.06054088054291658
RIOT,2020-10-09,3.15,3.15,3.03,3.0660000000000003,1390311,3.0660000000000016,2.7666218343583324,2.820024604900529,-0.053402770542196436,-0.07534753102889713
RIOT,2020-10-08,2.77,2.83,2.725,2.75,973266,2.7500000000000013,2.712189440605302,2.8003465732925705,-0.08815713268726899,-0.08083372115057229
RIOT,2020-10-07,2.57,2.63,2.5473,2.59,322261,2.5900000000000016,2.7053147934426303,2.8043742991559766,-0.09905950571334676,-0.07900286826639821
RIOT,2020-10-06,2.66,2.67,2.6,2.6454,221653,2.645400000000002,2.726281119523108,2.8215242430884544,-0.0952431235653468,-0.07398870890466118
RIOT,2020-10-05,2.63,2.65,2.57,2.6172,281007,2.617200000000002,2.740986777618218,2.8356141825355308,-0.0946274049173126,-0.06867510523948989
RIOT,2020-10-02,2.53,2.61,2.5,2.585,646365,2.585000000000003,2.7634934644578943,2.8530873171383733,-0.08959385268047892,-0.062187030320034205
RIOT,2020-10-01,2.71,2.74,2.6819,2.72,253742,2.720000000000004,2.795946821632057,2.8745343025094434,-0.07858748087738654,-0.055335324729923016
RIOT,2020-09-30,2.73,2.7567,2.675,2.74,166000,2.740000000000004,2.809755334656067,2.886897046710198,-0.07714171205413177,-0.049522285693057125
RIOT,2020-09-29,2.7,2.7319,2.66,2.72,249781,2.720000000000004,2.822438122775352,2.8986488104470145,-0.07621068767166284,-0.042617429102788575
RIOT,2020-09-28,2.79,2.79,2.71,2.75,519037,2.750000000000003,2.841063236007233,2.9129407152827755,-0.07187747927554211,-0.03421911446057012
RIOT,2020-09-25,2.66,2.6943,2.6,2.6602,374956,2.6602000000000032,2.8576201880085486,2.9259759725053978,-0.06835578449684876,-0.02480452325682701
RIOT,2020-09-24,2.55,2.55,2.35,2.4911,1017662,2.4911000000000025,2.893514767646467,2.9472380503058297,-0.05372328265936277,-0.01391670794682146
RIOT,2020-09-23,2.9,2.92,2.85,2.8699,333346,2.8699000000000026,2.966681089036734,2.9837290943302963,-0.017048005293561985,-0.003965064268686131
RIOT,2020-09-22,2.95,2.96,2.835,2.915,577004,2.9150000000000023,2.9842776506797764,2.99283542187672,-0.008557771196943342,-0.0006943290124670561
RIOT,2020-09-21,2.85,3.03,2.85,2.9401,629590,2.940100000000002,2.996873587167008,2.9990622556268565,-0.002188668459848664,0.0012715315336521266
RIOT,2020-09-18,3.03,3.06,2.97,3.0135,320503,3.0135000000000014,3.0071960575610097,3.0037792360770057,0.003416821484004018,0.0021365815320273243
RIOT,2020-09-17,2.92,3.02,2.9,2.99,564543,2.990000000000001,3.0060498862084657,3.003001574963166,0.003048311245299473,0.001816521544033151
RIOT,2020-09-16,3.02,3.03,2.96,3.0291,563216,3.029100000000001,3.008968047337277,3.0040417009602187,0.004926346377058355,0.0015085741187165704
RIOT,2020-09-15,3.11,3.13,3.0301,3.04,540836,3.0400000000000014,3.0053076923076922,3.0020370370370366,0.003270655270655176,0.0006541310541311241
RIOT,2020-09-14,3.0683,3.0683,2.8737,2.9989999999999997,836045,2.999000000000001,2.999,2.999,0.0,0.0
