Symbol,Date,Open,High,Low,Close,Volume,LIVX SMA,LIVX spanTwelveEMA,LIVX spanTwntySixEMA,LIVX_x,LIVX_y
LIVX,2020-10-19,2.24,2.25,2.2,2.205,55554,2.205,2.3225301979264916,2.4259759638924514,-0.10344576596595934,-0.08504601180212967
LIVX,2020-10-16,2.32,2.34,2.26,2.2953,53958,2.2953,2.343899324822218,2.443654041003848,-0.0997547161816299,-0.08044607326117215
LIVX,2020-10-15,2.26,2.28,2.21,2.25,47144,2.25,2.352735565698985,2.4555223642841555,-0.10278679858517048,-0.07561891253105771
LIVX,2020-10-14,2.34,2.34,2.27,2.27,71694,2.27,2.3714147594624366,2.4719641534268884,-0.10054939396445127,-0.06882694101752951
LIVX,2020-10-13,2.24,2.265,2.205,2.225,48927,2.224999999999999,2.3898538066374253,2.4881212857010397,-0.098267479063614,-0.060896327780798946
LIVX,2020-10-12,2.36,2.36,2.3,2.3119,45413,2.311899999999999,2.4198272260260483,2.509170988557122,-0.08934376253107422,-0.05155353996009507
LIVX,2020-10-09,2.2,2.29,2.2,2.2769999999999997,135547,2.2769999999999992,2.439450358030784,2.524952667641692,-0.08550230961090799,-0.04210598431735039
LIVX,2020-10-08,2.28,2.28,2.19,2.2256,125378,2.2256,2.4689867867636535,2.5447888810530266,-0.07580209428937358,-0.031256902993960986
LIVX,2020-10-07,2.35,2.3775,2.28,2.345,46508,2.345,2.51323892981159,2.570323991537269,-0.057085061725679065,-0.02012060517010795
LIVX,2020-10-06,2.35,2.365,2.32,2.3421,46479,2.342099999999999,2.5438278261409697,2.5883499108602503,-0.04452208471928065,-0.010879491031215171
LIVX,2020-10-05,2.42,2.42,2.36,2.4059,55589,2.4058999999999995,2.5805056127120554,2.6080499037290696,-0.02754429101701517,-0.0024688426091987997
LIVX,2020-10-02,2.47,2.49,2.4201,2.46,44124,2.46,2.6122520877506106,2.624221896027396,-0.011969808276785177,0.0038000194927550694
LIVX,2020-10-01,2.61,2.61,2.52,2.555,50858,2.5550000000000006,2.6399342855234487,2.6373596477095878,0.002574637813861358,0.007742476435140242
LIVX,2020-09-30,2.63,2.69,2.6,2.66,26155,2.6600000000000006,2.6553768828913484,2.643948419526354,0.01142846336499437,0.009034436090460073
LIVX,2020-09-29,2.73,2.7348,2.65,2.665,19394,2.665000000000001,2.6545363161443207,2.6426642930884623,0.011872023055858438,0.008435929271826499
LIVX,2020-09-28,2.7,2.7226,2.62,2.6578,55515,2.657800000000001,2.652633828170561,2.640877436535539,0.011756391635021846,0.007576905825818513
LIVX,2020-09-25,2.66,2.6653,2.56,2.605,44125,2.6050000000000004,2.6516945242015715,2.6395236314583816,0.012170892743189388,0.006532034373517679
LIVX,2020-09-24,2.59,2.61,2.45,2.5499,59218,2.5499000000000005,2.6601844376927666,2.6422855219750527,0.017898915717713848,0.005122319781099642
LIVX,2020-09-23,2.85,2.85,2.7219,2.7219,63694,2.7219000000000007,2.6802361536369057,2.649676363733057,0.030559789903848774,0.0019281707969460906
LIVX,2020-09-22,2.7738,2.8149,2.6789,2.7389,62271,2.738900000000001,2.6726609088436155,2.643898472831701,0.02876243601191408,-0.005229733979779581
LIVX,2020-09-21,2.92,3.015,2.81,2.835,185546,2.835,2.660617437724273,2.6362983506582376,0.024319087066035472,-0.013727776477703109
LIVX,2020-09-18,2.87,2.89,2.75,2.85,137770,2.8500000000000005,2.6289115173105047,2.620402218710897,0.008509298599607806,-0.023239492363637752
LIVX,2020-09-17,2.72,2.73,2.62,2.68,52652,2.680000000000001,2.58871361136696,2.602034396207769,-0.013320784840808564,-0.03117669010444914
LIVX,2020-09-16,2.7,2.7002,2.5253,2.59,144443,2.5900000000000007,2.572116086160953,2.59579714790439,-0.023681061743437315,-0.03564066642035917
LIVX,2020-09-15,2.68,2.7203,2.6297,2.64,58735,2.640000000000001,2.568864465462944,2.596260919736741,-0.027396454273797218,-0.03863056758958963
LIVX,2020-09-14,2.6,2.63,2.47,2.63,101144,2.630000000000001,2.555930731910752,2.592761793315681,-0.036831061404928984,-0.04143909591853773
LIVX,2020-09-11,2.56,2.61,2.54,2.56,28090,2.5600000000000014,2.5424635922581618,2.5897827367809354,-0.04731914452277364,-0.042591104546939915
LIVX,2020-09-10,2.59,2.635,2.5647,2.5989999999999998,44032,2.5990000000000006,2.5392751544869183,2.5921653557234103,-0.05289020123649157,-0.04140909455298148
LIVX,2020-09-09,2.5,2.5698,2.46,2.515,65127,2.515000000000001,2.5284160916663576,2.5916185841812824,-0.06320249251492438,-0.038538817882103844
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.409500000000001,2.530855381060241,2.597748070915785,-0.06689268985554397,-0.0323728992238986
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.409500000000001,2.5529199957984665,2.6128079165890483,-0.05988792079058136,-0.02374295156598725
LIVX,2020-09-04,2.4,2.4,2.261,2.27,76108,2.270000000000001,2.5789963586709153,2.629072549916172,-0.05007619124525675,-0.014706709259838607
LIVX,2020-09-03,2.55,2.56,2.41,2.4775,111926,2.4775000000000005,2.6351775147928995,2.6577983539094654,-0.022620839116565872,-0.005864338763484068
LIVX,2020-09-02,2.72,2.72,2.56,2.575,78107,2.575,2.6638461538461544,2.6722222222222225,-0.008376068376068524,-0.001675213675213616
LIVX,2020-09-01,2.73,2.77,2.6691,2.68,102263,2.6800000000000006,2.68,2.68,0.0,0.0
