Symbol,Date,Open,High,Low,Close,Volume,RIOT SMA,RIOT spanTwelveEMA,RIOT spanTwntySixEMA,RIOT_x,RIOT_y
RIOT,2020-10-19,3.32,3.44,3.26,3.3653,1587757,3.3653,3.1284867813233097,3.047394740197496,0.08109204112581381,-0.007195891898352624
RIOT,2020-10-16,3.37,3.37,3.25,3.3167,660746,3.3167000000000004,3.085429832473002,3.0219623194132947,0.06346751305970688,-0.029267875154394232
RIOT,2020-10-15,3.1758,3.2352,3.0757,3.195,517524,3.1950000000000003,3.0433807111044566,2.9983833049663593,0.04499740613809822,-0.05245172220791962
RIOT,2020-10-14,3.33,3.49,3.32,3.48,761475,3.4800000000000013,3.015813567668904,2.982653969363668,0.033159598305236404,-0.07681400429442385
RIOT,2020-10-13,3.46,3.47,3.22,3.31,1469632,3.3100000000000014,2.931416034517796,2.9428662869127615,-0.01145025239496533,-0.1043074049443388
RIOT,2020-10-12,3.18,3.37,3.16,3.37,2352563,3.370000000000001,2.862582586248304,2.9134955898657817,-0.0509130036174783,-0.12752169308168215
RIOT,2020-10-09,3.15,3.15,3.03,3.0660000000000003,1390311,3.0660000000000016,2.7703248746570868,2.8769752370550448,-0.106650362397958,-0.14667386544773323
RIOT,2020-10-08,2.77,2.83,2.725,2.75,973266,2.7500000000000013,2.7165657609583755,2.8618532560194483,-0.14528749506107275,-0.15667974121017703
RIOT,2020-10-07,2.57,2.63,2.5473,2.59,322261,2.5900000000000016,2.7104868084053533,2.8708015165010043,-0.16031470809565107,-0.1595278027474531
RIOT,2020-10-06,2.66,2.67,2.6,2.6454,221653,2.645400000000002,2.73239350084269,2.893265637821085,-0.16087213697839475,-0.15933107641040356
RIOT,2020-10-05,2.63,2.65,2.57,2.6172,281007,2.617200000000002,2.7482105009959064,2.913094888846772,-0.16488438785086545,-0.15894581126840573
RIOT,2020-10-02,2.53,2.61,2.5,2.585,646365,2.585000000000003,2.7720305920860717,2.936766479954513,-0.16473588786844218,-0.1574611671227908
RIOT,2020-10-01,2.71,2.74,2.6819,2.72,253742,2.720000000000004,2.8060361542835386,2.9649077983508745,-0.1588716440673359,-0.15564248693637814
RIOT,2020-09-30,2.73,2.7567,2.675,2.74,166000,2.740000000000004,2.821679091426,2.9845004222189444,-0.16282133079294425,-0.1548351976536387
RIOT,2020-09-29,2.7,2.7319,2.66,2.72,249781,2.720000000000004,2.8365298353216364,3.0040604559964597,-0.16753062067482372,-0.1528386643688123
RIOT,2020-09-28,2.79,2.79,2.71,2.75,519037,2.750000000000003,2.857717078107388,3.0267852924761764,-0.16906821436878872,-0.14916567529230954
RIOT,2020-09-25,2.66,2.6943,2.6,2.6602,374956,2.6602000000000032,2.8773020013996407,3.0489281158742716,-0.1716261144746305,-0.14419004052318984
RIOT,2020-09-24,2.55,2.55,2.35,2.4911,1017662,2.4911000000000025,2.916775092563212,3.080026365144213,-0.1632512725810007,-0.13733102203532957
RIOT,2020-09-23,2.9,2.92,2.85,2.8699,333346,2.8699000000000026,2.994170563938342,3.1271404743557496,-0.1329699104174078,-0.13085095939891178
RIOT,2020-09-22,2.95,2.96,2.835,2.915,577004,2.9150000000000023,3.0167652119271318,3.1477197123042093,-0.130954500377078,-0.13032122164428775
RIOT,2020-09-21,2.85,3.03,2.85,2.9401,629590,2.940100000000002,3.0352679777320644,3.1663372892885464,-0.1310693115564816,-0.1301629019610903
RIOT,2020-09-18,3.03,3.06,2.97,3.0135,320503,3.0135000000000014,3.0525712464106216,3.184436272431629,-0.13186502602100791,-0.12993629956224234
RIOT,2020-09-17,2.92,3.02,2.9,2.99,564543,2.990000000000001,3.059675109394371,3.19811117422616,-0.13843606483178927,-0.12945411794755105
RIOT,2020-09-16,3.02,3.03,2.96,3.0291,563216,3.029100000000001,3.072343311102438,3.2147600681642525,-0.14241675706181445,-0.12720863122649148
RIOT,2020-09-15,3.11,3.13,3.0301,3.04,540836,3.0400000000000014,3.0802057313028817,3.229612873617393,-0.1494071423145109,-0.12340659976766073
RIOT,2020-09-14,3.0683,3.0683,2.8737,2.9989999999999997,836045,2.999000000000001,3.087515864267042,3.2447819035067837,-0.15726603923974206,-0.11690646413094806
RIOT,2020-09-11,2.86,2.9,2.8,2.81,523746,2.8100000000000014,3.1036096577701406,3.2644444557873267,-0.16083479801718606,-0.10681657035374967
RIOT,2020-09-10,3.01,3.14,3.0033,3.125,808827,3.1250000000000013,3.156993231910166,3.300800012250313,-0.14380678034014682,-0.09331201343789057
RIOT,2020-09-09,2.88,3.01,2.88,2.9803,694298,2.980300000000001,3.16281018316656,3.314864013230338,-0.15205383006377815,-0.08068832171232651
RIOT,2020-09-08,2.84,2.84,2.63,2.7977,1276078,2.797700000000001,3.1959938528332072,3.341629134288765,-0.14563528145555793,-0.0628469446244636
