Symbol,Date,Open,High,Low,Close,Volume,RIBT SMA,RIBT spanTwelveEMA,RIBT spanTwntySixEMA,RIBT_x,RIBT_y
RIBT,2020-10-19,0.46,0.5208,0.46,0.52,156955,0.52,0.44425277988860185,0.4413586966358273,0.0028940832527745712,-0.010373113018278842
RIBT,2020-10-16,0.462,0.4674,0.45010100000000003,0.4502,10974,0.4501999999999999,0.4304805580501658,0.4350673923666935,-0.0045868343165276215,-0.013689912086042194
RIBT,2020-10-15,0.4447,0.4449,0.43,0.4449,13167,0.4449,0.42689520496837785,0.4338567837560289,-0.006961578787651079,-0.01596568152842081
RIBT,2020-10-14,0.4608,0.4608,0.4501,0.4511,18970,0.4511,0.4236216058717193,0.4329733264565112,-0.009351720584791943,-0.018216707213613254
RIBT,2020-10-13,0.46,0.465,0.4263,0.4592770000000001,111240,0.4592770000000001,0.4186255342120319,0.4315231925730321,-0.012897658361000264,-0.020432953870818598
RIBT,2020-10-12,0.44,0.44,0.42,0.4399,79075,0.4399,0.4112343586142195,0.4293028879788747,-0.01806852936465525,-0.022316777748273196
RIBT,2020-10-09,0.4003,0.41,0.395,0.4096,28247,0.4095999999999999,0.4060224238168049,0.4284551190171848,-0.022432695200379882,-0.023378839844177685
RIBT,2020-10-08,0.39,0.3935,0.3865,0.3895,19695,0.3894999999999999,0.40537195541986026,0.4299635285385596,-0.024591573118699302,-0.023615376005127132
RIBT,2020-10-07,0.395,0.3979,0.377,0.3801,80885,0.3800999999999998,0.4082577654961985,0.4332006108216444,-0.024942845325445828,-0.023371326726734074
RIBT,2020-10-06,0.39899999999999997,0.3997,0.389,0.389,22398,0.3889999999999999,0.4133773592227801,0.4374486596873759,-0.024071300464595824,-0.022978447077056117
RIBT,2020-10-05,0.395,0.402,0.39399999999999996,0.3948,32454,0.3947999999999998,0.4178096063541946,0.441324552462366,-0.023514946108171345,-0.022705233730171206
