Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-09-10,6.17,6.27,6.14,6.27,67778,6.27,6.14310070074178,6.2657534234187,-0.1226527226769205,-0.1796708585264039
HBM,2021-09-09,5.91,5.93,5.9,5.905,20897,5.905,6.120028100876649,6.265413697292196,-0.1453855964155472,-0.19392539248877474
HBM,2021-09-08,6.23,6.23,6.18,6.18,21708,6.18,6.159124119217858,6.294246793075572,-0.1351226738577136,-0.20606034150708158
HBM,2021-09-07,6.16,6.23,6.16,6.23,31393,6.23,6.155328504530196,6.303386536521618,-0.1480580319914217,-0.2237947584194236
HBM,2021-09-07,6.16,6.23,6.16,6.23,31393,6.23,6.141751868990232,6.309257459443348,-0.1675055904531159,-0.242728940026424
HBM,2021-09-03,6.24,6.26,6.22,6.24,39084,6.24,6.125706754261183,6.315598056198816,-0.1898913019376324,-0.261534777419751
HBM,2021-09-02,6.2,6.2,6.1753,6.2,10724,6.2,6.104926164126853,6.321645900694721,-0.2167197365678674,-0.2794456462902806
HBM,2021-09-01,6.04,6.12,6.04,6.12,32524,6.12,6.087640012149917,6.3313775727502986,-0.2437375606003815,-0.2951271237208839
HBM,2021-08-31,6.09,6.14,6.09,6.13,17183,6.13,6.081756377995355,6.348287778570323,-0.2665314005749675,-0.3079745145010095
HBM,2021-08-30,6.34,6.3599,6.29,6.29,17492,6.29,6.072984810358148,6.365750800855948,-0.2927659904978004,-0.31833529298251995
HBM,2021-08-27,5.96,5.98,5.95,5.95,19488,5.95,6.033527503150538,6.3718108649244245,-0.338283361773886,-0.32472761860369975
HBM,2021-08-26,5.87,5.87,5.83,5.83,7045,5.83,6.048714321905181,6.405555734118378,-0.3568414122131971,-0.32133868281115313
HBM,2021-08-25,6.04,6.07,6.04,6.05,14863,6.05,6.088480562251577,6.451600192847848,-0.3631196305962705,-0.3124630004606421
HBM,2021-08-24,5.95,6.02,5.95,5.98,45938,5.98,6.0954770281155,6.483728208275676,-0.388251180160176,-0.29979884292673503
HBM,2021-08-23,5.57,5.64,5.56,5.6,28598,5.6,6.116472851409228,6.52402646493773,-0.4075536135285027,-0.27768575861837475
HBM,2021-08-20,5.3,5.3,5.28,5.285,33295,5.285,6.210377006210906,6.597948582132749,-0.387571575921843,-0.24521879489084297
HBM,2021-08-19,5.63,5.63,5.555,5.56,39186,5.56,6.378627370976525,6.702984468703369,-0.3243570977268444,-0.20963059963309294
HBM,2021-08-18,5.92,5.94,5.87,5.8795,31235,5.8795,6.527468711154075,6.794423226199639,-0.2669545150455636,-0.18094897510965507
HBM,2021-08-17,6.23,6.25,6.17,6.17,34668,6.17,6.64528120409118,6.86761708429561,-0.2223358802044295,-0.15944759012567794
HBM,2021-08-16,6.52,6.52,6.45,6.51,28000,6.51,6.731695968471394,6.9234264510392585,-0.1917304825678645,-0.14372551760599006
HBM,2021-08-13,6.63,6.63,6.59,6.6,7404,6.6,6.772004326375284,6.956500567122399,-0.1844962407471149,-0.13172427636552142
HBM,2021-08-12,6.68,6.68,6.65,6.65,14302,6.65,6.8032778402617,6.985020612492191,-0.1817427722304909,-0.11853128527012305
HBM,2021-08-11,6.62,6.71,6.62,6.62,42762,6.62,6.8311465384911,7.011822261491566,-0.1806757230004656,-0.10272841353003107
HBM,2021-08-10,6.35,6.4,6.3,6.4,31858,6.4,6.869536818216755,7.043168042410891,-0.1736312241941364,-0.08324158616242242
HBM,2021-08-09,6.5,6.52,6.42,6.45,14783,6.45,6.954907148801619,7.094621485803763,-0.1397143370021432,-0.060644176654493884
HBM,2021-08-06,6.78,6.78,6.75,6.75,7115,6.75,7.046708448583733,7.146191204668064,-0.0994827560843312,-0.04087663656758156
HBM,2021-08-05,6.68,6.77,6.68,6.73,34850,6.73,7.100655439235321,7.177886501041509,-0.077231061806188,-0.02622510668839414
HBM,2021-08-04,6.95,6.9527,6.95,6.95,4822,6.95,7.168047337278106,7.213717421124829,-0.0456700838467227,-0.01347361790894567
HBM,2021-08-03,6.94,6.94,6.92,6.92,15699,6.92,7.207692307692308,7.234814814814815,-0.0271225071225069,-0.005424501424501394
HBM,2021-08-02,7.29,7.29,7.26,7.26,6721,7.26,7.26,7.26,0.0,0.0
