Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-09-10,3.88,3.88,3.87,3.87,795,3.87,3.786758580013547,3.656016222563802,0.1307423574497446,0.12965223213437432
GALT,2021-09-09,3.8,3.84,3.7901,3.8,3721,3.8,3.7716237763796463,3.638897520368906,0.13272625601074,0.12937970080553174
GALT,2021-09-08,3.8,3.8,3.78,3.78,3723,3.78,3.766464462994128,3.626009321998419,0.1404551409957086,0.12854306200422955
GALT,2021-09-07,3.8,3.8,3.8,3.8,7846,3.8,3.764003456265787,3.613690067758293,0.1503133885074947,0.12556504225635964
GALT,2021-09-07,3.8,3.8,3.8,3.8,7846,3.8,3.7574586301322936,3.598785273178956,0.1586733569533374,0.11937795569357598
GALT,2021-09-03,4.1,4.1,4.06,4.0708,10348,4.0708,3.749723835610893,3.5826880950332725,0.1670357405776199,0.10955410537863552
GALT,2021-09-02,3.9,3.9,3.84,3.8449,10142,3.8449,3.691346351176509,3.543639142635934,0.147707208540575,0.0951836965788893
GALT,2021-09-01,3.96,3.96,3.945,3.945,4670,3.945,3.6634275059358745,3.519538274046808,0.1438892318890663,0.08205281858846784
GALT,2021-08-31,3.92,3.92,3.92,3.92,4213,3.92,3.6122325070151247,3.485501335970553,0.1267311710445717,0.06659371526331823
GALT,2021-08-30,3.92,3.92,3.92,3.92,6871,3.92,3.5562747810178745,3.450741442848197,0.105533338169677,0.051559351318004834
GALT,2021-08-27,3.63,3.66,3.62,3.62,10480,3.62,3.4901429230211245,3.4132007582760533,0.0769421647450712,0.03806585460508667
GALT,2021-08-26,3.75,3.78,3.75,3.78,5953,3.78,3.466532545388602,3.396656818938138,0.0698757264504639,0.028346777070090534
GALT,2021-08-25,3.5519,3.63,3.54,3.54,10430,3.54,3.409538462731984,3.365989364453189,0.0435490982787949,0.01796453972499719
GALT,2021-08-24,3.61,3.61,3.5941,3.5941,11450,3.5941,3.385818183228708,3.352068513609444,0.0337496696192642,0.011568400086547751
GALT,2021-08-23,3.4,3.4,3.4,3.4,4560,3.4,3.3479487619975643,3.3327059946982,0.0152427672993646,0.006023082703368614
GALT,2021-08-20,3.32,3.32,3.32,3.32,8845,3.32,3.3384849005425763,3.3273224742740557,0.011162426268521,0.0037181615543697057
GALT,2021-08-19,3.4,3.4,3.4,3.4,5331,3.4,3.341845791550317,3.32790827221598,0.0139375193343376,0.001857095375831983
GALT,2021-08-18,3.43,3.43,3.38,3.38,16865,3.38,3.3312722991049206,3.322140933993258,0.0091313651116626,-0.0011630106137943158
GALT,2021-08-17,3.29,3.29,3.28,3.28,8074,3.28,3.322412717123997,3.317512208712719,0.004900508411278,-0.003736604545158565
GALT,2021-08-16,3.3,3.3,3.2501,3.2501,13059,3.2501,3.3301241202374507,3.3205131854097365,0.0096109348277142,-0.00589588278426773
GALT,2021-08-13,3.59,3.59,3.55,3.55,12535,3.55,3.3446739602806232,3.3261462402425157,0.0185277200381079,-0.009772587187263223
GALT,2021-08-12,3.4,3.4,3.4,3.4,12309,3.4,3.3073419530589185,3.3082379394619164,-0.0008959864029978,-0.016847663993605915
GALT,2021-08-11,3.44,3.44,3.43,3.43,4982,3.43,3.2904950354332674,3.300896974618869,-0.010401939185602,-0.02083558339125794
GALT,2021-08-10,3.27,3.31,3.27,3.3,13495,3.3,3.265130496421134,3.290568732588379,-0.0254382361672447,-0.02344399444267202
GALT,2021-08-09,3.39,3.39,3.31,3.3626,18396,3.3626,3.258790586679522,3.289814231195449,-0.031023644515927,-0.022945434011528845
GALT,2021-08-06,3.19,3.269,3.17,3.17,9182,3.17,3.2399161478939806,3.283991369691085,-0.0440752217971045,-0.02092588138542939
GALT,2021-08-05,3.19,3.19,3.17,3.17,15758,3.17,3.2526281747837955,3.293110679266372,-0.0404825044825765,-0.015138546282510598
GALT,2021-08-04,2.96,3.0,2.96,3.0,13995,3.0,3.2676514792899405,3.3029595336076816,-0.035308054317741,-0.008802556732494119
GALT,2021-08-03,3.24,3.24,3.16,3.2009,91525,3.2009,3.3163153846153843,3.327196296296296,-0.0108809116809118,-0.0021761823361823754
GALT,2021-08-02,3.35,3.55,3.26,3.3373,324752,3.3373,3.3373,3.3373,0.0,0.0
