Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-09-10,2.54,2.59,2.51,2.54,922069,2.54,2.395092458192765,2.9149345459870077,-0.5198420877942422,-0.5917799340831954
ENDP,2021-09-09,2.12,2.14,2.08,2.085,242024,2.085,2.368745632409631,2.944929309665968,-0.5761836772563371,-0.6097643956554335
ENDP,2021-09-08,2.193,2.23,2.18,2.23,66311,2.23,2.4203357473932003,3.013723654439245,-0.5933879070460448,-0.6181595752552076
ENDP,2021-09-07,2.13,2.2,2.13,2.2,163028,2.2,2.454942246919237,3.0764215467943847,-0.6214792998751482,-0.6243524923074983
ENDP,2021-09-07,2.13,2.2,2.13,2.2,163028,2.2,2.501295382722734,3.1465352705379352,-0.645239887815201,-0.6250707904155859
ENDP,2021-09-03,2.13,2.14,2.12,2.1299,116135,2.1299,2.5560763613995947,3.22225809218097,-0.6661817307813753,-0.620028516065682
ENDP,2021-09-02,2.13,2.14,2.09,2.1,136407,2.1,2.633562972563157,3.3096467395554474,-0.6760837669922903,-0.6084902123867586
ENDP,2021-09-01,2.275,2.31,2.265,2.301,102100,2.301,2.7305744221200947,3.4064184787198832,-0.6758440565997885,-0.5915918237353757
ENDP,2021-08-31,1.98,2.02,1.95,2.01,727628,2.01,2.8086788625055665,3.494851957017474,-0.6861730945119073,-0.5705287655192725
ENDP,2021-08-30,2.3543,2.36,2.35,2.35,56863,2.35,2.953893201142942,3.613640113578872,-0.6597469124359292,-0.5416176832711137
ENDP,2021-08-27,2.4,2.42,2.39,2.395,68361,2.395,3.0636919649871133,3.714731322665181,-0.651039357678068,-0.5120853759799097
ENDP,2021-08-26,2.5418,2.55,2.5,2.51,82922,2.51,3.185272322257497,3.820309828478396,-0.6350375062208982,-0.4773468805553702
ENDP,2021-08-25,2.62,2.6261,2.58,2.59,69623,2.59,3.3080491081224968,3.9251346147566673,-0.6170855066341705,-0.43792422413898796
ENDP,2021-08-24,2.64,2.65,2.56,2.575,284086,2.575,3.438603491417496,4.031945383937201,-0.5933418925197045,-0.3931339035151923
ENDP,2021-08-23,2.26,2.27,2.2,2.22,415743,2.22,3.5956223080388594,4.148501014652177,-0.5528787066133174,-0.3430819062640642
ENDP,2021-08-20,2.47,2.49,2.4,2.415,556361,2.415,3.845735454955016,4.302781095824351,-0.4570456408693348,-0.2906327061767509
ENDP,2021-08-19,3.7,3.73,3.6,3.61,76175,3.61,4.105869174037746,4.4538035834902985,-0.3479344094525523,-0.24902947250360488
ENDP,2021-08-18,3.78,3.806,3.76,3.76,38791,3.76,4.196027205680973,4.521307870169522,-0.3252806644885497,-0.224303238266368
ENDP,2021-08-17,3.76,3.76,3.71,3.71,52855,3.71,4.2753048794411495,4.582212499783084,-0.3069076203419341,-0.19905888171082253
ENDP,2021-08-16,3.89,3.915,3.88,3.89,33579,3.89,4.378087584794086,4.6519894997657305,-0.2739019149716446,-0.17209669705304442
ENDP,2021-08-13,4.16,4.16,4.1301,4.1301,16624,4.1301,4.4668307820293744,4.7129486597469885,-0.246117877717614,-0.14664539257339435
ENDP,2021-08-12,3.91,3.945,3.86,3.89,62911,3.89,4.52805456058017,4.759576552526748,-0.231521991946578,-0.12177727128733941
ENDP,2021-08-11,4.37,4.37,4.11,4.13,193217,4.13,4.644064480685655,4.829142676728887,-0.1850781960432321,-0.09434109112252974
ENDP,2021-08-10,4.41,4.41,4.37,4.39,25804,4.39,4.737530749901229,4.885074090867199,-0.1475433409659698,-0.07165681489235412
ENDP,2021-08-09,4.31,4.315,4.28,4.28,55021,4.28,4.800718158974179,4.924680018136574,-0.123961859162395,-0.05268518337395017
ENDP,2021-08-06,4.75,4.8346,4.73,4.75,155750,4.75,4.895394187878575,4.9762544195875,-0.0808602317089244,-0.03486601442683897
ENDP,2021-08-05,4.55,4.5981,4.55,4.59,66212,4.59,4.921829494765589,4.994354773154499,-0.0725252783889098,-0.0233674601063176
ENDP,2021-08-04,4.66,4.69,4.6,4.6429,62397,4.6429,4.982162130177515,5.026703155006859,-0.0445410248293445,-0.011078005535669533
ENDP,2021-08-03,4.98,4.98,4.89,4.9,71943,4.9,5.043846153846154,5.057407407407408,-0.0135612535612539,-0.0027122507122507855
ENDP,2021-08-02,5.11,5.15,5.07,5.07,38242,5.07,5.07,5.07,0.0,0.0
