Symbol,Date,Open,High,Low,Close,Volume,ABUS SMA,ABUS spanTwelveEMA,ABUS spanTwntySixEMA,ABUS_x,ABUS_y
ABUS,2020-12-09,3.77,3.79,3.6416,3.71,450650,3.71,3.8958326748702423,3.693890596747108,0.20194207812313447,0.24634295477642998
ABUS,2020-12-08,3.95,3.9524,3.83,3.84,366754,3.84,3.92962043393756,3.6926018444868767,0.2370185894506829,0.25744317393975386
ABUS,2020-12-07,4.03,4.03,3.92,4.0,238492,4.0,3.945915058289843,3.680809992045827,0.2651050662440162,0.2625493200620215
ABUS,2020-12-04,3.98,4.02,3.8,3.855,453909,3.855,3.9360814325243596,3.655274791409493,0.2808066411148671,0.2619103835165228
ABUS,2020-12-03,4.03,4.09,3.965,4.0,242305,4.0,3.9508235111651526,3.639296774722253,0.3115267364429002,0.2571863191169368
ABUS,2020-12-02,4.09,4.1,3.88,4.005,737563,4.004999999999999,3.9418823313769984,3.6104405167000326,0.33144181467696576,0.243601214785446
ABUS,2020-12-01,4.85,4.9,4.71,4.7330000000000005,1011360,4.7330000000000005,3.9304063916273617,3.5788757580360353,0.3515306335913269,0.22164106481256607
ABUS,2020-11-30,4.89,4.9,4.57,4.6599,1307547,4.6599,3.7844802810141545,3.4865458186789176,0.2979344623352369,0.18916867261787595
ABUS,2020-11-27,4.0,4.15,3.95,4.095,955629,4.094999999999999,3.625313059380364,3.3926774841732317,0.2326355752071332,0.16197722518853572
ABUS,2020-11-27,4.0,4.15,3.95,4.095,955629,4.094999999999998,3.539915433813157,3.336491682907089,0.20342375090606835,0.14431263768388655
ABUS,2020-11-25,3.61,3.75,3.61,3.71,312458,3.709999999999998,3.438990967233732,3.2758110175396564,0.16317994969407534,0.1295348593783412
ABUS,2020-11-24,3.6981,3.8664,3.63,3.66,549266,3.6599999999999984,3.389716597639865,3.241075898942829,0.1486406986970361,0.12112358679940755
ABUS,2020-11-23,3.44,3.5,3.405,3.4411,337852,3.4410999999999987,3.3405741608471136,3.2075619708582552,0.13301218998885833,0.1142443088250004
ABUS,2020-11-20,3.36,3.395,3.32,3.3314,142444,3.331399999999999,3.322296735546589,3.188878928526916,0.13341780701967346,0.10955233853403591
ABUS,2020-11-19,3.43,3.46,3.23,3.23,337981,3.229999999999998,3.32064159655506,3.1774772428090685,0.1431643537459908,0.10358597141262663
ABUS,2020-11-18,3.58,3.675,3.58,3.59,225385,3.5899999999999985,3.3371218868377976,3.1732754222337944,0.1638464646040032,0.09369137582928536
ABUS,2020-11-17,3.63,3.7,3.41,3.49,566306,3.4899999999999984,3.291144048081033,3.139937456012498,0.15120659206853526,0.0761526036356059
ABUS,2020-11-16,3.98,4.14,3.81,3.82,1763236,3.82,3.2549884204594037,3.111932452493498,0.14305596796590514,0.05738910652737367
ABUS,2020-11-13,3.56,3.5698,3.43,3.46,375598,3.459999999999998,3.1522590423611128,3.055287048692978,0.0969719936681348,0.03597239116774069
ABUS,2020-11-12,3.62,3.75,3.46,3.52,692777,3.5199999999999987,3.0963061409722243,3.0229100125884156,0.07339612838380828,0.020722490542642157
ABUS,2020-11-11,3.27,3.2899,3.23,3.275,123294,3.274999999999998,3.0192708938762647,2.9831428135954887,0.03612808028077552,0.007554081082350516
ABUS,2020-11-10,3.3,3.3099,3.135,3.16,322284,3.159999999999999,2.9727746927628584,2.9597942386831284,0.01298045407973003,0.00041058128274415375
ABUS,2020-11-09,2.98,3.045,2.9,2.991,391577,2.9909999999999988,2.938733727810652,2.9437777777777785,-0.005044049967127595,-0.0027318869165023152
ABUS,2020-11-06,2.84,2.8648,2.79,2.815,152174,2.8149999999999986,2.9292307692307693,2.9400000000000004,-0.010769230769231086,-0.0021538461538462175
ABUS,2020-11-05,2.87,3.05,2.87,2.95,203672,2.949999999999999,2.95,2.95,0.0,0.0
ABUS,2020-11-04,2.9,2.97,2.87,2.95,164611,2.9499999999999984,2.95,2.95,0.0,0.0
