Symbol,Date,Open,High,Low,Close,Volume,DNN SMA,DNN spanTwelveEMA,DNN spanTwntySixEMA,DNN_x,DNN_y
DNN,2020-12-09,0.52,0.5249,0.5015,0.5123,553936,0.5123,0.428480283739301,0.3927910970682825,0.0356891866710185,0.019499388291048858
DNN,2020-12-08,0.552,0.564999,0.5115,0.5161,1702740,0.5161,0.4132403353282649,0.3832303848337451,0.03000995049451977,0.015451938696056445
DNN,2020-12-07,0.5,0.5,0.48,0.4927,1320819,0.4926999999999999,0.3945385781152222,0.3726008156204447,0.02193776249477747,0.011812435746440614
DNN,2020-12-04,0.405,0.4079,0.39799999999999996,0.40145,171197,0.4014499999999999,0.3766910468634444,0.3629928808700803,0.013698165993364098,0.0092811040593564
DNN,2020-12-03,0.42,0.42,0.4078,0.4098,290444,0.40979999999999983,0.3721894190204343,0.3599163113396867,0.012273107680747576,0.008176838575854474
DNN,2020-12-02,0.3734,0.38,0.366,0.37500100000000003,158666,0.3750009999999999,0.36535113156960414,0.35592561624686164,0.009425515322742495,0.007152771299631199
DNN,2020-12-01,0.37,0.388299,0.365,0.37799999999999995,310649,0.3779999999999998,0.3635966100368049,0.3543995855466106,0.009197024490194272,0.0065845852938533735
DNN,2020-11-30,0.3966,0.3966,0.3681,0.3722,350543,0.3721999999999998,0.3609778118616785,0.3525115523903395,0.008466259471339,0.005931475494768149
DNN,2020-11-27,0.39299999999999996,0.39299999999999996,0.376601,0.3789,387028,0.3788999999999999,0.3589374140183473,0.3509364765815667,0.008000937436780597,0.005297779500625435
DNN,2020-11-27,0.39299999999999996,0.39299999999999996,0.376601,0.3789,387028,0.3788999999999999,0.35530785293077405,0.348699394708092,0.006608458222682079,0.004621990016586645
DNN,2020-11-25,0.369,0.3749,0.354,0.374263,466598,0.3742629999999999,0.35101837164546024,0.3462833462847393,0.0047350253607209005,0.004125372965062799
DNN,2020-11-24,0.35,0.3504,0.341,0.3487,204370,0.3486999999999999,0.34679207558099845,0.3440449739875185,0.002747101593479961,0.00397295986614826
DNN,2020-11-23,0.35,0.35,0.33799999999999997,0.345,250861,0.34499999999999986,0.3464451802320891,0.34367257190651995,0.002772608325569137,0.004279424434315334
DNN,2020-11-20,0.34,0.3449,0.3356,0.3363,123524,0.3362999999999998,0.3467079402742871,0.3435663776590415,0.003141562615245564,0.0046561284615018825
DNN,2020-11-19,0.359,0.359,0.34,0.3419,280441,0.3418999999999998,0.3486002930514302,0.3441476878717649,0.0044526051796653365,0.005034769923065962
DNN,2020-11-18,0.3403,0.3498,0.34,0.3432,131580,0.34319999999999984,0.3498185281516903,0.34432750290150604,0.005491025250184245,0.005180311108916132
DNN,2020-11-17,0.38,0.38,0.3409,0.3538,563231,0.35379999999999984,0.35102189690654306,0.3444177031336265,0.006604193772916545,0.005102632573599103
DNN,2020-11-16,0.35,0.36,0.35,0.3528,58697,0.3527999999999999,0.35051678725318725,0.34366711938431665,0.0068496678688705894,0.0047272422737697425
DNN,2020-11-13,0.3698,0.3698,0.3556,0.3579,68099,0.3578999999999999,0.3501016576628576,0.342936488935062,0.007165168727795657,0.004196635874994531
DNN,2020-11-12,0.3738,0.3738,0.3572,0.3615,81582,0.3614999999999998,0.34868377723792265,0.3417394080498669,0.0069443691880557434,0.0034545026617942625
DNN,2020-11-11,0.375,0.3799,0.3662,0.3674,90546,0.3673999999999999,0.3463535549175449,0.34015856069385625,0.006194994223688688,0.0025820360302288925
DNN,2020-11-10,0.35,0.3586,0.34700000000000003,0.358599,135275,0.35859899999999983,0.3425269285389167,0.3379792455493648,0.004547682989551939,0.001678796481863957
DNN,2020-11-09,0.35,0.3597,0.35,0.3596,149534,0.3595999999999998,0.33960473372781064,0.336329665193314,0.003275068534496661,0.0009615748549419757
DNN,2020-11-06,0.35,0.35,0.34,0.3468,127564,0.34679999999999983,0.33596923076923074,0.3344680384087791,0.0015011923604516528,0.0003832014350533042
DNN,2020-11-05,0.33399999999999996,0.34,0.33,0.3395,116943,0.3394999999999999,0.334,0.33348148148148143,0.0005185185185185293,0.00010370370370371695
DNN,2020-11-04,0.345,0.345,0.3323,0.33299999999999996,125587,0.33299999999999985,0.333,0.333,0.0,0.0
