Symbol,Date,Open,High,Low,Close,Volume,ABMC SMA,ABMC spanTwelveEMA,ABMC spanTwntySixEMA,ABMC_x,ABMC_y
ABMC,2020-12-09,0.12035,0.13,0.12035,0.13,5800,0.13,0.1205524684989982,0.14034166838625048,-0.01978919988725229,-0.025413438108303987
ABMC,2020-12-08,0.1255,0.14,0.1255,0.13295,1884,0.13295,0.11883473549881605,0.14116900185715053,-0.022334266358334503,-0.026819497663566914
ABMC,2020-12-07,0.1211,0.1211,0.115,0.1211,10750,0.1211,0.11626832377132805,0.14182652200572254,-0.02555819823439454,-0.027940805489875018
ABMC,2020-12-04,0.1075,0.12,0.1075,0.12,2385,0.11999999999999998,0.11538983718429675,0.14348464376618034,-0.0280948065818836,-0.02853645730374515
ABMC,2020-12-03,0.0955,0.1075,0.0955,0.1075,98960,0.10749999999999996,0.11455162576325982,0.1453634152674748,-0.030811789504214968,-0.028646869984210538
ABMC,2020-12-02,0.078,0.08900000000000001,0.078,0.0865,11000,0.08649999999999998,0.11583373953839796,0.1483924884888728,-0.032558748950474815,-0.028105640104209427
ABMC,2020-12-01,0.0905,0.0988,0.09,0.09,166819,0.09,0.1211671467271976,0.15334388756798262,-0.03217674084078502,-0.02699236289264307
ABMC,2020-11-30,0.1025,0.107,0.0905,0.1012,62708,0.10119999999999996,0.12683390067759714,0.15841139857342126,-0.031577497895824064,-0.025696268405607584
ABMC,2020-11-27,0.1,0.1055,0.1,0.1055,6500,0.1055,0.13149460989170575,0.16298831045929493,-0.03149370056758918,-0.02422596103305345
ABMC,2020-11-27,0.1,0.1055,0.1,0.1055,6500,0.1055,0.13622090259928862,0.16758737529603854,-0.03136647269674992,-0.022409026149419514
ABMC,2020-11-25,0.1006,0.1056,0.1006,0.1056,1100,0.1056,0.14180652125370474,0.17255436531972165,-0.030747844066016883,-0.02016966451258691
ABMC,2020-11-24,0.10845,0.1095,0.1001,0.1047,25245,0.10470000000000004,0.14838952511801468,0.17791071454529933,-0.02952118942728465,-0.01752511962422941
ABMC,2020-11-23,0.10705,0.11,0.10099999999999999,0.1015,44165,0.10150000000000002,0.1563330751394719,0.1837675717089233,-0.027434496569451402,-0.014526102173465597
ABMC,2020-11-20,0.1093,0.1125,0.10737999999999999,0.1125,18800,0.11250000000000004,0.16630272516483044,0.1903489774456372,-0.024046252280806733,-0.011299003574469144
ABMC,2020-11-19,0.11075,0.1125,0.109,0.1125,5368,0.11250000000000004,0.17608503883116325,0.19657689564128814,-0.020491856810124887,-0.00811219139788474
ABMC,2020-11-18,0.11,0.115,0.10685,0.11,82300,0.11000000000000004,0.18764595498228384,0.2033030472925912,-0.015657092310307347,-0.005017275044824703
ABMC,2020-11-17,0.23,0.23,0.11,0.111,1242694,0.11100000000000004,0.20176340134269907,0.21076729107599848,-0.009003889733299408,-0.0023573207284540423
ABMC,2020-11-16,0.23,0.23,0.20625,0.21,11000,0.21,0.21826583795046253,0.2187486743620784,-0.00048283641161583896,-0.000695678477242701
ABMC,2020-11-13,0.2379,0.2379,0.22495,0.2379,14800,0.2379000000000001,0.21976871757781932,0.21944856831104465,0.00032014926677470523,-0.0007488889936494095
ABMC,2020-11-12,0.2299,0.24,0.2161,0.2161,13700,0.2161,0.21647212077378647,0.2179724537759282,-0.0015003330021416685,-0.0010161485587554312
ABMC,2020-11-11,0.203025,0.233,0.20275,0.233,18400,0.2330000000000001,0.2165397790962932,0.21812225007800246,-0.0015824709817092444,-0.0008951024479088581
ABMC,2020-11-10,0.20005,0.20005,0.2,0.2,3000,0.20000000000000004,0.2135470116592556,0.21693203008424264,-0.003385018424987035,-0.0007232603144587614
ABMC,2020-11-09,0.2001,0.2001,0.18,0.18,40290,0.18,0.2160101046882112,0.21828659249098206,-0.002276487802770899,-5.782078682669287e-05
ABMC,2020-11-06,0.21,0.2197,0.21,0.2197,10718,0.2197,0.22255739644970413,0.22134951989026064,0.0012078765594434884,0.0004968459671593517
ABMC,2020-11-05,0.22,0.24,0.22,0.24,800,0.24,0.22307692307692306,0.22148148148148147,0.0015954415954415881,0.0003190883190883176
ABMC,2020-11-04,0.2055,0.22,0.1998,0.22,990,0.22,0.22,0.22,0.0,0.0
