Symbol,Date,Open,High,Low,Close,Volume,SFET SMA,SFET spanTwelveEMA,SFET spanTwntySixEMA,SFET_x,SFET_y
SFET,2020-12-09,1.3,1.32,1.26,1.2987,211736,1.2987,1.150364091173239,1.0775190845899385,0.07284500658330018,0.04567976967433942
SFET,2020-12-08,1.35,1.35,1.3,1.32,315418,1.32,1.1233939259320094,1.0598246113571337,0.06356931457487591,0.03888846044709917
SFET,2020-12-07,1.3981,1.45,1.3358,1.36,1532924,1.36,1.0876473670105566,1.039010580265704,0.0486367867448525,0.03271824691515504
SFET,2020-12-04,1.03,1.0494,1.03,1.035,11194,1.035,1.0381287064670215,1.0133314266869604,0.02479727978006108,0.028738611957730618
SFET,2020-12-03,1.06,1.06,1.04,1.0455,13000,1.0455,1.038697562188298,1.0115979408219171,0.027099621366381003,0.029723945002148002
SFET,2020-12-02,1.01,1.06,1.01,1.03,150540,1.0299999999999998,1.0374607553134434,1.0088857760876704,0.028574979225773005,0.03038002591108981
SFET,2020-12-01,1.04,1.065,1.03,1.06,91689,1.0599999999999998,1.0388172562795241,1.007196638174684,0.03162061810483996,0.030831287582419008
SFET,2020-11-30,1.06,1.0632,0.9801,1.0197,233465,1.0196999999999998,1.0349658483303463,1.0029723692286587,0.031993479101687816,0.03063395495181371
SFET,2020-11-27,1.09,1.09,1.05,1.06,60621,1.0599999999999998,1.0377414571176822,1.0016341587669515,0.036107298350730684,0.030294073914345236
SFET,2020-11-27,1.09,1.09,1.05,1.06,60621,1.06,1.0336944493208973,0.9969648914683076,0.03672955785258969,0.028840767805248874
SFET,2020-11-25,1.2,1.2,1.06,1.075,651058,1.0749999999999995,1.0289116219246968,0.991922082785772,0.036989539138924665,0.02686857029341367
SFET,2020-11-24,1.09,1.11,1.06,1.0884,110319,1.0883999999999998,1.020531916820096,0.985275849408634,0.03525606741146225,0.024338328082035888
SFET,2020-11-23,1.06,1.08,1.04,1.0501,35600,1.0500999999999996,1.0081922653328408,0.9770259173613246,0.03116634797151618,0.02160889324967938
SFET,2020-11-20,1.08,1.1,1.062,1.07,18304,1.0699999999999998,1.0005726772115393,0.9711799907502304,0.02939268646130877,0.019219529569220174
SFET,2020-11-19,1.07,1.07,1.04,1.05,28716,1.05,0.9879495276136374,0.9632743900102491,0.024675137603388464,0.016676240346197996
SFET,2020-11-18,1.02,1.02,0.9905,1.0087,26614,1.0087,0.9766676235433898,0.9563363412110688,0.020331282332320844,0.014676516031900405
SFET,2020-11-17,1.0,1.0094,0.99,0.9949,21128,0.9949,0.9708435550967334,0.9521472485079544,0.01869630658877897,0.013262824456795266
SFET,2020-11-16,0.9946,1.02,0.9902,0.9902,35666,0.9902,0.9664696560234122,0.9487270283885908,0.017742627634821373,0.01190445392379934
SFET,2020-11-13,0.99,1.0,0.98,0.9867,12478,0.9867,0.9621550480276688,0.945409190659678,0.016745857367990946,0.010444910496043831
SFET,2020-11-12,0.98,1.0,0.9797,0.9837,7910,0.9837,0.9576923294872449,0.9421059259124522,0.015586403574792797,0.008869673778057079
SFET,2020-11-11,0.9851,1.0,0.97,0.97,5221,0.97,0.9529636621212896,0.9387783999854484,0.014185262135841146,0.0071904913288731755
SFET,2020-11-10,1.0,1.02,0.9841,0.9851,22882,0.9851,0.9498661461433422,0.9362806719842844,0.013585474159057864,0.0054417986271311815
SFET,2020-11-09,1.08,1.08,0.9701,0.9937,85943,0.9937,0.9434599908966772,0.9323751257430272,0.01108486515365015,0.003405879744149538
SFET,2020-11-06,1.03,1.03,0.99,1.0,100565,1.0,0.9343254437869822,0.9274691358024691,0.006856307984513088,0.0014861333917744136
SFET,2020-11-05,0.922,0.955,0.922,0.93,66292,0.9300000000000002,0.9223846153846154,0.9216666666666666,0.0007179487179487242,0.00014358974358974486
SFET,2020-11-04,0.94,0.9497,0.92051,0.9209999999999999,10944,0.9209999999999999,0.921,0.921,0.0,0.0
