Symbol,Date,Open,High,Low,Close,Volume,KERN SMA,KERN spanTwelveEMA,KERN spanTwntySixEMA,KERN_x,KERN_y
KERN,2020-12-09,3.73,3.77,3.6,3.67,44949,3.67,3.6277272127060094,3.3546362052011736,0.2730910075048367,0.2876875774372887
KERN,2020-12-08,3.5,3.65,3.48,3.58,140205,3.58,3.6200412513798303,3.3294071016172677,0.2906341497625631,0.2913367199204019
KERN,2020-12-07,3.75,3.8,3.41,3.5201,361486,3.5201,3.6273214789034363,3.3093596697466485,0.3179618091567873,0.2915123624598617
KERN,2020-12-04,4.05,4.35,3.99,4.145,702056,4.145,3.646816293249515,3.2925004433263805,0.3543158499231347,0.28490000078563016
KERN,2020-12-03,4.04,4.07,3.865,3.9967,128698,3.9967000000000006,3.5562374374767,3.224300478792492,0.3319369586842087,0.267546038501254
KERN,2020-12-02,3.7535,3.89,3.71,3.8,168963,3.8,3.4761533351997365,3.1625085170958904,0.31364481810384603,0.25144830845551547
KERN,2020-12-01,4.33,4.39,3.85,3.9221,585584,3.9221,3.4172721234178702,3.111509198463561,0.3057629249543088,0.23589918104343277
KERN,2020-11-30,4.19,4.2,3.84,4.0,941881,4.0,3.325485236766574,3.0466619343406465,0.27882330242592746,0.21843324506571363
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.390000000000001,3.2028461889059514,2.970394889087898,0.2324512998180528,0.20333573072566016
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.390000000000001,3.1688182232524866,2.93682648021493,0.2319917430375571,0.1960568384525619
KERN,2020-11-25,3.47,3.4987,3.35,3.4379,144703,3.4379000000000013,3.1286033547529386,2.900572598632124,0.2280307561208148,0.18707311230631318
KERN,2020-11-24,3.84,3.98,3.6,3.96,755477,3.9600000000000017,3.0723676010716554,2.8575864065226937,0.21478119454896127,0.17683370135268778
KERN,2020-11-23,3.28,3.34,3.1504,3.18,231723,3.1800000000000024,2.910979892175593,2.769393319044509,0.1415865731310837,0.16734682805361925
KERN,2020-11-20,2.75,2.79,2.7,2.75,54368,2.7500000000000018,2.862067145298428,2.7365447845680704,0.12552236073035772,0.173786891784253
KERN,2020-11-19,2.75,2.7632,2.61,2.67,287437,2.6700000000000017,2.8824429898981423,2.735468367333516,0.14697462256462626,0.18585302454772681
KERN,2020-11-18,2.86,2.95,2.7901,2.8201,144933,2.820100000000002,2.9210689880614407,2.7407058367201973,0.18036315134124334,0.19557262504350195
KERN,2020-11-17,2.83,2.95,2.76,2.9013,390946,2.9013000000000018,2.939426985890793,2.7343543036578133,0.20507268223298025,0.1993749934690666
KERN,2020-11-16,2.88,3.04,2.8,2.845,226465,2.845000000000001,2.946359165143665,2.7209986479504384,0.22536051719322714,0.19795057127808827
KERN,2020-11-13,2.86,2.87,2.74,2.83,183587,2.8300000000000014,2.964788104260695,2.711078539786473,0.2537095644742222,0.19109808479930365
KERN,2020-11-12,3.0,3.12,2.76,3.1,508388,3.1000000000000014,2.9892950323080942,2.7015648229693907,0.2877302093387035,0.175445214880574
KERN,2020-11-11,3.5,3.5,3.17,3.2236,464630,3.2236000000000007,2.969166856364111,2.6696900088069424,0.29947684755716875,0.1473739662660416
KERN,2020-11-10,3.72,4.19,3.65,4.0456,690836,4.045600000000002,2.922906284793949,2.625377209511498,0.29752907528245176,0.10934824594325981
KERN,2020-11-09,4.76,4.86,3.8,3.87,1513545,3.870000000000002,2.7187801547564856,2.5117593862724177,0.2070207684840684,0.06230303860846194
KERN,2020-11-06,3.42,3.64,3.25,3.34,1442262,3.3400000000000016,2.509467455621301,2.403100137174211,0.10636731844709058,0.026123606139560444
KERN,2020-11-05,2.6,2.75,2.52,2.68,192660,2.680000000000001,2.358461538461538,2.328148148148148,0.03031339031339053,0.0060626780626780175
KERN,2020-11-04,2.4,2.4,2.28,2.3,29746,2.3000000000000007,2.3,2.3,0.0,0.0
