Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-08-27,5.96,5.98,5.95,5.95,19488,5.95,6.015981289188756,6.214130149399174,-0.1981488602104182,-0.1471596406635081
HBM,2021-08-26,5.87,5.87,5.83,5.83,7045,5.83,6.0279778872230745,6.235260561351108,-0.2072826741280335,-0.13441233577678055
HBM,2021-08-25,6.04,6.07,6.04,6.05,14863,6.05,6.063973866718179,6.267681406259197,-0.2037075395410177,-0.11619475118896729
HBM,2021-08-24,5.95,6.02,5.95,5.98,45938,5.98,6.066514569757848,6.285095918759933,-0.2185813490020853,-0.09431655410095466
HBM,2021-08-23,5.57,5.64,5.56,5.6,28598,5.6,6.082244491532002,6.309503592260728,-0.2272591007287259,-0.06325035537567197
HBM,2021-08-20,5.3,5.3,5.28,5.285,33295,5.285,6.169925308174185,6.366263879641586,-0.1963385714674013,-0.022248169037408484
HBM,2021-08-19,5.63,5.63,5.555,5.56,39186,5.56,6.3308208187513095,6.452764990012914,-0.121944171261604,0.021274431570089722
HBM,2021-08-18,5.92,5.94,5.87,5.8795,31235,5.8795,6.470970058524276,6.524186189213947,-0.0532161306896714,0.05707908227801317
HBM,2021-08-17,6.23,6.25,6.17,6.17,34668,6.17,6.578510069165054,6.575761084351062,0.0027489848139916,0.0846528855199341
HBM,2021-08-16,6.52,6.52,6.45,6.51,28000,6.51,6.652784627195063,6.608221971099147,0.0445626560959153,0.10512886069641972
HBM,2021-08-13,6.63,6.63,6.59,6.6,7404,6.6,6.678745468503256,6.616079728787079,0.0626657397161771,0.1202704118465458
HBM,2021-08-12,6.68,6.68,6.65,6.65,14302,6.65,6.693062826412939,6.617366107090045,0.0756967193228943,0.13467157987913794
HBM,2021-08-11,6.62,6.71,6.62,6.62,42762,6.62,6.700892431215292,6.614755395657248,0.0861370355580435,0.14941529501819883
HBM,2021-08-10,6.35,6.4,6.3,6.4,31858,6.4,6.715600145981708,6.614335827309827,0.1012643186718804,0.1652348598832374
HBM,2021-08-09,6.5,6.52,6.42,6.45,14783,6.45,6.772981990705655,6.631482693494614,0.1414992972110411,0.18122749518607664
HBM,2021-08-06,6.78,6.78,6.75,6.75,7115,6.75,6.831705989015775,6.646001308974183,0.1857046800415913,0.1911595446798355
HBM,2021-08-05,6.68,6.77,6.68,6.73,34850,6.73,6.84656162338228,6.637681413692118,0.2088802096901618,0.19252326083939633
HBM,2021-08-04,6.95,6.9527,6.95,6.95,4822,6.95,6.867754645815421,6.630295926787487,0.2374587190279342,0.18843402362670472
HBM,2021-08-03,6.94,6.94,6.92,6.92,15699,6.92,6.8528009450545895,6.604719600930486,0.2480813441241034,0.17617784977639733
HBM,2021-08-02,7.29,7.29,7.26,7.26,6721,7.26,6.840582935064515,6.579497169004925,0.2610857660595904,0.15820197618947082
HBM,2021-07-30,7.19,7.21,7.17,7.17,12086,7.17,6.764325286894427,6.525056942525319,0.2392683443691075,0.13248102872194092
HBM,2021-07-29,7.29,7.385,7.29,7.37,48052,7.37,6.69056624814796,6.473461497927344,0.2171047502206153,0.10578419981014926
HBM,2021-07-28,7.05,7.08,7.0,7.0,34539,7.0,6.567032838720316,6.401738417761532,0.1652944209587836,0.07795406220753251
HBM,2021-07-27,6.89,6.92,6.84,6.87,37343,6.87,6.488311536669465,6.353877491182455,0.1344340454870103,0.056118972519719715
HBM,2021-07-26,6.79,6.85,6.79,6.85,41586,6.85,6.418913634245731,6.312587690477051,0.1063259437686801,0.03654020427789728
HBM,2021-07-23,6.73,6.7399,6.69,6.73,9975,6.73,6.340534295017683,6.269594705715216,0.0709395893024673,0.01909376940520157
HBM,2021-07-22,6.56,6.65,6.56,6.62,20103,6.62,6.269722348657261,6.232762282172433,0.0369600664848279,0.006132314430885124
HBM,2021-07-21,6.31,6.41,6.31,6.4,35123,6.4,6.2060355029585805,6.201783264746227,0.004252238212353,-0.0015746235826005874
HBM,2021-07-20,6.0,6.02,5.99,6.01,12049,6.01,6.170769230769231,6.185925925925926,-0.015156695156695,-0.0030313390313390087
HBM,2021-07-19,6.27,6.31,6.1604,6.2,65687,6.2,6.2,6.2,0.0,0.0
