Symbol,Date,Open,High,Low,Close,Volume,GENE SMA,GENE spanTwelveEMA,GENE spanTwntySixEMA,GENE_x,GENE_y
GENE,2021-08-27,3.1886,3.28,3.1798,3.213,4829,3.213,3.2318295989910872,3.2984069308778667,-0.0665773318867795,-0.07665985607471545
GENE,2021-08-26,3.37,3.37,3.35,3.35,440,3.35,3.235253162444012,3.305239485348096,-0.069986322904084,-0.07918048712169945
GENE,2021-08-25,3.32,3.32,3.32,3.32,410,3.32,3.2143901010701965,3.301658644175944,-0.0872685431057473,-0.0814790281761033
GENE,2021-08-24,3.15,3.15,3.15,3.15,114,3.15,3.195188301264778,3.300191335710019,-0.1050030344452412,-0.08003164944369226
GENE,2021-08-23,3.1,3.1,3.09,3.09,1769,3.09,3.203404356040192,3.312206642566821,-0.1088022865266289,-0.07378880319330501
GENE,2021-08-20,3.01,3.104,3.01,3.05,896,3.05,3.2240233298656817,3.329983173972167,-0.105959844106485,-0.06503543235997403
GENE,2021-08-19,3.08,3.09,3.0,3.09,2653,3.09,3.255663935295805,3.3523818278899404,-0.0967178925941349,-0.05480432942334626
GENE,2021-08-18,3.05,3.05,3.05,3.05,1456,3.05,3.2857846508041337,3.373372374121136,-0.0875877233170019,-0.04432593863064896
GENE,2021-08-17,3.16,3.18,3.15,3.15,2324,3.15,3.328654587313976,3.3992421640508264,-0.0705875767368504,-0.033510492459060605
GENE,2021-08-16,3.15,3.15,3.13,3.13,8288,3.13,3.3611372395528805,3.4191815371748926,-0.0580442976220121,-0.02424122138961314
GENE,2021-08-13,3.3,3.32,3.26,3.26,1201,3.26,3.403162192198858,3.442316060148884,-0.0391538679500254,-0.01579045233151339
GENE,2021-08-12,3.38,3.38,3.36,3.36,1403,3.36,3.4291916816895607,3.4569013449607944,-0.0277096632712336,-0.009949598426885278
GENE,2021-08-11,3.43,3.43,3.43,3.43,1903,3.43,3.441771987451298,3.464653452557658,-0.0228814651063595,-0.005509582215798173
GENE,2021-08-10,3.4,3.4,3.4,3.4,1466,3.4,3.44391234880608,3.467425728762271,-0.0235133799561908,-0.00116661149315771
GENE,2021-08-09,3.38,3.381,3.38,3.381,2332,3.381,3.451896412225368,3.4728197870632527,-0.0209233748378849,0.004420080622600575
GENE,2021-08-06,3.44,3.44,3.37,3.37,3018,3.37,3.464786668993616,3.4801653700283133,-0.015378701034697,0.010755944487721852
GENE,2021-08-05,3.4,3.4,3.4,3.4,3161,3.4,3.482020608810638,3.4889785996305784,-0.0069579908199406,0.017289605868326584
GENE,2021-08-04,3.44,3.46,3.44,3.46,4394,3.46,3.4969334467762083,3.4960968876010248,0.0008365591751835,0.02335150504039339
GENE,2021-08-03,3.38,3.38,3.38,3.38,1855,3.38,3.503648618917337,3.498984638609107,0.00466398030823,0.02898024150669585
GENE,2021-08-02,3.37,3.37,3.37,3.37,760,3.37,3.5261301859932166,3.508503409697836,0.0176267762953812,0.03505930680631231
GENE,2021-07-30,3.49,3.4999,3.47,3.47,5915,3.47,3.554517492537438,3.5195836824736624,0.0349338100637757,0.03941743943404519
GENE,2021-07-29,3.48,3.48,3.4404,3.4404,1792,3.4404,3.5698843093624277,3.5235503770715555,0.0463339322908717,0.040538346776612555
GENE,2021-07-28,3.49,3.5196,3.43,3.4901,7606,3.4901,3.593426911064687,3.53020240723728,0.0632245038274068,0.039089450398047634
GENE,2021-07-27,4.02,4.09,4.0,4.0499,100084,4.0499,3.612213622167357,3.5334105998162624,0.0788030223510949,0.033055687040707826
GENE,2021-07-26,3.56,3.56,3.56,3.56,2314,3.56,3.5326342807432405,3.492091447801564,0.0405428329416768,0.02161885321311116
GENE,2021-07-23,3.64,3.64,3.62,3.62,998,3.62,3.52765869542383,3.4866587636256887,0.0409999317981411,0.016887858280969854
GENE,2021-07-22,3.66,3.68,3.66,3.68,3027,3.68,3.510869367319072,3.475991464715744,0.0348779026033274,0.010859839901677042
GENE,2021-07-21,3.68,3.68,3.65,3.65,2975,3.65,3.480118343195266,3.459670781893004,0.0204475613022623,0.004855324226264326
GENE,2021-07-20,3.52,3.55,3.5,3.5,780,3.5,3.449230769230769,3.444444444444444,0.0047863247863246,0.0009572649572649361
GENE,2021-07-19,3.42,3.5155,3.42,3.44,5166,3.44,3.44,3.44,0.0,0.0
