Symbol,Date,Open,High,Low,Close,Volume,KERN SMA,KERN spanTwelveEMA,KERN spanTwntySixEMA,KERN_x,KERN_y
KERN,2020-11-05,2.6,2.75,2.52,2.68,192660,2.68,2.8823562487490912,3.346978855160568,-0.4646226064114769,-0.3483648798323685
KERN,2020-11-04,2.4,2.4,2.28,2.3,29746,2.3000000000000003,2.9191482939761983,3.4003371635734134,-0.4811888695972151,-0.3193004481875914
KERN,2020-11-03,2.52,2.53,2.42,2.4383,89917,2.438300000000001,3.03172071106278,3.4883641366592872,-0.4566434255965066,-0.2788283428351854
KERN,2020-11-02,2.38,2.4192,2.335,2.39,30468,2.390000000000001,3.1396153858014677,3.5723692675920296,-0.4327538817905623,-0.234374572144855
KERN,2020-10-30,2.35,2.44,2.35,2.42,31141,2.4200000000000004,3.275909092310825,3.6669588089993916,-0.3910497166885669,-0.18477974473342826
KERN,2020-10-29,2.3,2.38,2.28,2.3569,75712,2.3569000000000004,3.43152892727643,3.7667155137193435,-0.3351865864429131,-0.13321225174464368
KERN,2020-10-28,2.35,2.39,2.17,2.245,765612,2.245000000000001,3.6269160049630536,3.8795007548168905,-0.2525847498538369,-0.08271866807007619
KERN,2020-10-27,3.43,3.4504,3.22,3.29,110937,3.29,3.878173460410881,4.0102608152022405,-0.13208735479136013,-0.040252147624136
KERN,2020-10-26,3.77,3.8,3.7,3.77,8074,3.7700000000000014,3.985114089576496,4.067881680418422,-0.0827675908419252,-0.017293345832330078
KERN,2020-10-23,3.72,3.7458,3.67,3.69,13495,3.690000000000001,4.024225742226768,4.091712214851895,-0.06748647262512719,-0.0009247845799310751
KERN,2020-10-22,3.69,3.71,3.6,3.71,7173,3.71,4.084994058995271,4.123849192040047,-0.038855133044775066,0.01571563743136773
KERN,2020-10-21,3.72,3.78,3.52,3.5573,24887,3.557300000000001,4.153174796994412,4.15695712740325,-0.0037823304088391296,0.02935833005040365
KERN,2020-10-20,4.06,4.1,3.8111,3.8301,108026,3.8301,4.261515669175211,4.20492969759551,0.056585971579702125,0.03764349516521412
KERN,2020-10-19,4.42,4.45,4.3701,4.44,10365,4.440000000000001,4.339954881752524,4.234916073403151,0.10503880834937274,0.03290787606159234
KERN,2020-10-16,4.47,4.58,4.47,4.5145,10401,4.514500000000001,4.321764860252983,4.218509359275403,0.1032555009775793,0.014875142989647238
KERN,2020-10-15,4.51,4.53,4.42,4.49,12231,4.49,4.286722107571706,4.194830108017436,0.09189199955427084,-0.0072199465073357755
KERN,2020-10-14,4.83,4.89,4.8,4.8,11490,4.799999999999999,4.249762490766562,4.1712165166588315,0.07854597410773145,-0.03199793302273721
KERN,2020-10-13,4.7,4.74,4.5005,4.565,28856,4.564999999999999,4.1497193072695735,4.120913837991536,0.028805469278036174,-0.05963390980535414
KERN,2020-10-12,4.53,4.6,4.26,4.3573,37681,4.3573,4.074213726773132,4.0853869450308595,-0.011173218257728657,-0.08174375457620195
KERN,2020-10-09,4.16,4.59,4.1,4.4928,273737,4.492799999999999,4.0227434952773375,4.063633900633328,-0.04089040535599153,-0.09938638865582049
KERN,2020-10-08,4.07,4.09,4.0,4.0,20037,3.999999999999999,3.937278676236853,4.029300612683995,-0.09202193644714196,-0.11401038448077794
KERN,2020-10-07,3.93,3.965,3.93,3.93,5671,3.93,3.9258747991890086,4.0316446616987145,-0.10576986250970588,-0.11950749648918682
KERN,2020-10-06,4.06,4.1279,4.0,4.0,5331,4.0,3.9251247626779193,4.039776234634612,-0.11465147195669267,-0.12294190498405705
KERN,2020-10-05,4.06,4.06,3.9461,4.06,16707,4.059999999999999,3.9115110831648137,4.042958333405381,-0.13144725024056747,-0.12501451324089813
KERN,2020-10-02,3.95,3.9530000000000003,3.85,3.885,29824,3.884999999999999,3.8845130982856886,4.0415950000778125,-0.15708190179212256,-0.12340632899098078
KERN,2020-10-01,3.8,3.83,3.68,3.71,25802,3.709999999999999,3.884424570701268,4.054122600084036,-0.16969802938276726,-0.11498743579069501
KERN,2020-09-30,3.74,3.8,3.74,3.7901,8497,3.790099999999999,3.916138129010591,4.08165240809076,-0.1655142790801687,-0.10130978739267671
KERN,2020-09-29,3.57,3.61,3.53,3.59,15338,3.589999999999999,3.9390541524670617,4.10497660073802,-0.16592244827095826,-0.0852586644708036
KERN,2020-09-28,3.6,3.6,3.54,3.565,14001,3.5649999999999995,4.002518543824709,4.146174728797062,-0.143656184972353,-0.06509271852076494
KERN,2020-09-25,3.64,3.75,3.64,3.73,4662,3.73,4.082067369974657,4.192668707100826,-0.11060133712617047,-0.04545185190786792
KERN,2020-09-24,3.87,3.9168,3.69,3.69,16319,3.69,4.1460796190609575,4.229682203668893,-0.08360258460793535,-0.029164480603292502
KERN,2020-09-23,4.21,4.2623,4.08,4.08,15391,4.08,4.229003186162951,4.272856779962404,-0.043853593799453534,-0.015554954602131788
KERN,2020-09-22,4.03,4.04,3.98,4.04,12772,4.040000000000001,4.256094674556214,4.288285322359396,-0.032190647803182586,-0.008480294802801575
KERN,2020-09-21,4.22,4.2212,4.15,4.16,3994,4.160000000000001,4.2953846153846165,4.308148148148148,-0.01276353276353248,-0.0025527065527063187
KERN,2020-09-18,4.34,4.39,4.31,4.32,29406,4.32,4.32,4.32,0.0,0.0
