Symbol,Date,Open,High,Low,Close,Volume,RIBT SMA,RIBT spanTwelveEMA,RIBT spanTwntySixEMA,RIBT_x,RIBT_y
RIBT,2020-11-05,0.4791,0.4998,0.474,0.4969,14150,0.4969,0.5402557547138223,0.5185248976340274,0.02173085707979483,0.03215015985022213
RIBT,2020-11-04,0.54,0.5489999999999999,0.525,0.526768,4408,0.526768,0.5481386192072445,0.5202548894447496,0.02788372976249487,0.03475498554282896
RIBT,2020-11-03,0.535,0.5584,0.535,0.5543,8439,0.5543000000000001,0.5520241863358344,0.5197338406003296,0.03229034573550482,0.036472799487912475
RIBT,2020-11-02,0.51,0.5357,0.5044,0.5131,39166,0.5131000000000001,0.5516104020332587,0.5169685478483559,0.034641854184902836,0.037518412926014384
RIBT,2020-10-30,0.5555,0.5555,0.5404,0.5478,20800,0.5478000000000002,0.5586122933120331,0.5172780316762243,0.041334261635808785,0.03823755261129227
RIBT,2020-10-29,0.5285,0.554721,0.5,0.55,55521,0.5500000000000004,0.5605781648233119,0.5148362742103223,0.04574189061298961,0.037463375355163135
RIBT,2020-10-28,0.6036,0.6098,0.5772,0.58,10120,0.5800000000000003,0.5625014675184595,0.5120231761471481,0.050478291371311435,0.03539374654070651
RIBT,2020-10-27,0.645,0.645,0.5870000000000001,0.59,35708,0.5900000000000004,0.5593199161581794,0.50658503023892,0.052734885919259455,0.03162261033305528
RIBT,2020-10-26,0.65,0.659,0.62,0.659,44001,0.6590000000000006,0.5537417190960303,0.4999118326580336,0.053829886437996737,0.026344541436504235
RIBT,2020-10-23,0.65,0.67,0.65,0.655,41997,0.6550000000000005,0.5346038498407631,0.4871847792706762,0.04741907057008688,0.019473205186131107
RIBT,2020-10-22,0.64,0.655,0.64,0.645,30744,0.6450000000000005,0.5127136407209019,0.4737595616123304,0.038954079108571515,0.012486738840142151
RIBT,2020-10-21,0.6195,0.634,0.615,0.6267,48167,0.6267000000000005,0.4886615753974294,0.4600603265413168,0.028601248856112593,0.005869903773034824
RIBT,2020-10-20,0.5807,0.599,0.57,0.57,64243,0.5700000000000003,0.4635636800151438,0.44672915266462215,0.016834527350521655,0.00018706750226538116
RIBT,2020-10-19,0.46,0.5208,0.46,0.52,156955,0.5200000000000004,0.4442116218360791,0.4368674848777919,0.007344136958287174,-0.003974797459798687
RIBT,2020-10-16,0.462,0.4674,0.45010100000000003,0.4502,10974,0.4502000000000004,0.4304319167153662,0.4302168836680153,0.00021503304735087656,-0.006804531064320152
RIBT,2020-10-15,0.4447,0.4449,0.43,0.4449,13167,0.4449000000000005,0.4268377197545237,0.4286182343614566,-0.0017805146069329034,-0.008559422092237909
RIBT,2020-10-14,0.4608,0.4608,0.4501,0.4511,18970,0.4511000000000005,0.42355366880080064,0.4273156931103731,-0.0037620243095724533,-0.010254148963564174
RIBT,2020-10-13,0.46,0.465,0.4263,0.4592770000000001,111240,0.4592770000000004,0.4185452449464007,0.4254129485592029,-0.006867703612802201,-0.011877180127062103
RIBT,2020-10-12,0.44,0.44,0.42,0.4399,79075,0.4399000000000004,0.41113947130029177,0.4227038244439392,-0.0115643531436474,-0.01312954925562708
RIBT,2020-10-09,0.4003,0.41,0.395,0.4096,28247,0.4096000000000004,0.4059102842639812,0.4213281303994543,-0.015417846135473147,-0.013520848283621984
RIBT,2020-10-08,0.39,0.3935,0.3865,0.3895,19695,0.3895000000000004,0.40523942685743225,0.4222663808314107,-0.01702695397397846,-0.013046598820659193
RIBT,2020-10-07,0.395,0.3979,0.377,0.3801,80885,0.38010000000000027,0.4081011408315109,0.4248876912979236,-0.016786550466412697,-0.012051510032329375
RIBT,2020-10-06,0.39899999999999997,0.3997,0.389,0.389,22398,0.3890000000000004,0.413192257346331,0.4284707066017575,-0.015278449255426485,-0.010867749923808543
RIBT,2020-10-05,0.395,0.402,0.39399999999999996,0.3948,32454,0.39480000000000026,0.4175908495911184,0.43162836312989816,-0.014037513538779745,-0.009765075090904057
RIBT,2020-10-02,0.4,0.40879899999999997,0.3997,0.39975,10954,0.3997500000000003,0.4217346404258673,0.43457463218029,-0.012839991754422686,-0.008696965478935134
