Symbol,Date,Open,High,Low,Close,Volume,NCTY SMA,NCTY spanTwelveEMA,NCTY spanTwntySixEMA,NCTY_x,NCTY_y
NCTY,2020-11-05,2.235,2.2999,2.18,2.23,49294,2.23,2.3184781549860785,3.0012111703821125,-0.6827330153960339,-0.8158820019915519
NCTY,2020-11-04,2.22,2.27,2.119,2.119,85855,2.119,2.3345650922562746,3.0629080640126816,-0.7283429717564069,-0.8491692486404313
NCTY,2020-11-03,2.2,2.2399,2.16,2.2,29465,2.2000000000000006,2.373758745393779,3.138420709133696,-0.7646619637399166,-0.8793758178614373
NCTY,2020-11-02,2.14,2.19,2.12,2.14,33961,2.140000000000001,2.405351244556285,3.2134943658643915,-0.8081431213081071,-0.9080542813918172
NCTY,2020-10-30,2.11,2.28,2.04,2.2279,420966,2.2279000000000004,2.4535969253847,3.2993739151335424,-0.8457769897488423,-0.9330320714127449
NCTY,2020-10-29,2.14,2.15,2.11,2.13,24416,2.130000000000001,2.4946327300001,3.3850918283442257,-0.8904590983441261,-0.9548458418287206
NCTY,2020-10-28,2.2,2.35,2.08,2.09,327519,2.0900000000000007,2.5609295900001188,3.4854991746117645,-0.9245695846116456,-0.9709425276998692
NCTY,2020-10-27,2.15,2.2,2.12,2.1201,29800,2.1201000000000008,2.6465531518183223,3.5971391085807056,-0.9505859567623832,-0.982535763471925
NCTY,2020-10-26,2.28,2.28,2.23,2.24,20612,2.240000000000001,2.7422719066943806,3.715302237267162,-0.9730303305727817,-0.9905232151493103
NCTY,2020-10-23,2.37,2.37,2.3,2.3179,12614,2.3179000000000007,2.833594071547904,3.8333264162485348,-0.9997323447006311,-0.9948964362934425
NCTY,2020-10-22,2.18,2.3,2.18,2.26,47346,2.2600000000000007,2.92735663001116,3.954560529548418,-1.027203899537258,-0.9936874591916454
NCTY,2020-10-21,2.26,2.35,2.21,2.29,49544,2.290000000000001,3.048694199104098,4.0901253719122925,-1.0414311728081938,-0.9853083491052422
NCTY,2020-10-20,2.36,2.48,2.3201,2.3999,65888,2.399900000000001,3.1866385989412067,4.234135401665276,-1.0474968027240688,-0.971277643179504
NCTY,2020-10-19,2.26,2.55,2.16,2.36,243086,2.3600000000000017,3.3296819805668814,4.380874233798497,-1.0511922532316165,-0.9522228532933626
NCTY,2020-10-16,2.784,2.8369999999999997,2.615,2.835,52517,2.8350000000000017,3.505987795215405,4.542544172502375,-1.0365563772869717,-0.9274805033087993
NCTY,2020-10-15,2.7560000000000002,2.7880000000000003,2.51,2.6439999999999997,252553,2.644000000000002,3.627985576163661,4.679147706302566,-1.0511621301389056,-0.9002115348142564
NCTY,2020-10-14,3.076,3.0989999999999998,3.043,3.052,34001,3.052000000000002,3.8068920445570535,4.841959522806771,-1.0350674782497178,-0.8624738859830942
NCTY,2020-10-13,3.165,3.165,3.08,3.12767,71200,3.127670000000001,3.944145143567426,4.985156284631314,-1.0410111410638865,-0.8193254879164382
NCTY,2020-10-12,3.134,3.145,3.08,3.112,105871,3.112000000000002,4.092595169670595,5.133755187401818,-1.0411600177312232,-0.7639040746295758
NCTY,2020-10-09,3.199,3.44,3.141,3.38,508320,3.3800000000000017,4.270885200519794,5.295495602393964,-1.0246104018741695,-0.6945900888541637
NCTY,2020-10-08,3.2089999999999996,3.23,3.13,3.207,90837,3.2070000000000016,4.432864327887028,5.448735250585481,-1.0158709226984524,-0.6120850105991622
NCTY,2020-10-07,3.2,3.21999,3.112,3.1450099999999996,121285,3.145010000000002,4.655748751139216,5.6280740706323185,-0.9723253194931036,-0.5111385325743394
NCTY,2020-10-06,3.1889999999999996,3.196,3.1,3.153,81333,3.153000000000002,4.930428524073619,5.826719196282903,-0.8962906722092852,-0.3958418358446486
NCTY,2020-10-05,3.199,3.28,3.1519999999999997,3.1801,188335,3.1801000000000017,5.25359734663246,6.040616731985537,-0.7870193853530774,-0.27072962675348994
NCTY,2020-10-02,3.03,3.12,3.03,3.05,75364,3.0500000000000016,5.630596864201998,6.26945807054438,-0.6388612063423826,-0.14165718710359307
NCTY,2020-10-01,3.08,3.1,3.0,3.06,150783,3.0600000000000023,6.099796294056906,6.5270147161879315,-0.4272184221310241,-0.017356182293895683
NCTY,2020-09-30,3.25,3.347,3.15,3.1630000000000003,592155,3.1630000000000025,6.65248652933998,6.804375893482965,-0.1518893641429857,0.08510937766538669
NCTY,2020-09-29,6.644,6.999,6.6,6.803999999999999,10536,6.804000000000002,7.286938625583612,7.095685964961603,0.19125266062201,0.14435906311747956
NCTY,2020-09-28,6.6,7.35,6.5,7.151,42066,7.1510000000000025,7.374745648416997,7.119020842158531,0.25572480625846605,0.13263566374134717
NCTY,2020-09-25,9.3,10.2,8.0,8.666,223605,8.666000000000004,7.415426675401906,7.116462509531214,0.2989641658706921,0.10186337811206744
NCTY,2020-09-24,7.2010000000000005,9.2,7.05,8.799,165315,8.799000000000003,7.188049707293162,6.992499510293712,0.1955501969994513,0.05258818117241128
NCTY,2020-09-23,7.0,7.1,7.0,7.0914600000000005,530,7.091460000000005,6.895149654073738,6.847979471117207,0.047170182956529416,0.016847677215651488
NCTY,2020-09-22,7.23,7.245,6.85337,6.999,4362,6.999000000000002,6.859456863905326,6.828501028806585,0.030955835098740888,0.009267050780431562
NCTY,2020-09-21,7.2,7.4,7.0,7.037999999999999,10709,7.038000000000002,6.834085384615384,6.814861111111113,0.019224273504272915,0.003844854700854228
NCTY,2020-09-18,6.757999999999999,6.992999999999999,6.757999999999999,6.79701,1572,6.797010000000005,6.79701,6.79701,0.0,0.0
