Symbol,Date,Open,High,Low,Close,Volume,SOHFF SMA,SOHFF spanTwelveEMA,SOHFF spanTwntySixEMA,SOHFF_x,SOHFF_y
SOHFF,2020-07-13,0.0993,0.0993,0.0993,0.0993,5000,0.0993,0.0963605468047562,0.10699052675706948,-0.010629979952313256,-0.01207208975995481
SOHFF,2020-07-13,0.0993,0.0993,0.0993,0.0993,5000,0.0993,0.09681277037325524,0.10642085810839766,-0.009608087735142408,-0.01157928935499233
SOHFF,2020-07-10,0.1,0.1,0.1,0.1,2000,0.1,0.09730311339275444,0.10594523898925708,-0.008642125596502641,-0.010991856603294393
SOHFF,2020-07-10,0.1,0.1,0.1,0.1,2000,0.1,0.09771801902463838,0.1055048509159788,-0.007786831891340412,-0.010350851660903597
SOHFF,2020-07-08,0.09195,0.09195,0.09195,0.09195,2000,0.09195,0.09683063148238633,0.10450078788516556,-0.007670156402779223,-0.009814712609278723
SOHFF,2020-07-07,0.095737,0.095737,0.095737,0.095737,1300,0.095737,0.09666238048509612,0.10385161841219033,-0.007189237927094194,-0.009289617672841817
SOHFF,2020-07-07,0.095737,0.095737,0.095737,0.095737,1300,0.09573699999999996,0.0965200142566198,0.10325053556684287,-0.0067305213102230865,-0.008777798400318072
SOHFF,2020-07-07,0.095737,0.095737,0.095737,0.095737,1300,0.09573699999999996,0.09639955052483212,0.10269397737670637,-0.0062944268518742436,-0.008281124090629307
SOHFF,2020-07-07,0.095737,0.095737,0.095737,0.095737,1300,0.09573699999999996,0.09629761967485796,0.10217864571917257,-0.005881026044314619,-0.00780110448136637
SOHFF,2020-07-07,0.095737,0.095737,0.095737,0.095737,1300,0.09573699999999996,0.09621137049411058,0.10170148677701164,-0.005490116282901053,-0.007338906841673307
SOHFF,2020-07-07,0.095737,0.095737,0.095737,0.095737,1300,0.09573699999999996,0.09613839041809358,0.10125967294167744,-0.005121282523583862,-0.006895381978055418
SOHFF,2020-07-07,0.095737,0.095737,0.095737,0.095737,1300,0.09573699999999996,0.0960766380460792,0.10085058605710874,-0.004773948011029552,-0.006471095184650245
SOHFF,2020-07-07,0.095737,0.095737,0.095737,0.095737,1300,0.09573699999999996,0.09602438603899008,0.10047180190473033,-0.00444741586574024,-0.006066359320868245
SOHFF,2020-07-07,0.095737,0.095737,0.095737,0.095737,1300,0.09573699999999996,0.09598017280222236,0.10012107583771324,-0.0041409030354908755,-0.005681268063792771
SOHFF,2020-07-07,0.095737,0.095737,0.095737,0.095737,1300,0.09573699999999996,0.09594276160188048,0.09979632947936412,-0.003853567877483644,-0.0053157280265309454
SOHFF,2020-07-07,0.095737,0.095737,0.095737,0.095737,1300,0.09573699999999996,0.09591110597082196,0.09949563840681863,-0.003584532435996685,-0.004969488908424094
SOHFF,2020-07-07,0.095737,0.095737,0.095737,0.095737,1300,0.09573699999999996,0.09588432043684933,0.09921722074705427,-0.003332900310204959,-0.004642171188780267
SOHFF,2020-06-25,0.0806,0.0806,0.0806,0.0806,3400,0.08059999999999996,0.0935328865234879,0.0978381673583836,-0.004305280834895703,-0.004574793118003354
SOHFF,2020-06-25,0.0806,0.0806,0.0806,0.0806,3400,0.08059999999999995,0.09154321167372054,0.09656126607257742,-0.005018054398856886,-0.004663445374174061
SOHFF,2020-06-23,0.0899,0.0899,0.0899,0.0899,500,0.08989999999999992,0.09129040987776353,0.0960678389560902,-0.004777429078326664,-0.004686242115004582
SOHFF,2020-06-23,0.0899,0.0899,0.0899,0.0899,500,0.08989999999999991,0.0910765006657999,0.0956109619963798,-0.0045344613305799,-0.004655885958119646
